schema,orbit_id,rep_config_id,rep_readable,signature_key,orbit_size,stabilizer_size
CCXX,15,37,"CCXX[C[0,0],C[0,0],X[0,0|0,0],X[1,1|0,1]]","(True, False, True, True, False, True, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,16,39,"CCXX[C[0,0],C[0,0],X[0,0|0,0],X[1,1|1,0]]","(True, True, True, True, False, True, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,17,40,"CCXX[C[0,0],C[0,0],X[0,0|0,0],X[1,1|1,1]]","(True, True, True, True, False, True, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,18,42,"CCXX[C[0,0],C[0,0],X[0,0|0,0],X[1,1|2,0]]","(True, False, True, True, False, True, False, (0, 0, 0, 1), (0, 0, 0, 0))",108,2
CCXX,19,43,"CCXX[C[0,0],C[0,0],X[0,0|0,0],X[1,1|2,1]]","(True, False, True, True, False, True, False, (0, 0, 0, 1), (0, 0, 0, 1))",216,1
CCXX,20,81,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,0|0,0]]","(True, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 1, 0))",54,4
CCXX,21,82,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,0|0,1]]","(True, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",54,4
CCXX,22,83,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,0|0,2]]","(True, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",54,4
CCXX,23,84,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,0|1,0]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,24,85,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,0|1,1]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,25,86,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,0|1,2]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,26,90,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|0,0]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,27,91,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|0,1]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,28,92,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|0,2]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,29,93,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|1,0]]","(True, True, True, False, True, False, True, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,30,94,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|1,1]]","(True, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,31,95,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|1,2]]","(True, True, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,32,96,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|2,0]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 0))",108,2
CCXX,33,97,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|2,1]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 1))",108,2
CCXX,34,98,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[0,1|2,2]]","(True, False, True, False, False, False, False, (0, 0, 0, 0), (0, 0, 1, 2))",108,2
CCXX,35,108,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,0|0,0]]","(True, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",108,2
CCXX,36,109,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,0|0,1]]","(True, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",108,2
CCXX,37,110,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,0|0,2]]","(True, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",108,2
CCXX,38,111,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,0|1,0]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,39,112,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,0|1,1]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,40,113,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,0|1,2]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,41,117,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|0,0]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
CCXX,42,118,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|0,1]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 1))",216,1
CCXX,43,119,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|0,2]]","(True, False, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 2))",216,1
CCXX,44,120,"CCXX[C[0,0],C[0,0],X[0,0|0,1],X[1,1|1,0]]","(True, True, True, False, False, False, False, (0, 0, 0, 1), (0, 0, 1, 0))",216,1
