schema,orbit_id,rep_config_id,orbit_size,stabilizer_order,stabilizer_type,is_abelian,element_orders,generator_action_ids
CXXC,693,3091,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,694,3092,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,695,3096,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,696,3097,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,697,3098,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,698,3099,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,699,3100,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,700,3101,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,701,3105,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,702,3106,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,703,3107,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,704,3108,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,705,3109,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,706,3110,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,707,3114,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,708,3115,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,709,3116,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,710,3117,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,711,3118,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,712,3119,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,713,3123,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,714,3124,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,715,3125,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,716,3126,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,717,3127,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,718,3128,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,719,3132,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,720,3133,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,721,3134,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,722,3135,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,723,3136,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,724,3137,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,725,3141,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,726,3142,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,727,3143,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,728,3144,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,729,3145,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,730,3146,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,731,3150,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,732,3151,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,733,3152,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[36]
CXXC,734,3153,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,735,3154,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,736,3155,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,737,3159,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,738,3160,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,739,3161,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,740,3162,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,741,3163,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,742,3164,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,743,3165,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,744,3166,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,745,3167,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,746,3168,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,747,3169,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,748,3170,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,749,3171,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,750,3172,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,751,3173,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,752,3174,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,753,3175,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,754,3176,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,755,3177,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,756,3178,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,757,3179,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,758,3180,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,759,3181,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,760,3182,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,761,3183,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,762,3184,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,763,3185,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,764,3186,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,765,3187,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,766,3188,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,767,3189,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,768,3190,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,769,3191,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,770,3192,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,771,3193,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,772,3194,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,773,3195,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,774,3196,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,775,3197,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,776,3198,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,777,3199,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,778,3200,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,779,3201,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,780,3202,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,781,3203,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,782,3204,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,783,3205,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,784,3206,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,785,3207,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,786,3208,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,787,3209,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,788,3210,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,789,3211,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,790,3212,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,791,3213,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,792,3214,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,793,3215,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,794,3216,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,795,3217,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,796,3218,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,797,3219,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,798,3220,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,799,3221,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,800,3222,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,801,3223,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,802,3224,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,803,3225,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,804,3226,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,805,3227,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,806,3228,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,807,3229,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,808,3230,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,809,3231,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,810,3232,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,811,3233,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,812,3234,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,813,3235,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,814,3236,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,815,3237,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,816,3238,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,817,3239,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,818,3240,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,819,3241,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,820,3242,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,821,3243,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,822,3244,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,823,3245,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,824,3246,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,825,3247,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,826,3248,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,827,3249,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,828,3250,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,829,3251,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,830,3252,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,831,3253,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,832,3254,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,833,3255,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,834,3256,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,835,3257,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,836,3258,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,837,3259,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,838,3260,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,839,3261,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,840,3262,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,841,3263,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,842,3264,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,843,3265,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,844,3266,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,845,3267,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,846,3268,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,847,3269,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,848,3270,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,849,3271,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,850,3272,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,851,3273,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,852,3274,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,853,3275,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,854,3276,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,855,3277,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,856,3278,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,857,3279,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,858,3280,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,859,3281,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,860,3282,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,861,3283,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,862,3284,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,863,3285,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,864,3286,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,865,3287,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,866,3288,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,867,3289,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,868,3290,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,869,3291,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,870,3292,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,871,3293,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,872,3294,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,873,3295,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,874,3296,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,875,3297,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,876,3298,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,877,3299,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,878,3300,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,879,3301,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,880,3302,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,881,3303,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,882,3304,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,883,3305,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,884,3306,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,885,3307,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,886,3308,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,887,3309,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,888,3310,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,889,3311,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,890,3312,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,891,3313,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,892,3314,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,893,3315,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,894,3316,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,895,3317,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,896,3318,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,897,3319,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,898,3320,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,899,3321,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,900,3322,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,901,3323,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,902,3324,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,903,3325,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,904,3326,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,905,3327,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,906,3328,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,907,3329,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,908,3330,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,909,3331,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,910,3332,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,911,3333,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,912,3334,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,913,3335,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,914,3336,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,915,3337,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,916,3338,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,917,3339,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,918,3340,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,919,3341,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,920,3342,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,921,3343,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,922,3344,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,923,3345,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,924,3346,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,925,3347,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,926,3348,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,927,3349,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,928,3350,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,929,3351,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,930,3352,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,931,3353,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,932,3354,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,933,3355,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,934,3356,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,935,3357,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,936,3358,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,937,3359,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,938,3360,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,939,3361,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,940,3362,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,941,3363,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,942,3364,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,943,3365,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,944,3366,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,945,3367,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,946,3368,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,947,3369,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,948,3370,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,949,3371,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,950,3372,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,951,3373,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,952,3374,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,953,3375,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,954,3376,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,955,3377,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,956,3378,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,957,3379,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,958,3380,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,959,3381,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,960,3382,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,961,3383,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,962,3384,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,963,3385,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,964,3386,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,965,3387,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,966,3388,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,967,3389,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,968,3390,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,969,3391,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,970,3392,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,971,3393,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,972,3394,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,973,3395,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,974,3396,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,975,3397,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,976,3398,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,977,3399,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,978,3400,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,979,3401,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,980,19683,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,981,19684,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,982,19686,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,983,19687,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,984,19689,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,985,19690,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,986,19692,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,987,19693,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,988,19694,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,989,19695,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,990,19696,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,991,19697,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,992,19698,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,993,19699,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,994,19700,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,995,19710,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,996,19711,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,997,19713,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,998,19714,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,999,19716,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1000,19717,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1001,19719,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1002,19720,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1003,19721,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1004,19722,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1005,19723,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1006,19724,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1007,19725,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1008,19726,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1009,19727,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1010,19764,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1011,19765,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1012,19767,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1013,19768,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1014,19770,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1015,19771,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1016,19773,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1017,19774,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1018,19775,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1019,19776,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1020,19777,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1021,19778,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1022,19779,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1023,19780,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1024,19781,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1025,19791,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1026,19792,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1027,19794,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1028,19795,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1029,19797,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1030,19798,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1031,19800,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1032,19801,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1033,19802,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1034,19803,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1035,19804,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1036,19805,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1037,19806,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1038,19807,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1039,19808,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1040,19818,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1041,19819,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1042,19821,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1043,19822,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1044,19824,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1045,19825,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1046,19827,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1047,19828,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1048,19829,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1049,19830,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1050,19831,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1051,19832,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1052,19833,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1053,19834,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1054,19835,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1055,19926,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,1056,19927,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1057,19929,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,1058,19930,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1059,19932,54,4,Z2xZ2,True,"{""1"": 1, ""2"": 3}","[1, 6]"
CXXC,1060,19933,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1061,19935,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1062,19936,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1063,19937,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1064,19938,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1065,19939,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1066,19940,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1067,19941,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1068,19942,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1069,19943,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[6]
CXXC,1070,19953,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1071,19954,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1072,19956,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1073,19957,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1074,19959,108,2,Z2,True,"{""1"": 1, ""2"": 1}",[1]
CXXC,1075,19960,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1076,19962,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1077,19963,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1078,19964,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1079,19965,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1080,19966,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1081,19967,216,1,Trivial,True,"{""1"": 1}",[]
CXXC,1082,19968,216,1,Trivial,True,"{""1"": 1}",[]
