schema,orbit_id,rep_config_id,rep_readable,orbit_size,stabilizer_size
AXXC,138,2218,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,0],C[1,1]]",216,1
AXXC,139,2223,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,1],C[0,0]]",108,2
AXXC,140,2224,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,1],C[0,1]]",108,2
AXXC,141,2225,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,1],C[0,2]]",108,2
AXXC,142,2226,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,1],C[1,0]]",216,1
AXXC,143,2227,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,1],C[1,1]]",216,1
AXXC,144,2228,"AXXC[A[0,0],X[0,0|1,0],X[0,0|1,1],C[1,2]]",216,1
AXXC,145,2241,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,0],C[0,0]]",54,4
AXXC,146,2242,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,0],C[0,1]]",108,2
AXXC,147,2244,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,0],C[1,0]]",108,2
AXXC,148,2245,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,0],C[1,1]]",216,1
AXXC,149,2250,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,1],C[0,0]]",108,2
AXXC,150,2251,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,1],C[0,1]]",108,2
AXXC,151,2252,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,1],C[0,2]]",108,2
AXXC,152,2253,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,1],C[1,0]]",216,1
AXXC,153,2254,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,1],C[1,1]]",216,1
AXXC,154,2255,"AXXC[A[0,0],X[0,0|1,0],X[0,0|2,1],C[1,2]]",216,1
AXXC,155,2268,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,0],C[0,0]]",54,4
AXXC,156,2269,"AXXC[A[0,0],X[0,0|1,0],X[0,1|0,0],C[0,1]]",108,2
