family,sample_id,sigma_rank,eta_rank,delta_rank,nuisance_rank,augmented_rank,quotient_gain,meets_nuisance_cap_7,meets_r22_target,full_quotient_target_holds,provenance
ternary_sample,3836,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3837,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3838,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3839,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3840,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3841,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3842,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3843,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3844,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3845,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3846,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3847,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3848,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3849,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3850,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3851,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3852,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3853,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3854,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3855,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3856,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3857,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3858,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3859,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3860,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3861,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3862,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3863,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3864,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3865,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3866,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3867,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3868,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3869,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3870,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3871,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3872,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3873,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3874,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3875,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3876,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3877,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3878,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3879,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3880,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3881,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3882,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3883,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3884,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3885,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3886,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3887,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3888,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3889,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3890,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3891,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3892,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3893,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3894,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3895,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3896,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3897,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3898,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3899,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3900,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3901,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3902,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3903,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3904,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3905,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3906,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3907,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3908,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3909,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3910,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3911,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3912,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3913,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3914,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3915,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3916,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3917,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3918,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3919,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3920,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3921,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3922,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3923,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3924,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3925,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3926,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3927,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3928,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3929,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3930,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3931,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3932,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3933,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3934,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3935,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3936,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3937,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3938,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3939,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3940,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3941,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3942,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3943,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3944,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3945,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3946,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3947,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3948,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3949,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3950,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3951,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3952,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3953,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3954,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3955,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3956,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3957,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3958,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3959,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3960,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3961,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3962,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3963,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3964,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3965,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3966,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3967,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3968,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3969,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3970,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3971,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3972,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3973,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3974,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3975,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3976,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3977,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3978,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3979,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3980,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3981,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3982,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3983,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3984,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3985,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3986,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3987,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3988,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3989,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3990,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3991,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3992,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3993,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3994,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3995,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3996,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3997,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3998,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,3999,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4000,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4001,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4002,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4003,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4004,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4005,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4006,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4007,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4008,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4009,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4010,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4011,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4012,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4013,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4014,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4015,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4016,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4017,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4018,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4019,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4020,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4021,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4022,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4023,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4024,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4025,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4026,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4027,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4028,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4029,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4030,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4031,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4032,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4033,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4034,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4035,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4036,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4037,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4038,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4039,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4040,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4041,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4042,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4043,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4044,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4045,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4046,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4047,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4048,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4049,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4050,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4051,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4052,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4053,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4054,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4055,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4056,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4057,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4058,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4059,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4060,9,13,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4061,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4062,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4063,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4064,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4065,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4066,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4067,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4068,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4069,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4070,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4071,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4072,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4073,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4074,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4075,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4076,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4077,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4078,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4079,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4080,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4081,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4082,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4083,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4084,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4085,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4086,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4087,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4088,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4089,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4090,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4091,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4092,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4093,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4094,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4095,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4096,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4097,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4098,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4099,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4100,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4101,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4102,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4103,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4104,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4105,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4106,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4107,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4108,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4109,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4110,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4111,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4112,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4113,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4114,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4115,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4116,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4117,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4118,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4119,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4120,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4121,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4122,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4123,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4124,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4125,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4126,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4127,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4128,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4129,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4130,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4131,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4132,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4133,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4134,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4135,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4136,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4137,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4138,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4139,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4140,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4141,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4142,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4143,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4144,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4145,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4146,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4147,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4148,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4149,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4150,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4151,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4152,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4153,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4154,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4155,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4156,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4157,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4158,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4159,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4160,9,14,15,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4161,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4162,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4163,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4164,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4165,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4166,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4167,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4168,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4169,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4170,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4171,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4172,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4173,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4174,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4175,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4176,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4177,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4178,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4179,9,14,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4180,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4181,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4182,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4183,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4184,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4185,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4186,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4187,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4188,9,15,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4189,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4190,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
ternary_sample,4191,9,16,16,16,16,0,False,False,False,EXACT_DERIVED
