config_id,family,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,jacobian_row_count,jacobian_rank,local_fiber_dimension,full_column_rank,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,image_codimension_in_rows,status,search_status,jacobian_method,rank_tolerance,provenance
R20_r115_r25_aa5_bb0_qq0,AA_BB_only,20,15,5,5,0,0,570,4374,539,31,False,729,3645,0,0,4374,-3804,3835,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa0_bb0_qq4,AA_QQ_only,20,16,4,0,0,4,596,18954,575,21,False,729,0,0,18225,18954,-18358,18379,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa0_bb4_qq0,AA_BB_only,20,16,4,0,4,0,568,4374,542,26,False,729,0,3645,0,4374,-3806,3832,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa1_bb0_qq3,AA_QQ_only,20,16,4,1,0,3,589,22599,568,21,False,729,3645,0,18225,22599,-22010,22031,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa1_bb3_qq0,AA_BB_only,20,16,4,1,3,0,568,8019,538,30,False,729,3645,3645,0,8019,-7451,7481,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa2_bb0_qq2,AA_QQ_only,20,16,4,2,0,2,582,22599,561,21,False,729,3645,0,18225,22599,-22017,22038,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa2_bb2_qq0,AA_BB_only,20,16,4,2,2,0,568,8019,539,29,False,729,3645,3645,0,8019,-7451,7480,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa3_bb0_qq1,AA_QQ_only,20,16,4,3,0,1,575,22599,553,22,False,729,3645,0,18225,22599,-22024,22046,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa3_bb1_qq0,AA_BB_only,20,16,4,3,1,0,568,8019,539,29,False,729,3645,3645,0,8019,-7451,7480,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r116_r24_aa4_bb0_qq0,AA_BB_only,20,16,4,4,0,0,568,4374,537,31,False,729,3645,0,0,4374,-3806,3837,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r117_r23_aa0_bb0_qq3,AA_QQ_only,20,17,3,0,0,3,588,18954,569,19,False,729,0,0,18225,18954,-18366,18385,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r117_r23_aa0_bb3_qq0,AA_BB_only,20,17,3,0,3,0,564,4374,527,37,False,729,0,3645,0,4374,-3810,3847,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r117_r23_aa1_bb0_qq2,AA_QQ_only,20,17,3,1,0,2,580,22599,560,20,False,729,3645,0,18225,22599,-22019,22039,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r117_r23_aa1_bb2_qq0,AA_BB_only,20,17,3,1,2,0,564,8019,529,35,False,729,3645,3645,0,8019,-7455,7490,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r117_r23_aa2_bb0_qq1,AA_QQ_only,20,17,3,2,0,1,572,22599,550,22,False,729,3645,0,18225,22599,-22027,22049,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r117_r23_aa2_bb1_qq0,AA_BB_only,20,17,3,2,1,0,564,8019,529,35,False,729,3645,3645,0,8019,-7455,7490,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r117_r23_aa3_bb0_qq0,AA_BB_only,20,17,3,3,0,0,564,4374,527,37,False,729,3645,0,0,4374,-3810,3847,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r118_r22_aa0_bb0_qq2,AA_QQ_only,20,18,2,0,0,2,576,18954,556,20,False,729,0,0,18225,18954,-18378,18398,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r118_r22_aa0_bb2_qq0,AA_BB_only,20,18,2,0,2,0,558,4374,520,38,False,729,0,3645,0,4374,-3816,3854,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r118_r22_aa1_bb0_qq1,AA_QQ_only,20,18,2,1,0,1,567,22599,547,20,False,729,3645,0,18225,22599,-22032,22052,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r118_r22_aa1_bb1_qq0,AA_BB_only,20,18,2,1,1,0,558,8019,529,29,False,729,3645,3645,0,8019,-7461,7490,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r118_r22_aa2_bb0_qq0,AA_BB_only,20,18,2,2,0,0,558,4374,521,37,False,729,3645,0,0,4374,-3816,3853,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r119_r21_aa0_bb0_qq1,AA_QQ_only,20,19,1,0,0,1,560,18954,536,24,False,729,0,0,18225,18954,-18394,18418,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r119_r21_aa0_bb1_qq0,AA_BB_only,20,19,1,0,1,0,550,4374,511,39,False,729,0,3645,0,4374,-3824,3863,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R20_r119_r21_aa1_bb0_qq0,AA_BB_only,20,19,1,1,0,0,550,4374,510,40,False,729,3645,0,0,4374,-3824,3864,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa0_bb0_qq12,AA_QQ_only,21,9,12,0,0,12,567,18954,545,22,False,729,0,0,18225,18954,-18387,18409,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa0_bb12_qq0,AA_BB_only,21,9,12,0,12,0,567,4374,541,26,False,729,0,3645,0,4374,-3807,3833,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa1_bb0_qq11,AA_QQ_only,21,9,12,1,0,11,567,22599,546,21,False,729,3645,0,18225,22599,-22032,22053,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa1_bb11_qq0,AA_BB_only,21,9,12,1,11,0,567,8019,538,29,False,729,3645,3645,0,8019,-7452,7481,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa2_bb0_qq10,AA_QQ_only,21,9,12,2,0,10,567,22599,549,18,False,729,3645,0,18225,22599,-22032,22050,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa2_bb10_qq0,AA_BB_only,21,9,12,2,10,0,567,8019,540,27,False,729,3645,3645,0,8019,-7452,7479,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa3_bb0_qq9,AA_QQ_only,21,9,12,3,0,9,567,22599,545,22,False,729,3645,0,18225,22599,-22032,22054,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa3_bb9_qq0,AA_BB_only,21,9,12,3,9,0,567,8019,537,30,False,729,3645,3645,0,8019,-7452,7482,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa4_bb0_qq8,AA_QQ_only,21,9,12,4,0,8,567,22599,545,22,False,729,3645,0,18225,22599,-22032,22054,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa4_bb8_qq0,AA_BB_only,21,9,12,4,8,0,567,8019,536,31,False,729,3645,3645,0,8019,-7452,7483,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa5_bb0_qq7,AA_QQ_only,21,9,12,5,0,7,567,22599,545,22,False,729,3645,0,18225,22599,-22032,22054,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa5_bb7_qq0,AA_BB_only,21,9,12,5,7,0,567,8019,534,33,False,729,3645,3645,0,8019,-7452,7485,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa6_bb0_qq6,AA_QQ_only,21,9,12,6,0,6,567,22599,543,24,False,729,3645,0,18225,22599,-22032,22056,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa6_bb6_qq0,AA_BB_only,21,9,12,6,6,0,567,8019,537,30,False,729,3645,3645,0,8019,-7452,7482,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa7_bb0_qq5,AA_QQ_only,21,9,12,7,0,5,567,22599,543,24,False,729,3645,0,18225,22599,-22032,22056,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa7_bb5_qq0,AA_BB_only,21,9,12,7,5,0,567,8019,537,30,False,729,3645,3645,0,8019,-7452,7482,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa8_bb0_qq4,AA_QQ_only,21,9,12,8,0,4,567,22599,546,21,False,729,3645,0,18225,22599,-22032,22053,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa8_bb4_qq0,AA_BB_only,21,9,12,8,4,0,567,8019,539,28,False,729,3645,3645,0,8019,-7452,7480,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa9_bb0_qq3,AA_QQ_only,21,9,12,9,0,3,567,22599,544,23,False,729,3645,0,18225,22599,-22032,22055,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa9_bb3_qq0,AA_BB_only,21,9,12,9,3,0,567,8019,533,34,False,729,3645,3645,0,8019,-7452,7486,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa10_bb0_qq2,AA_QQ_only,21,9,12,10,0,2,567,22599,540,27,False,729,3645,0,18225,22599,-22032,22059,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa10_bb2_qq0,AA_BB_only,21,9,12,10,2,0,567,8019,536,31,False,729,3645,3645,0,8019,-7452,7483,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa11_bb0_qq1,AA_QQ_only,21,9,12,11,0,1,567,22599,544,23,False,729,3645,0,18225,22599,-22032,22055,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa11_bb1_qq0,AA_BB_only,21,9,12,11,1,0,567,8019,534,33,False,729,3645,3645,0,8019,-7452,7485,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r19_r212_aa12_bb0_qq0,AA_BB_only,21,9,12,12,0,0,567,4374,535,32,False,729,3645,0,0,4374,-3807,3839,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa0_bb0_qq11,AA_QQ_only,21,10,11,0,0,11,589,18954,569,20,False,729,0,0,18225,18954,-18365,18385,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa0_bb11_qq0,AA_BB_only,21,10,11,0,11,0,578,4374,550,28,False,729,0,3645,0,4374,-3796,3824,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa1_bb0_qq10,AA_QQ_only,21,10,11,1,0,10,588,22599,567,21,False,729,3645,0,18225,22599,-22011,22032,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa1_bb10_qq0,AA_BB_only,21,10,11,1,10,0,578,8019,546,32,False,729,3645,3645,0,8019,-7441,7473,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa2_bb0_qq9,AA_QQ_only,21,10,11,2,0,9,587,22599,562,25,False,729,3645,0,18225,22599,-22012,22037,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa2_bb9_qq0,AA_BB_only,21,10,11,2,9,0,578,8019,540,38,False,729,3645,3645,0,8019,-7441,7479,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa3_bb0_qq8,AA_QQ_only,21,10,11,3,0,8,586,22599,563,23,False,729,3645,0,18225,22599,-22013,22036,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa3_bb8_qq0,AA_BB_only,21,10,11,3,8,0,578,8019,551,27,False,729,3645,3645,0,8019,-7441,7468,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa4_bb0_qq7,AA_QQ_only,21,10,11,4,0,7,585,22599,565,20,False,729,3645,0,18225,22599,-22014,22034,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa4_bb7_qq0,AA_BB_only,21,10,11,4,7,0,578,8019,551,27,False,729,3645,3645,0,8019,-7441,7468,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa5_bb0_qq6,AA_QQ_only,21,10,11,5,0,6,584,22599,560,24,False,729,3645,0,18225,22599,-22015,22039,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa5_bb6_qq0,AA_BB_only,21,10,11,5,6,0,578,8019,551,27,False,729,3645,3645,0,8019,-7441,7468,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa6_bb0_qq5,AA_QQ_only,21,10,11,6,0,5,583,22599,560,23,False,729,3645,0,18225,22599,-22016,22039,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa6_bb5_qq0,AA_BB_only,21,10,11,6,5,0,578,8019,549,29,False,729,3645,3645,0,8019,-7441,7470,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa7_bb0_qq4,AA_QQ_only,21,10,11,7,0,4,582,22599,558,24,False,729,3645,0,18225,22599,-22017,22041,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa7_bb4_qq0,AA_BB_only,21,10,11,7,4,0,578,8019,548,30,False,729,3645,3645,0,8019,-7441,7471,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa8_bb0_qq3,AA_QQ_only,21,10,11,8,0,3,581,22599,556,25,False,729,3645,0,18225,22599,-22018,22043,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa8_bb3_qq0,AA_BB_only,21,10,11,8,3,0,578,8019,548,30,False,729,3645,3645,0,8019,-7441,7471,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa9_bb0_qq2,AA_QQ_only,21,10,11,9,0,2,580,22599,554,26,False,729,3645,0,18225,22599,-22019,22045,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa9_bb2_qq0,AA_BB_only,21,10,11,9,2,0,578,8019,552,26,False,729,3645,3645,0,8019,-7441,7467,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa10_bb0_qq1,AA_QQ_only,21,10,11,10,0,1,579,22599,553,26,False,729,3645,0,18225,22599,-22020,22046,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa10_bb1_qq0,AA_BB_only,21,10,11,10,1,0,578,8019,550,28,False,729,3645,3645,0,8019,-7441,7469,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r110_r211_aa11_bb0_qq0,AA_BB_only,21,10,11,11,0,0,578,4374,541,37,False,729,3645,0,0,4374,-3796,3833,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa0_bb0_qq10,AA_QQ_only,21,11,10,0,0,10,607,18954,588,19,False,729,0,0,18225,18954,-18347,18366,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa0_bb10_qq0,AA_BB_only,21,11,10,0,10,0,587,4374,554,33,False,729,0,3645,0,4374,-3787,3820,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa1_bb0_qq9,AA_QQ_only,21,11,10,1,0,9,605,22599,584,21,False,729,3645,0,18225,22599,-21994,22015,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa1_bb9_qq0,AA_BB_only,21,11,10,1,9,0,587,8019,554,33,False,729,3645,3645,0,8019,-7432,7465,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa2_bb0_qq8,AA_QQ_only,21,11,10,2,0,8,603,22599,582,21,False,729,3645,0,18225,22599,-21996,22017,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa2_bb8_qq0,AA_BB_only,21,11,10,2,8,0,587,8019,562,25,False,729,3645,3645,0,8019,-7432,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa3_bb0_qq7,AA_QQ_only,21,11,10,3,0,7,601,22599,581,20,False,729,3645,0,18225,22599,-21998,22018,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa3_bb7_qq0,AA_BB_only,21,11,10,3,7,0,587,8019,560,27,False,729,3645,3645,0,8019,-7432,7459,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa4_bb0_qq6,AA_QQ_only,21,11,10,4,0,6,599,22599,578,21,False,729,3645,0,18225,22599,-22000,22021,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa4_bb6_qq0,AA_BB_only,21,11,10,4,6,0,587,8019,554,33,False,729,3645,3645,0,8019,-7432,7465,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa5_bb0_qq5,AA_QQ_only,21,11,10,5,0,5,597,22599,574,23,False,729,3645,0,18225,22599,-22002,22025,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa5_bb5_qq0,AA_BB_only,21,11,10,5,5,0,587,8019,557,30,False,729,3645,3645,0,8019,-7432,7462,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa6_bb0_qq4,AA_QQ_only,21,11,10,6,0,4,595,22599,573,22,False,729,3645,0,18225,22599,-22004,22026,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa6_bb4_qq0,AA_BB_only,21,11,10,6,4,0,587,8019,560,27,False,729,3645,3645,0,8019,-7432,7459,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa7_bb0_qq3,AA_QQ_only,21,11,10,7,0,3,593,22599,569,24,False,729,3645,0,18225,22599,-22006,22030,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa7_bb3_qq0,AA_BB_only,21,11,10,7,3,0,587,8019,554,33,False,729,3645,3645,0,8019,-7432,7465,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa8_bb0_qq2,AA_QQ_only,21,11,10,8,0,2,591,22599,566,25,False,729,3645,0,18225,22599,-22008,22033,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa8_bb2_qq0,AA_BB_only,21,11,10,8,2,0,587,8019,558,29,False,729,3645,3645,0,8019,-7432,7461,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa9_bb0_qq1,AA_QQ_only,21,11,10,9,0,1,589,22599,564,25,False,729,3645,0,18225,22599,-22010,22035,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa9_bb1_qq0,AA_BB_only,21,11,10,9,1,0,587,8019,560,27,False,729,3645,3645,0,8019,-7432,7459,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r111_r210_aa10_bb0_qq0,AA_BB_only,21,11,10,10,0,0,587,4374,560,27,False,729,3645,0,0,4374,-3787,3814,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa0_bb0_qq9,AA_QQ_only,21,12,9,0,0,9,621,18954,598,23,False,729,0,0,18225,18954,-18333,18356,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa0_bb9_qq0,AA_BB_only,21,12,9,0,9,0,594,4374,566,28,False,729,0,3645,0,4374,-3780,3808,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa1_bb0_qq8,AA_QQ_only,21,12,9,1,0,8,618,22599,595,23,False,729,3645,0,18225,22599,-21981,22004,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa1_bb8_qq0,AA_BB_only,21,12,9,1,8,0,594,8019,566,28,False,729,3645,3645,0,8019,-7425,7453,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa2_bb0_qq7,AA_QQ_only,21,12,9,2,0,7,615,22599,593,22,False,729,3645,0,18225,22599,-21984,22006,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa2_bb7_qq0,AA_BB_only,21,12,9,2,7,0,594,8019,562,32,False,729,3645,3645,0,8019,-7425,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa3_bb0_qq6,AA_QQ_only,21,12,9,3,0,6,612,22599,589,23,False,729,3645,0,18225,22599,-21987,22010,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa3_bb6_qq0,AA_BB_only,21,12,9,3,6,0,594,8019,559,35,False,729,3645,3645,0,8019,-7425,7460,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa4_bb0_qq5,AA_QQ_only,21,12,9,4,0,5,609,22599,587,22,False,729,3645,0,18225,22599,-21990,22012,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa4_bb5_qq0,AA_BB_only,21,12,9,4,5,0,594,8019,562,32,False,729,3645,3645,0,8019,-7425,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa5_bb0_qq4,AA_QQ_only,21,12,9,5,0,4,606,22599,586,20,False,729,3645,0,18225,22599,-21993,22013,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa5_bb4_qq0,AA_BB_only,21,12,9,5,4,0,594,8019,563,31,False,729,3645,3645,0,8019,-7425,7456,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa6_bb0_qq3,AA_QQ_only,21,12,9,6,0,3,603,22599,580,23,False,729,3645,0,18225,22599,-21996,22019,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa6_bb3_qq0,AA_BB_only,21,12,9,6,3,0,594,8019,561,33,False,729,3645,3645,0,8019,-7425,7458,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa7_bb0_qq2,AA_QQ_only,21,12,9,7,0,2,600,22599,575,25,False,729,3645,0,18225,22599,-21999,22024,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa7_bb2_qq0,AA_BB_only,21,12,9,7,2,0,594,8019,564,30,False,729,3645,3645,0,8019,-7425,7455,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa8_bb0_qq1,AA_QQ_only,21,12,9,8,0,1,597,22599,574,23,False,729,3645,0,18225,22599,-22002,22025,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa8_bb1_qq0,AA_BB_only,21,12,9,8,1,0,594,8019,562,32,False,729,3645,3645,0,8019,-7425,7457,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r112_r29_aa9_bb0_qq0,AA_BB_only,21,12,9,9,0,0,594,4374,559,35,False,729,3645,0,0,4374,-3780,3815,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa0_bb0_qq8,AA_QQ_only,21,13,8,0,0,8,631,18954,608,23,False,729,0,0,18225,18954,-18323,18346,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa0_bb8_qq0,AA_BB_only,21,13,8,0,8,0,599,4374,567,32,False,729,0,3645,0,4374,-3775,3807,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa1_bb0_qq7,AA_QQ_only,21,13,8,1,0,7,627,22599,605,22,False,729,3645,0,18225,22599,-21972,21994,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa1_bb7_qq0,AA_BB_only,21,13,8,1,7,0,599,8019,566,33,False,729,3645,3645,0,8019,-7420,7453,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
R21_r113_r28_aa2_bb0_qq6,AA_QQ_only,21,13,8,2,0,6,623,22599,603,20,False,729,3645,0,18225,22599,-21976,21996,positive_local_fiber,not_run_dimension_count_only,analytic,1e-06,MEASURED_FROM_CODE
