orbit_A,orbit_B,compatible,total_pairs,output_orbits,deterministic,stab_type_A,stab_type_B,stab_type_out,output_counts
350,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,394,False,0,[],False,Z2xZ2,Z2,[],{}
350,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,434,False,0,[],False,Z2xZ2,Z2,[],{}
350,440,False,0,[],False,Z2xZ2,Z2,[],{}
350,500,False,0,[],False,Z2xZ2,Z2,[],{}
350,560,False,0,[],False,Z2xZ2,Z2,[],{}
350,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,986,False,0,[],False,Z2xZ2,Z2,[],{}
350,995,False,0,[],False,Z2xZ2,Z2,[],{}
350,1010,False,0,[],False,Z2xZ2,Z2,[],{}
350,1025,False,0,[],False,Z2xZ2,Z2,[],{}
350,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
350,1040,False,0,[],False,Z2xZ2,Z2,[],{}
350,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,1100,False,0,[],False,Z2xZ2,Z2,[],{}
350,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
350,1175,False,0,[],False,Z2xZ2,Z2,[],{}
354,0,False,0,[],False,Z2,(Z2)^3,[],{}
354,1,False,0,[],False,Z2,Z2xZ2,[],{}
354,2,False,0,[],False,Z2,Z2xZ2,[],{}
354,4,False,0,[],False,Z2,Z2xZ2,[],{}
354,5,False,0,[],False,Z2,Z2xZ2,[],{}
354,6,False,0,[],False,Z2,Z2xZ2,[],{}
354,10,False,0,[],False,Z2,Z2xZ2,[],{}
354,20,False,0,[],False,Z2,Z2xZ2,[],{}
354,30,False,0,[],False,Z2,Z2xZ2,[],{}
354,34,False,0,[],False,Z2,Z2,[],{}
354,40,False,0,[],False,Z2,Z2xZ2,[],{}
354,50,False,0,[],False,Z2,Z2xZ2,[],{}
354,52,False,0,[],False,Z2,Z2xZ2,[],{}
354,54,False,0,[],False,Z2,Z2xZ2,[],{}
354,95,False,0,[],False,Z2,Z2,[],{}
354,125,True,108,[350],True,Z2,Z2xZ2,['Z2xZ2'],{350: 108}
354,126,False,0,[],False,Z2,Z2xZ2,[],{}
354,127,False,0,[],False,Z2,Z2xZ2,[],{}
354,131,True,108,[354],True,Z2,Z2xZ2,['Z2'],{354: 108}
354,132,False,0,[],False,Z2,Z2xZ2,[],{}
354,133,False,0,[],False,Z2,Z2xZ2,[],{}
354,137,True,108,[354],True,Z2,Z2xZ2,['Z2'],{354: 108}
354,138,False,0,[],False,Z2,Z2xZ2,[],{}
354,139,False,0,[],False,Z2,Z2xZ2,[],{}
354,143,True,216,"[360, 370]",False,Z2,Z2,['Z2xZ2'],"{360: 108, 370: 108}"
354,161,True,216,"[380, 410]",False,Z2,Z2,['Z2xZ2'],"{380: 108, 410: 108}"
354,179,True,216,"[390, 430]",False,Z2,Z2,['Z2xZ2'],"{390: 108, 430: 108}"
354,185,True,216,"[394, 434]",False,Z2,Z2,['Z2'],"{394: 108, 434: 108}"
354,191,True,216,"[394, 434]",False,Z2,Z2,['Z2'],"{394: 108, 434: 108}"
354,197,True,216,"[400, 420]",False,Z2,Z2,['Z2xZ2'],"{400: 108, 420: 108}"
354,215,True,216,[440],True,Z2,Z2,['Z2'],{440: 216}
354,296,True,432,"[500, 560]",False,Z2,Trivial,['Z2'],"{500: 216, 560: 216}"
354,350,False,0,[],False,Z2,Z2xZ2,[],{}
354,354,False,0,[],False,Z2,Z2,[],{}
354,360,False,0,[],False,Z2,Z2xZ2,[],{}
354,370,False,0,[],False,Z2,Z2xZ2,[],{}
354,380,False,0,[],False,Z2,Z2xZ2,[],{}
354,390,False,0,[],False,Z2,Z2xZ2,[],{}
354,394,False,0,[],False,Z2,Z2,[],{}
354,400,False,0,[],False,Z2,Z2xZ2,[],{}
354,410,False,0,[],False,Z2,Z2xZ2,[],{}
354,420,False,0,[],False,Z2,Z2xZ2,[],{}
354,430,False,0,[],False,Z2,Z2xZ2,[],{}
354,434,False,0,[],False,Z2,Z2,[],{}
354,440,False,0,[],False,Z2,Z2,[],{}
354,500,False,0,[],False,Z2,Z2,[],{}
354,560,False,0,[],False,Z2,Z2,[],{}
354,980,False,0,[],False,Z2,Z2xZ2,[],{}
354,982,False,0,[],False,Z2,Z2xZ2,[],{}
354,984,False,0,[],False,Z2,Z2xZ2,[],{}
354,986,False,0,[],False,Z2,Z2,[],{}
354,995,False,0,[],False,Z2,Z2,[],{}
354,1010,False,0,[],False,Z2,Z2,[],{}
354,1025,False,0,[],False,Z2,Z2,[],{}
354,1031,False,0,[],False,Z2,Trivial,[],{}
354,1040,False,0,[],False,Z2,Z2,[],{}
354,1055,False,0,[],False,Z2,Z2xZ2,[],{}
354,1057,False,0,[],False,Z2,Z2xZ2,[],{}
354,1059,False,0,[],False,Z2,Z2xZ2,[],{}
354,1100,False,0,[],False,Z2,Z2,[],{}
354,1130,False,0,[],False,Z2,Z2xZ2,[],{}
354,1132,False,0,[],False,Z2,Z2xZ2,[],{}
354,1134,False,0,[],False,Z2,Z2xZ2,[],{}
354,1175,False,0,[],False,Z2,Z2,[],{}
360,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
360,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,34,False,0,[],False,Z2xZ2,Z2,[],{}
360,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,95,False,0,[],False,Z2xZ2,Z2,[],{}
360,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,143,False,0,[],False,Z2xZ2,Z2,[],{}
360,161,False,0,[],False,Z2xZ2,Z2,[],{}
360,179,False,0,[],False,Z2xZ2,Z2,[],{}
360,185,False,0,[],False,Z2xZ2,Z2,[],{}
360,191,False,0,[],False,Z2xZ2,Z2,[],{}
360,197,False,0,[],False,Z2xZ2,Z2,[],{}
360,215,False,0,[],False,Z2xZ2,Z2,[],{}
360,296,False,0,[],False,Z2xZ2,Trivial,[],{}
360,350,True,54,[350],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{350: 54}
360,354,True,108,[354],True,Z2xZ2,Z2,['Z2'],{354: 108}
360,360,True,54,[360],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{360: 54}
360,370,True,54,[370],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{370: 54}
360,380,True,54,[380],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{380: 54}
360,390,True,54,[390],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{390: 54}
360,394,True,108,[394],True,Z2xZ2,Z2,['Z2'],{394: 108}
360,400,True,54,[400],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{400: 54}
360,410,True,54,[410],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{410: 54}
360,420,True,54,[420],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{420: 54}
360,430,True,54,[430],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{430: 54}
360,434,True,108,[434],True,Z2xZ2,Z2,['Z2'],{434: 108}
360,440,True,108,[440],True,Z2xZ2,Z2,['Z2'],{440: 108}
360,500,True,108,[500],True,Z2xZ2,Z2,['Z2'],{500: 108}
360,560,True,108,[560],True,Z2xZ2,Z2,['Z2'],{560: 108}
360,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,986,False,0,[],False,Z2xZ2,Z2,[],{}
360,995,False,0,[],False,Z2xZ2,Z2,[],{}
360,1010,False,0,[],False,Z2xZ2,Z2,[],{}
360,1025,False,0,[],False,Z2xZ2,Z2,[],{}
360,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
360,1040,False,0,[],False,Z2xZ2,Z2,[],{}
360,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,1100,False,0,[],False,Z2xZ2,Z2,[],{}
360,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
360,1175,False,0,[],False,Z2xZ2,Z2,[],{}
370,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
370,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,34,False,0,[],False,Z2xZ2,Z2,[],{}
370,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,95,False,0,[],False,Z2xZ2,Z2,[],{}
370,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,143,False,0,[],False,Z2xZ2,Z2,[],{}
370,161,False,0,[],False,Z2xZ2,Z2,[],{}
370,179,False,0,[],False,Z2xZ2,Z2,[],{}
370,185,False,0,[],False,Z2xZ2,Z2,[],{}
370,191,False,0,[],False,Z2xZ2,Z2,[],{}
370,197,False,0,[],False,Z2xZ2,Z2,[],{}
370,215,False,0,[],False,Z2xZ2,Z2,[],{}
370,296,False,0,[],False,Z2xZ2,Trivial,[],{}
370,350,True,54,[350],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{350: 54}
370,354,True,108,[354],True,Z2xZ2,Z2,['Z2'],{354: 108}
370,360,True,54,[370],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{370: 54}
370,370,True,54,[360],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{360: 54}
370,380,True,54,[410],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{410: 54}
370,390,True,54,[430],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{430: 54}
370,394,True,108,[434],True,Z2xZ2,Z2,['Z2'],{434: 108}
370,400,True,54,[420],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{420: 54}
370,410,True,54,[380],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{380: 54}
370,420,True,54,[400],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{400: 54}
370,430,True,54,[390],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{390: 54}
370,434,True,108,[394],True,Z2xZ2,Z2,['Z2'],{394: 108}
370,440,True,108,[440],True,Z2xZ2,Z2,['Z2'],{440: 108}
370,500,True,108,[560],True,Z2xZ2,Z2,['Z2'],{560: 108}
370,560,True,108,[500],True,Z2xZ2,Z2,['Z2'],{500: 108}
370,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,986,False,0,[],False,Z2xZ2,Z2,[],{}
370,995,False,0,[],False,Z2xZ2,Z2,[],{}
370,1010,False,0,[],False,Z2xZ2,Z2,[],{}
370,1025,False,0,[],False,Z2xZ2,Z2,[],{}
370,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
370,1040,False,0,[],False,Z2xZ2,Z2,[],{}
370,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,1100,False,0,[],False,Z2xZ2,Z2,[],{}
370,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
370,1175,False,0,[],False,Z2xZ2,Z2,[],{}
380,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
380,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,30,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,34,False,0,[],False,Z2xZ2,Z2,[],{}
380,40,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,50,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,95,False,0,[],False,Z2xZ2,Z2,[],{}
380,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,143,False,0,[],False,Z2xZ2,Z2,[],{}
380,161,False,0,[],False,Z2xZ2,Z2,[],{}
380,179,False,0,[],False,Z2xZ2,Z2,[],{}
380,185,False,0,[],False,Z2xZ2,Z2,[],{}
380,191,False,0,[],False,Z2xZ2,Z2,[],{}
380,197,False,0,[],False,Z2xZ2,Z2,[],{}
380,215,False,0,[],False,Z2xZ2,Z2,[],{}
380,296,False,0,[],False,Z2xZ2,Trivial,[],{}
380,350,True,54,[390],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{390: 54}
380,354,True,108,[394],True,Z2xZ2,Z2,['Z2'],{394: 108}
380,360,True,54,[380],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{380: 54}
380,370,True,54,[400],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{400: 54}
380,380,True,54,[360],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{360: 54}
380,390,True,54,[350],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{350: 54}
380,394,True,108,[354],True,Z2xZ2,Z2,['Z2'],{354: 108}
380,400,True,54,[370],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{370: 54}
380,410,True,54,[420],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{420: 54}
380,420,True,54,[410],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{410: 54}
380,430,True,54,[430],True,Z2xZ2,Z2xZ2,['Z2xZ2'],{430: 54}
380,434,True,108,[434],True,Z2xZ2,Z2,['Z2'],{434: 108}
380,440,True,108,[500],True,Z2xZ2,Z2,['Z2'],{500: 108}
380,500,True,108,[440],True,Z2xZ2,Z2,['Z2'],{440: 108}
380,560,True,108,[560],True,Z2xZ2,Z2,['Z2'],{560: 108}
380,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,986,False,0,[],False,Z2xZ2,Z2,[],{}
380,995,False,0,[],False,Z2xZ2,Z2,[],{}
380,1010,False,0,[],False,Z2xZ2,Z2,[],{}
380,1025,False,0,[],False,Z2xZ2,Z2,[],{}
380,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
380,1040,False,0,[],False,Z2xZ2,Z2,[],{}
380,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,1100,False,0,[],False,Z2xZ2,Z2,[],{}
380,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
380,1175,False,0,[],False,Z2xZ2,Z2,[],{}
390,0,True,54,[390],True,Z2xZ2,(Z2)^3,['Z2xZ2'],{390: 54}
390,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,4,True,108,[394],True,Z2xZ2,Z2xZ2,['Z2'],{394: 108}
390,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,10,True,108,"[380, 400]",False,Z2xZ2,Z2xZ2,['Z2xZ2'],"{380: 54, 400: 54}"
390,20,True,108,"[360, 420]",False,Z2xZ2,Z2xZ2,['Z2xZ2'],"{360: 54, 420: 54}"
390,30,True,108,"[350, 430]",False,Z2xZ2,Z2xZ2,['Z2xZ2'],"{350: 54, 430: 54}"
390,34,True,216,"[354, 434]",False,Z2xZ2,Z2,['Z2'],"{354: 108, 434: 108}"
390,40,True,108,"[370, 410]",False,Z2xZ2,Z2xZ2,['Z2xZ2'],"{370: 54, 410: 54}"
390,50,True,108,[500],True,Z2xZ2,Z2xZ2,['Z2'],{500: 108}
390,52,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,54,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,95,True,216,"[440, 560]",False,Z2xZ2,Z2,['Z2'],"{440: 108, 560: 108}"
390,125,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,126,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,127,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,131,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,133,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,137,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,138,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,139,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,143,False,0,[],False,Z2xZ2,Z2,[],{}
390,161,False,0,[],False,Z2xZ2,Z2,[],{}
390,179,False,0,[],False,Z2xZ2,Z2,[],{}
390,185,False,0,[],False,Z2xZ2,Z2,[],{}
390,191,False,0,[],False,Z2xZ2,Z2,[],{}
390,197,False,0,[],False,Z2xZ2,Z2,[],{}
390,215,False,0,[],False,Z2xZ2,Z2,[],{}
390,296,False,0,[],False,Z2xZ2,Trivial,[],{}
390,350,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,354,False,0,[],False,Z2xZ2,Z2,[],{}
390,360,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,370,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,380,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,390,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,394,False,0,[],False,Z2xZ2,Z2,[],{}
390,400,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,410,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,420,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,430,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,434,False,0,[],False,Z2xZ2,Z2,[],{}
390,440,False,0,[],False,Z2xZ2,Z2,[],{}
390,500,False,0,[],False,Z2xZ2,Z2,[],{}
390,560,False,0,[],False,Z2xZ2,Z2,[],{}
390,980,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,982,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,984,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,986,False,0,[],False,Z2xZ2,Z2,[],{}
390,995,False,0,[],False,Z2xZ2,Z2,[],{}
390,1010,False,0,[],False,Z2xZ2,Z2,[],{}
390,1025,False,0,[],False,Z2xZ2,Z2,[],{}
390,1031,False,0,[],False,Z2xZ2,Trivial,[],{}
390,1040,False,0,[],False,Z2xZ2,Z2,[],{}
390,1055,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,1057,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,1059,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,1100,False,0,[],False,Z2xZ2,Z2,[],{}
390,1130,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,1132,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,1134,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
390,1175,False,0,[],False,Z2xZ2,Z2,[],{}
394,0,False,0,[],False,Z2,(Z2)^3,[],{}
394,1,False,0,[],False,Z2,Z2xZ2,[],{}
394,2,False,0,[],False,Z2,Z2xZ2,[],{}
394,4,False,0,[],False,Z2,Z2xZ2,[],{}
394,5,False,0,[],False,Z2,Z2xZ2,[],{}
394,6,False,0,[],False,Z2,Z2xZ2,[],{}
394,10,False,0,[],False,Z2,Z2xZ2,[],{}
394,20,False,0,[],False,Z2,Z2xZ2,[],{}
394,30,False,0,[],False,Z2,Z2xZ2,[],{}
394,34,False,0,[],False,Z2,Z2,[],{}
394,40,False,0,[],False,Z2,Z2xZ2,[],{}
394,50,False,0,[],False,Z2,Z2xZ2,[],{}
394,52,False,0,[],False,Z2,Z2xZ2,[],{}
394,54,False,0,[],False,Z2,Z2xZ2,[],{}
394,95,False,0,[],False,Z2,Z2,[],{}
394,125,True,108,[390],True,Z2,Z2xZ2,['Z2xZ2'],{390: 108}
394,126,False,0,[],False,Z2,Z2xZ2,[],{}
394,127,False,0,[],False,Z2,Z2xZ2,[],{}
394,131,True,108,[394],True,Z2,Z2xZ2,['Z2'],{394: 108}
394,132,False,0,[],False,Z2,Z2xZ2,[],{}
394,133,False,0,[],False,Z2,Z2xZ2,[],{}
394,137,True,108,[394],True,Z2,Z2xZ2,['Z2'],{394: 108}
394,138,False,0,[],False,Z2,Z2xZ2,[],{}
394,139,False,0,[],False,Z2,Z2xZ2,[],{}
394,143,True,216,"[380, 400]",False,Z2,Z2,['Z2xZ2'],"{380: 108, 400: 108}"
394,161,True,216,"[360, 420]",False,Z2,Z2,['Z2xZ2'],"{360: 108, 420: 108}"
394,179,True,216,"[350, 430]",False,Z2,Z2,['Z2xZ2'],"{350: 108, 430: 108}"
394,185,True,216,"[354, 434]",False,Z2,Z2,['Z2'],"{354: 108, 434: 108}"
394,191,True,216,"[354, 434]",False,Z2,Z2,['Z2'],"{354: 108, 434: 108}"
394,197,True,216,"[370, 410]",False,Z2,Z2,['Z2xZ2'],"{370: 108, 410: 108}"
394,215,True,216,[500],True,Z2,Z2,['Z2'],{500: 216}
394,296,True,432,"[440, 560]",False,Z2,Trivial,['Z2'],"{440: 216, 560: 216}"
394,350,False,0,[],False,Z2,Z2xZ2,[],{}
394,354,False,0,[],False,Z2,Z2,[],{}
394,360,False,0,[],False,Z2,Z2xZ2,[],{}
394,370,False,0,[],False,Z2,Z2xZ2,[],{}
394,380,False,0,[],False,Z2,Z2xZ2,[],{}
394,390,False,0,[],False,Z2,Z2xZ2,[],{}
394,394,False,0,[],False,Z2,Z2,[],{}
394,400,False,0,[],False,Z2,Z2xZ2,[],{}
394,410,False,0,[],False,Z2,Z2xZ2,[],{}
394,420,False,0,[],False,Z2,Z2xZ2,[],{}
394,430,False,0,[],False,Z2,Z2xZ2,[],{}
394,434,False,0,[],False,Z2,Z2,[],{}
394,440,False,0,[],False,Z2,Z2,[],{}
394,500,False,0,[],False,Z2,Z2,[],{}
394,560,False,0,[],False,Z2,Z2,[],{}
394,980,False,0,[],False,Z2,Z2xZ2,[],{}
394,982,False,0,[],False,Z2,Z2xZ2,[],{}
394,984,False,0,[],False,Z2,Z2xZ2,[],{}
394,986,False,0,[],False,Z2,Z2,[],{}
394,995,False,0,[],False,Z2,Z2,[],{}
394,1010,False,0,[],False,Z2,Z2,[],{}
394,1025,False,0,[],False,Z2,Z2,[],{}
394,1031,False,0,[],False,Z2,Trivial,[],{}
394,1040,False,0,[],False,Z2,Z2,[],{}
394,1055,False,0,[],False,Z2,Z2xZ2,[],{}
394,1057,False,0,[],False,Z2,Z2xZ2,[],{}
394,1059,False,0,[],False,Z2,Z2xZ2,[],{}
394,1100,False,0,[],False,Z2,Z2,[],{}
394,1130,False,0,[],False,Z2,Z2xZ2,[],{}
394,1132,False,0,[],False,Z2,Z2xZ2,[],{}
394,1134,False,0,[],False,Z2,Z2xZ2,[],{}
394,1175,False,0,[],False,Z2,Z2,[],{}
400,0,False,0,[],False,Z2xZ2,(Z2)^3,[],{}
400,1,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
400,2,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
400,4,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
400,5,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
400,6,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
400,10,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
400,20,False,0,[],False,Z2xZ2,Z2xZ2,[],{}
