config_id,r_total,r1,r2,n_aa,n_bb,n_qq,parameter_count,parameter_count_simplified,parameter_formula_match,bilinear_constraint_upper_bound,aab_constraint_upper_bound,abb_constraint_upper_bound,aabb_constraint_upper_bound,constraint_upper_bound_total,raw_upper_deficit,qq_parameter_bonus,provenance
R20_r13_r217_aa8_bb6_qq3,20,3,17,8,6,3,420,420,True,729,3645,3645,18225,26244,-25824,-18,EXACT_DERIVED
R20_r13_r217_aa9_bb5_qq3,20,3,17,9,5,3,420,420,True,729,3645,3645,18225,26244,-25824,-18,EXACT_DERIVED
R20_r13_r217_aa10_bb4_qq3,20,3,17,10,4,3,420,420,True,729,3645,3645,18225,26244,-25824,-18,EXACT_DERIVED
R20_r13_r217_aa11_bb3_qq3,20,3,17,11,3,3,420,420,True,729,3645,3645,18225,26244,-25824,-18,EXACT_DERIVED
R20_r13_r217_aa12_bb2_qq3,20,3,17,12,2,3,420,420,True,729,3645,3645,18225,26244,-25824,-18,EXACT_DERIVED
R20_r13_r217_aa13_bb1_qq3,20,3,17,13,1,3,420,420,True,729,3645,3645,18225,26244,-25824,-18,EXACT_DERIVED
R20_r13_r217_aa14_bb0_qq3,20,3,17,14,0,3,420,420,True,729,3645,0,18225,22599,-22179,-18,EXACT_DERIVED
R20_r13_r217_aa0_bb13_qq4,20,3,17,0,13,4,414,414,True,729,0,3645,18225,22599,-22185,-24,EXACT_DERIVED
R20_r13_r217_aa1_bb12_qq4,20,3,17,1,12,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa2_bb11_qq4,20,3,17,2,11,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa3_bb10_qq4,20,3,17,3,10,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa4_bb9_qq4,20,3,17,4,9,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa5_bb8_qq4,20,3,17,5,8,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa6_bb7_qq4,20,3,17,6,7,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa7_bb6_qq4,20,3,17,7,6,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa8_bb5_qq4,20,3,17,8,5,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa9_bb4_qq4,20,3,17,9,4,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa10_bb3_qq4,20,3,17,10,3,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa11_bb2_qq4,20,3,17,11,2,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa12_bb1_qq4,20,3,17,12,1,4,414,414,True,729,3645,3645,18225,26244,-25830,-24,EXACT_DERIVED
R20_r13_r217_aa13_bb0_qq4,20,3,17,13,0,4,414,414,True,729,3645,0,18225,22599,-22185,-24,EXACT_DERIVED
R20_r13_r217_aa0_bb12_qq5,20,3,17,0,12,5,408,408,True,729,0,3645,18225,22599,-22191,-30,EXACT_DERIVED
R20_r13_r217_aa1_bb11_qq5,20,3,17,1,11,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa2_bb10_qq5,20,3,17,2,10,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa3_bb9_qq5,20,3,17,3,9,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa4_bb8_qq5,20,3,17,4,8,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa5_bb7_qq5,20,3,17,5,7,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa6_bb6_qq5,20,3,17,6,6,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa7_bb5_qq5,20,3,17,7,5,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa8_bb4_qq5,20,3,17,8,4,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa9_bb3_qq5,20,3,17,9,3,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa10_bb2_qq5,20,3,17,10,2,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa11_bb1_qq5,20,3,17,11,1,5,408,408,True,729,3645,3645,18225,26244,-25836,-30,EXACT_DERIVED
R20_r13_r217_aa12_bb0_qq5,20,3,17,12,0,5,408,408,True,729,3645,0,18225,22599,-22191,-30,EXACT_DERIVED
R20_r13_r217_aa0_bb11_qq6,20,3,17,0,11,6,402,402,True,729,0,3645,18225,22599,-22197,-36,EXACT_DERIVED
R20_r13_r217_aa1_bb10_qq6,20,3,17,1,10,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa2_bb9_qq6,20,3,17,2,9,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa3_bb8_qq6,20,3,17,3,8,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa4_bb7_qq6,20,3,17,4,7,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa5_bb6_qq6,20,3,17,5,6,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa6_bb5_qq6,20,3,17,6,5,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa7_bb4_qq6,20,3,17,7,4,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa8_bb3_qq6,20,3,17,8,3,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa9_bb2_qq6,20,3,17,9,2,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa10_bb1_qq6,20,3,17,10,1,6,402,402,True,729,3645,3645,18225,26244,-25842,-36,EXACT_DERIVED
R20_r13_r217_aa11_bb0_qq6,20,3,17,11,0,6,402,402,True,729,3645,0,18225,22599,-22197,-36,EXACT_DERIVED
R20_r13_r217_aa0_bb10_qq7,20,3,17,0,10,7,396,396,True,729,0,3645,18225,22599,-22203,-42,EXACT_DERIVED
R20_r13_r217_aa1_bb9_qq7,20,3,17,1,9,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa2_bb8_qq7,20,3,17,2,8,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa3_bb7_qq7,20,3,17,3,7,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa4_bb6_qq7,20,3,17,4,6,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa5_bb5_qq7,20,3,17,5,5,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa6_bb4_qq7,20,3,17,6,4,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa7_bb3_qq7,20,3,17,7,3,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa8_bb2_qq7,20,3,17,8,2,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa9_bb1_qq7,20,3,17,9,1,7,396,396,True,729,3645,3645,18225,26244,-25848,-42,EXACT_DERIVED
R20_r13_r217_aa10_bb0_qq7,20,3,17,10,0,7,396,396,True,729,3645,0,18225,22599,-22203,-42,EXACT_DERIVED
R20_r13_r217_aa0_bb9_qq8,20,3,17,0,9,8,390,390,True,729,0,3645,18225,22599,-22209,-48,EXACT_DERIVED
R20_r13_r217_aa1_bb8_qq8,20,3,17,1,8,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa2_bb7_qq8,20,3,17,2,7,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa3_bb6_qq8,20,3,17,3,6,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa4_bb5_qq8,20,3,17,4,5,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa5_bb4_qq8,20,3,17,5,4,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa6_bb3_qq8,20,3,17,6,3,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa7_bb2_qq8,20,3,17,7,2,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa8_bb1_qq8,20,3,17,8,1,8,390,390,True,729,3645,3645,18225,26244,-25854,-48,EXACT_DERIVED
R20_r13_r217_aa9_bb0_qq8,20,3,17,9,0,8,390,390,True,729,3645,0,18225,22599,-22209,-48,EXACT_DERIVED
R20_r13_r217_aa0_bb8_qq9,20,3,17,0,8,9,384,384,True,729,0,3645,18225,22599,-22215,-54,EXACT_DERIVED
R20_r13_r217_aa1_bb7_qq9,20,3,17,1,7,9,384,384,True,729,3645,3645,18225,26244,-25860,-54,EXACT_DERIVED
R20_r13_r217_aa2_bb6_qq9,20,3,17,2,6,9,384,384,True,729,3645,3645,18225,26244,-25860,-54,EXACT_DERIVED
R20_r13_r217_aa3_bb5_qq9,20,3,17,3,5,9,384,384,True,729,3645,3645,18225,26244,-25860,-54,EXACT_DERIVED
R20_r13_r217_aa4_bb4_qq9,20,3,17,4,4,9,384,384,True,729,3645,3645,18225,26244,-25860,-54,EXACT_DERIVED
R20_r13_r217_aa5_bb3_qq9,20,3,17,5,3,9,384,384,True,729,3645,3645,18225,26244,-25860,-54,EXACT_DERIVED
R20_r13_r217_aa6_bb2_qq9,20,3,17,6,2,9,384,384,True,729,3645,3645,18225,26244,-25860,-54,EXACT_DERIVED
R20_r13_r217_aa7_bb1_qq9,20,3,17,7,1,9,384,384,True,729,3645,3645,18225,26244,-25860,-54,EXACT_DERIVED
R20_r13_r217_aa8_bb0_qq9,20,3,17,8,0,9,384,384,True,729,3645,0,18225,22599,-22215,-54,EXACT_DERIVED
R20_r13_r217_aa0_bb7_qq10,20,3,17,0,7,10,378,378,True,729,0,3645,18225,22599,-22221,-60,EXACT_DERIVED
R20_r13_r217_aa1_bb6_qq10,20,3,17,1,6,10,378,378,True,729,3645,3645,18225,26244,-25866,-60,EXACT_DERIVED
R20_r13_r217_aa2_bb5_qq10,20,3,17,2,5,10,378,378,True,729,3645,3645,18225,26244,-25866,-60,EXACT_DERIVED
R20_r13_r217_aa3_bb4_qq10,20,3,17,3,4,10,378,378,True,729,3645,3645,18225,26244,-25866,-60,EXACT_DERIVED
R20_r13_r217_aa4_bb3_qq10,20,3,17,4,3,10,378,378,True,729,3645,3645,18225,26244,-25866,-60,EXACT_DERIVED
R20_r13_r217_aa5_bb2_qq10,20,3,17,5,2,10,378,378,True,729,3645,3645,18225,26244,-25866,-60,EXACT_DERIVED
R20_r13_r217_aa6_bb1_qq10,20,3,17,6,1,10,378,378,True,729,3645,3645,18225,26244,-25866,-60,EXACT_DERIVED
R20_r13_r217_aa7_bb0_qq10,20,3,17,7,0,10,378,378,True,729,3645,0,18225,22599,-22221,-60,EXACT_DERIVED
R20_r13_r217_aa0_bb6_qq11,20,3,17,0,6,11,372,372,True,729,0,3645,18225,22599,-22227,-66,EXACT_DERIVED
R20_r13_r217_aa1_bb5_qq11,20,3,17,1,5,11,372,372,True,729,3645,3645,18225,26244,-25872,-66,EXACT_DERIVED
R20_r13_r217_aa2_bb4_qq11,20,3,17,2,4,11,372,372,True,729,3645,3645,18225,26244,-25872,-66,EXACT_DERIVED
R20_r13_r217_aa3_bb3_qq11,20,3,17,3,3,11,372,372,True,729,3645,3645,18225,26244,-25872,-66,EXACT_DERIVED
R20_r13_r217_aa4_bb2_qq11,20,3,17,4,2,11,372,372,True,729,3645,3645,18225,26244,-25872,-66,EXACT_DERIVED
R20_r13_r217_aa5_bb1_qq11,20,3,17,5,1,11,372,372,True,729,3645,3645,18225,26244,-25872,-66,EXACT_DERIVED
R20_r13_r217_aa6_bb0_qq11,20,3,17,6,0,11,372,372,True,729,3645,0,18225,22599,-22227,-66,EXACT_DERIVED
R20_r13_r217_aa0_bb5_qq12,20,3,17,0,5,12,366,366,True,729,0,3645,18225,22599,-22233,-72,EXACT_DERIVED
R20_r13_r217_aa1_bb4_qq12,20,3,17,1,4,12,366,366,True,729,3645,3645,18225,26244,-25878,-72,EXACT_DERIVED
R20_r13_r217_aa2_bb3_qq12,20,3,17,2,3,12,366,366,True,729,3645,3645,18225,26244,-25878,-72,EXACT_DERIVED
R20_r13_r217_aa3_bb2_qq12,20,3,17,3,2,12,366,366,True,729,3645,3645,18225,26244,-25878,-72,EXACT_DERIVED
R20_r13_r217_aa4_bb1_qq12,20,3,17,4,1,12,366,366,True,729,3645,3645,18225,26244,-25878,-72,EXACT_DERIVED
R20_r13_r217_aa5_bb0_qq12,20,3,17,5,0,12,366,366,True,729,3645,0,18225,22599,-22233,-72,EXACT_DERIVED
R20_r13_r217_aa0_bb4_qq13,20,3,17,0,4,13,360,360,True,729,0,3645,18225,22599,-22239,-78,EXACT_DERIVED
R20_r13_r217_aa1_bb3_qq13,20,3,17,1,3,13,360,360,True,729,3645,3645,18225,26244,-25884,-78,EXACT_DERIVED
R20_r13_r217_aa2_bb2_qq13,20,3,17,2,2,13,360,360,True,729,3645,3645,18225,26244,-25884,-78,EXACT_DERIVED
R20_r13_r217_aa3_bb1_qq13,20,3,17,3,1,13,360,360,True,729,3645,3645,18225,26244,-25884,-78,EXACT_DERIVED
R20_r13_r217_aa4_bb0_qq13,20,3,17,4,0,13,360,360,True,729,3645,0,18225,22599,-22239,-78,EXACT_DERIVED
R20_r13_r217_aa0_bb3_qq14,20,3,17,0,3,14,354,354,True,729,0,3645,18225,22599,-22245,-84,EXACT_DERIVED
R20_r13_r217_aa1_bb2_qq14,20,3,17,1,2,14,354,354,True,729,3645,3645,18225,26244,-25890,-84,EXACT_DERIVED
R20_r13_r217_aa2_bb1_qq14,20,3,17,2,1,14,354,354,True,729,3645,3645,18225,26244,-25890,-84,EXACT_DERIVED
R20_r13_r217_aa3_bb0_qq14,20,3,17,3,0,14,354,354,True,729,3645,0,18225,22599,-22245,-84,EXACT_DERIVED
R20_r13_r217_aa0_bb2_qq15,20,3,17,0,2,15,348,348,True,729,0,3645,18225,22599,-22251,-90,EXACT_DERIVED
R20_r13_r217_aa1_bb1_qq15,20,3,17,1,1,15,348,348,True,729,3645,3645,18225,26244,-25896,-90,EXACT_DERIVED
R20_r13_r217_aa2_bb0_qq15,20,3,17,2,0,15,348,348,True,729,3645,0,18225,22599,-22251,-90,EXACT_DERIVED
R20_r13_r217_aa0_bb1_qq16,20,3,17,0,1,16,342,342,True,729,0,3645,18225,22599,-22257,-96,EXACT_DERIVED
R20_r13_r217_aa1_bb0_qq16,20,3,17,1,0,16,342,342,True,729,3645,0,18225,22599,-22257,-96,EXACT_DERIVED
R20_r13_r217_aa0_bb0_qq17,20,3,17,0,0,17,336,336,True,729,0,0,18225,18954,-18618,-102,EXACT_DERIVED
R20_r14_r216_aa0_bb16_qq0,20,4,16,0,16,0,460,460,True,729,0,3645,0,4374,-3914,0,EXACT_DERIVED
R20_r14_r216_aa1_bb15_qq0,20,4,16,1,15,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa2_bb14_qq0,20,4,16,2,14,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa3_bb13_qq0,20,4,16,3,13,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa4_bb12_qq0,20,4,16,4,12,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa5_bb11_qq0,20,4,16,5,11,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa6_bb10_qq0,20,4,16,6,10,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa7_bb9_qq0,20,4,16,7,9,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa8_bb8_qq0,20,4,16,8,8,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa9_bb7_qq0,20,4,16,9,7,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa10_bb6_qq0,20,4,16,10,6,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa11_bb5_qq0,20,4,16,11,5,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa12_bb4_qq0,20,4,16,12,4,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa13_bb3_qq0,20,4,16,13,3,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa14_bb2_qq0,20,4,16,14,2,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa15_bb1_qq0,20,4,16,15,1,0,460,460,True,729,3645,3645,0,8019,-7559,0,EXACT_DERIVED
R20_r14_r216_aa16_bb0_qq0,20,4,16,16,0,0,460,460,True,729,3645,0,0,4374,-3914,0,EXACT_DERIVED
R20_r14_r216_aa0_bb15_qq1,20,4,16,0,15,1,455,455,True,729,0,3645,18225,22599,-22144,-5,EXACT_DERIVED
R20_r14_r216_aa1_bb14_qq1,20,4,16,1,14,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa2_bb13_qq1,20,4,16,2,13,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa3_bb12_qq1,20,4,16,3,12,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa4_bb11_qq1,20,4,16,4,11,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa5_bb10_qq1,20,4,16,5,10,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa6_bb9_qq1,20,4,16,6,9,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa7_bb8_qq1,20,4,16,7,8,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa8_bb7_qq1,20,4,16,8,7,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa9_bb6_qq1,20,4,16,9,6,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa10_bb5_qq1,20,4,16,10,5,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa11_bb4_qq1,20,4,16,11,4,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa12_bb3_qq1,20,4,16,12,3,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa13_bb2_qq1,20,4,16,13,2,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa14_bb1_qq1,20,4,16,14,1,1,455,455,True,729,3645,3645,18225,26244,-25789,-5,EXACT_DERIVED
R20_r14_r216_aa15_bb0_qq1,20,4,16,15,0,1,455,455,True,729,3645,0,18225,22599,-22144,-5,EXACT_DERIVED
R20_r14_r216_aa0_bb14_qq2,20,4,16,0,14,2,450,450,True,729,0,3645,18225,22599,-22149,-10,EXACT_DERIVED
R20_r14_r216_aa1_bb13_qq2,20,4,16,1,13,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa2_bb12_qq2,20,4,16,2,12,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa3_bb11_qq2,20,4,16,3,11,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa4_bb10_qq2,20,4,16,4,10,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa5_bb9_qq2,20,4,16,5,9,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa6_bb8_qq2,20,4,16,6,8,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa7_bb7_qq2,20,4,16,7,7,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa8_bb6_qq2,20,4,16,8,6,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa9_bb5_qq2,20,4,16,9,5,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa10_bb4_qq2,20,4,16,10,4,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa11_bb3_qq2,20,4,16,11,3,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa12_bb2_qq2,20,4,16,12,2,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa13_bb1_qq2,20,4,16,13,1,2,450,450,True,729,3645,3645,18225,26244,-25794,-10,EXACT_DERIVED
R20_r14_r216_aa14_bb0_qq2,20,4,16,14,0,2,450,450,True,729,3645,0,18225,22599,-22149,-10,EXACT_DERIVED
R20_r14_r216_aa0_bb13_qq3,20,4,16,0,13,3,445,445,True,729,0,3645,18225,22599,-22154,-15,EXACT_DERIVED
R20_r14_r216_aa1_bb12_qq3,20,4,16,1,12,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa2_bb11_qq3,20,4,16,2,11,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa3_bb10_qq3,20,4,16,3,10,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa4_bb9_qq3,20,4,16,4,9,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa5_bb8_qq3,20,4,16,5,8,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa6_bb7_qq3,20,4,16,6,7,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa7_bb6_qq3,20,4,16,7,6,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa8_bb5_qq3,20,4,16,8,5,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa9_bb4_qq3,20,4,16,9,4,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa10_bb3_qq3,20,4,16,10,3,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa11_bb2_qq3,20,4,16,11,2,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa12_bb1_qq3,20,4,16,12,1,3,445,445,True,729,3645,3645,18225,26244,-25799,-15,EXACT_DERIVED
R20_r14_r216_aa13_bb0_qq3,20,4,16,13,0,3,445,445,True,729,3645,0,18225,22599,-22154,-15,EXACT_DERIVED
R20_r14_r216_aa0_bb12_qq4,20,4,16,0,12,4,440,440,True,729,0,3645,18225,22599,-22159,-20,EXACT_DERIVED
R20_r14_r216_aa1_bb11_qq4,20,4,16,1,11,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa2_bb10_qq4,20,4,16,2,10,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa3_bb9_qq4,20,4,16,3,9,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa4_bb8_qq4,20,4,16,4,8,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa5_bb7_qq4,20,4,16,5,7,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa6_bb6_qq4,20,4,16,6,6,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa7_bb5_qq4,20,4,16,7,5,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa8_bb4_qq4,20,4,16,8,4,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa9_bb3_qq4,20,4,16,9,3,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa10_bb2_qq4,20,4,16,10,2,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa11_bb1_qq4,20,4,16,11,1,4,440,440,True,729,3645,3645,18225,26244,-25804,-20,EXACT_DERIVED
R20_r14_r216_aa12_bb0_qq4,20,4,16,12,0,4,440,440,True,729,3645,0,18225,22599,-22159,-20,EXACT_DERIVED
R20_r14_r216_aa0_bb11_qq5,20,4,16,0,11,5,435,435,True,729,0,3645,18225,22599,-22164,-25,EXACT_DERIVED
R20_r14_r216_aa1_bb10_qq5,20,4,16,1,10,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa2_bb9_qq5,20,4,16,2,9,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa3_bb8_qq5,20,4,16,3,8,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa4_bb7_qq5,20,4,16,4,7,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa5_bb6_qq5,20,4,16,5,6,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa6_bb5_qq5,20,4,16,6,5,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa7_bb4_qq5,20,4,16,7,4,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
R20_r14_r216_aa8_bb3_qq5,20,4,16,8,3,5,435,435,True,729,3645,3645,18225,26244,-25809,-25,EXACT_DERIVED
