search_family,removed_term,covered_output_columns,exact,provenance,field,rank_tested,restart
,,0,False,MEASURED_FROM_CODE,GF(3),22,927
,,0,False,MEASURED_FROM_CODE,GF(3),22,928
,,0,False,MEASURED_FROM_CODE,GF(3),22,929
,,0,False,MEASURED_FROM_CODE,GF(3),22,930
,,0,False,MEASURED_FROM_CODE,GF(3),22,931
,,0,False,MEASURED_FROM_CODE,GF(3),22,932
,,0,False,MEASURED_FROM_CODE,GF(3),22,933
,,0,False,MEASURED_FROM_CODE,GF(3),22,934
,,0,False,MEASURED_FROM_CODE,GF(3),22,935
,,0,False,MEASURED_FROM_CODE,GF(3),22,936
,,0,False,MEASURED_FROM_CODE,GF(3),22,937
,,0,False,MEASURED_FROM_CODE,GF(3),22,938
,,0,False,MEASURED_FROM_CODE,GF(3),22,939
,,0,False,MEASURED_FROM_CODE,GF(3),22,940
,,0,False,MEASURED_FROM_CODE,GF(3),22,941
,,0,False,MEASURED_FROM_CODE,GF(3),22,942
,,0,False,MEASURED_FROM_CODE,GF(3),22,943
,,0,False,MEASURED_FROM_CODE,GF(3),22,944
,,0,False,MEASURED_FROM_CODE,GF(3),22,945
,,0,False,MEASURED_FROM_CODE,GF(3),22,946
,,0,False,MEASURED_FROM_CODE,GF(3),22,947
,,0,False,MEASURED_FROM_CODE,GF(3),22,948
,,0,False,MEASURED_FROM_CODE,GF(3),22,949
,,0,False,MEASURED_FROM_CODE,GF(3),22,950
,,0,False,MEASURED_FROM_CODE,GF(3),22,951
,,0,False,MEASURED_FROM_CODE,GF(3),22,952
,,0,False,MEASURED_FROM_CODE,GF(3),22,953
,,0,False,MEASURED_FROM_CODE,GF(3),22,954
,,0,False,MEASURED_FROM_CODE,GF(3),22,955
,,0,False,MEASURED_FROM_CODE,GF(3),22,956
,,0,False,MEASURED_FROM_CODE,GF(3),22,957
,,0,False,MEASURED_FROM_CODE,GF(3),22,958
,,0,False,MEASURED_FROM_CODE,GF(3),22,959
,,0,False,MEASURED_FROM_CODE,GF(3),22,960
,,0,False,MEASURED_FROM_CODE,GF(3),22,961
,,0,False,MEASURED_FROM_CODE,GF(3),22,962
,,0,False,MEASURED_FROM_CODE,GF(3),22,963
,,0,False,MEASURED_FROM_CODE,GF(3),22,964
,,0,False,MEASURED_FROM_CODE,GF(3),22,965
,,0,False,MEASURED_FROM_CODE,GF(3),22,966
,,0,False,MEASURED_FROM_CODE,GF(3),22,967
,,0,False,MEASURED_FROM_CODE,GF(3),22,968
,,0,False,MEASURED_FROM_CODE,GF(3),22,969
,,0,False,MEASURED_FROM_CODE,GF(3),22,970
,,0,False,MEASURED_FROM_CODE,GF(3),22,971
,,0,False,MEASURED_FROM_CODE,GF(3),22,972
,,0,False,MEASURED_FROM_CODE,GF(3),22,973
,,0,False,MEASURED_FROM_CODE,GF(3),22,974
,,0,False,MEASURED_FROM_CODE,GF(3),22,975
,,0,False,MEASURED_FROM_CODE,GF(3),22,976
,,0,False,MEASURED_FROM_CODE,GF(3),22,977
,,0,False,MEASURED_FROM_CODE,GF(3),22,978
,,0,False,MEASURED_FROM_CODE,GF(3),22,979
,,0,False,MEASURED_FROM_CODE,GF(3),22,980
,,0,False,MEASURED_FROM_CODE,GF(3),22,981
,,0,False,MEASURED_FROM_CODE,GF(3),22,982
,,0,False,MEASURED_FROM_CODE,GF(3),22,983
,,0,False,MEASURED_FROM_CODE,GF(3),22,984
,,0,False,MEASURED_FROM_CODE,GF(3),22,985
,,0,False,MEASURED_FROM_CODE,GF(3),22,986
,,0,False,MEASURED_FROM_CODE,GF(3),22,987
,,0,False,MEASURED_FROM_CODE,GF(3),22,988
,,0,False,MEASURED_FROM_CODE,GF(3),22,989
,,0,False,MEASURED_FROM_CODE,GF(3),22,990
,,0,False,MEASURED_FROM_CODE,GF(3),22,991
,,0,False,MEASURED_FROM_CODE,GF(3),22,992
,,0,False,MEASURED_FROM_CODE,GF(3),22,993
,,0,False,MEASURED_FROM_CODE,GF(3),22,994
,,0,False,MEASURED_FROM_CODE,GF(3),22,995
,,0,False,MEASURED_FROM_CODE,GF(3),22,996
,,0,False,MEASURED_FROM_CODE,GF(3),22,997
,,0,False,MEASURED_FROM_CODE,GF(3),22,998
,,0,False,MEASURED_FROM_CODE,GF(3),22,999
,,0,False,MEASURED_FROM_CODE,GF(3),22,1000
,,0,False,MEASURED_FROM_CODE,GF(3),22,1001
,,0,False,MEASURED_FROM_CODE,GF(3),22,1002
,,0,False,MEASURED_FROM_CODE,GF(3),22,1003
,,0,False,MEASURED_FROM_CODE,GF(3),22,1004
,,0,False,MEASURED_FROM_CODE,GF(3),22,1005
,,0,False,MEASURED_FROM_CODE,GF(3),22,1006
,,0,False,MEASURED_FROM_CODE,GF(3),22,1007
,,0,False,MEASURED_FROM_CODE,GF(3),22,1008
,,0,False,MEASURED_FROM_CODE,GF(3),22,1009
,,0,False,MEASURED_FROM_CODE,GF(3),22,1010
,,0,False,MEASURED_FROM_CODE,GF(3),22,1011
,,0,False,MEASURED_FROM_CODE,GF(3),22,1012
,,0,False,MEASURED_FROM_CODE,GF(3),22,1013
,,0,False,MEASURED_FROM_CODE,GF(3),22,1014
,,0,False,MEASURED_FROM_CODE,GF(3),22,1015
,,0,False,MEASURED_FROM_CODE,GF(3),22,1016
,,0,False,MEASURED_FROM_CODE,GF(3),22,1017
,,0,False,MEASURED_FROM_CODE,GF(3),22,1018
,,0,False,MEASURED_FROM_CODE,GF(3),22,1019
,,0,False,MEASURED_FROM_CODE,GF(3),22,1020
,,0,False,MEASURED_FROM_CODE,GF(3),22,1021
,,0,False,MEASURED_FROM_CODE,GF(3),22,1022
,,0,False,MEASURED_FROM_CODE,GF(3),22,1023
,,0,False,MEASURED_FROM_CODE,GF(3),22,1024
,,0,False,MEASURED_FROM_CODE,GF(3),22,1025
,,0,False,MEASURED_FROM_CODE,GF(3),22,1026
,,0,False,MEASURED_FROM_CODE,GF(3),22,1027
,,0,False,MEASURED_FROM_CODE,GF(3),22,1028
,,0,False,MEASURED_FROM_CODE,GF(3),22,1029
,,0,False,MEASURED_FROM_CODE,GF(3),22,1030
,,0,False,MEASURED_FROM_CODE,GF(3),22,1031
,,0,False,MEASURED_FROM_CODE,GF(3),22,1032
,,0,False,MEASURED_FROM_CODE,GF(3),22,1033
,,0,False,MEASURED_FROM_CODE,GF(3),22,1034
,,0,False,MEASURED_FROM_CODE,GF(3),22,1035
,,0,False,MEASURED_FROM_CODE,GF(3),22,1036
,,0,False,MEASURED_FROM_CODE,GF(3),22,1037
,,0,False,MEASURED_FROM_CODE,GF(3),22,1038
,,0,False,MEASURED_FROM_CODE,GF(3),22,1039
,,0,False,MEASURED_FROM_CODE,GF(3),22,1040
,,0,False,MEASURED_FROM_CODE,GF(3),22,1041
,,0,False,MEASURED_FROM_CODE,GF(3),22,1042
,,0,False,MEASURED_FROM_CODE,GF(3),22,1043
,,0,False,MEASURED_FROM_CODE,GF(3),22,1044
,,0,False,MEASURED_FROM_CODE,GF(3),22,1045
,,0,False,MEASURED_FROM_CODE,GF(3),22,1046
,,0,False,MEASURED_FROM_CODE,GF(3),22,1047
,,0,False,MEASURED_FROM_CODE,GF(3),22,1048
,,0,False,MEASURED_FROM_CODE,GF(3),22,1049
,,0,False,MEASURED_FROM_CODE,GF(3),22,1050
,,0,False,MEASURED_FROM_CODE,GF(3),22,1051
,,0,False,MEASURED_FROM_CODE,GF(3),22,1052
,,0,False,MEASURED_FROM_CODE,GF(3),22,1053
,,0,False,MEASURED_FROM_CODE,GF(3),22,1054
,,0,False,MEASURED_FROM_CODE,GF(3),22,1055
,,0,False,MEASURED_FROM_CODE,GF(3),22,1056
,,0,False,MEASURED_FROM_CODE,GF(3),22,1057
,,0,False,MEASURED_FROM_CODE,GF(3),22,1058
,,0,False,MEASURED_FROM_CODE,GF(3),22,1059
,,0,False,MEASURED_FROM_CODE,GF(3),22,1060
,,0,False,MEASURED_FROM_CODE,GF(3),22,1061
,,0,False,MEASURED_FROM_CODE,GF(3),22,1062
,,0,False,MEASURED_FROM_CODE,GF(3),22,1063
,,0,False,MEASURED_FROM_CODE,GF(3),22,1064
,,0,False,MEASURED_FROM_CODE,GF(3),22,1065
,,0,False,MEASURED_FROM_CODE,GF(3),22,1066
,,0,False,MEASURED_FROM_CODE,GF(3),22,1067
,,0,False,MEASURED_FROM_CODE,GF(3),22,1068
,,0,False,MEASURED_FROM_CODE,GF(3),22,1069
,,0,False,MEASURED_FROM_CODE,GF(3),22,1070
,,0,False,MEASURED_FROM_CODE,GF(3),22,1071
,,0,False,MEASURED_FROM_CODE,GF(3),22,1072
,,0,False,MEASURED_FROM_CODE,GF(3),22,1073
,,0,False,MEASURED_FROM_CODE,GF(3),22,1074
,,0,False,MEASURED_FROM_CODE,GF(3),22,1075
,,0,False,MEASURED_FROM_CODE,GF(3),22,1076
,,0,False,MEASURED_FROM_CODE,GF(3),22,1077
,,0,False,MEASURED_FROM_CODE,GF(3),22,1078
,,0,False,MEASURED_FROM_CODE,GF(3),22,1079
,,0,False,MEASURED_FROM_CODE,GF(3),22,1080
,,0,False,MEASURED_FROM_CODE,GF(3),22,1081
,,0,False,MEASURED_FROM_CODE,GF(3),22,1082
,,0,False,MEASURED_FROM_CODE,GF(3),22,1083
,,0,False,MEASURED_FROM_CODE,GF(3),22,1084
,,0,False,MEASURED_FROM_CODE,GF(3),22,1085
,,0,False,MEASURED_FROM_CODE,GF(3),22,1086
,,0,False,MEASURED_FROM_CODE,GF(3),22,1087
,,0,False,MEASURED_FROM_CODE,GF(3),22,1088
,,0,False,MEASURED_FROM_CODE,GF(3),22,1089
,,0,False,MEASURED_FROM_CODE,GF(3),22,1090
,,0,False,MEASURED_FROM_CODE,GF(3),22,1091
,,0,False,MEASURED_FROM_CODE,GF(3),22,1092
,,0,False,MEASURED_FROM_CODE,GF(3),22,1093
,,0,False,MEASURED_FROM_CODE,GF(3),22,1094
,,0,False,MEASURED_FROM_CODE,GF(3),22,1095
,,0,False,MEASURED_FROM_CODE,GF(3),22,1096
,,0,False,MEASURED_FROM_CODE,GF(3),22,1097
,,0,False,MEASURED_FROM_CODE,GF(3),22,1098
,,0,False,MEASURED_FROM_CODE,GF(3),22,1099
,,0,False,MEASURED_FROM_CODE,GF(3),22,1100
,,0,False,MEASURED_FROM_CODE,GF(3),22,1101
,,0,False,MEASURED_FROM_CODE,GF(3),22,1102
,,0,False,MEASURED_FROM_CODE,GF(3),22,1103
,,0,False,MEASURED_FROM_CODE,GF(3),22,1104
,,0,False,MEASURED_FROM_CODE,GF(3),22,1105
,,0,False,MEASURED_FROM_CODE,GF(3),22,1106
,,0,False,MEASURED_FROM_CODE,GF(3),22,1107
,,0,False,MEASURED_FROM_CODE,GF(3),22,1108
,,0,False,MEASURED_FROM_CODE,GF(3),22,1109
,,0,False,MEASURED_FROM_CODE,GF(3),22,1110
,,0,False,MEASURED_FROM_CODE,GF(3),22,1111
,,0,False,MEASURED_FROM_CODE,GF(3),22,1112
,,0,False,MEASURED_FROM_CODE,GF(3),22,1113
,,0,False,MEASURED_FROM_CODE,GF(3),22,1114
,,0,False,MEASURED_FROM_CODE,GF(3),22,1115
,,0,False,MEASURED_FROM_CODE,GF(3),22,1116
,,0,False,MEASURED_FROM_CODE,GF(3),22,1117
,,0,False,MEASURED_FROM_CODE,GF(3),22,1118
,,0,False,MEASURED_FROM_CODE,GF(3),22,1119
,,0,False,MEASURED_FROM_CODE,GF(3),22,1120
,,0,False,MEASURED_FROM_CODE,GF(3),22,1121
,,0,False,MEASURED_FROM_CODE,GF(3),22,1122
,,0,False,MEASURED_FROM_CODE,GF(3),22,1123
,,0,False,MEASURED_FROM_CODE,GF(3),22,1124
,,0,False,MEASURED_FROM_CODE,GF(3),22,1125
,,0,False,MEASURED_FROM_CODE,GF(3),22,1126
,,0,False,MEASURED_FROM_CODE,GF(3),22,1127
,,0,False,MEASURED_FROM_CODE,GF(3),22,1128
,,0,False,MEASURED_FROM_CODE,GF(3),22,1129
,,0,False,MEASURED_FROM_CODE,GF(3),22,1130
,,0,False,MEASURED_FROM_CODE,GF(3),22,1131
,,0,False,MEASURED_FROM_CODE,GF(3),22,1132
,,0,False,MEASURED_FROM_CODE,GF(3),22,1133
,,0,False,MEASURED_FROM_CODE,GF(3),22,1134
,,0,False,MEASURED_FROM_CODE,GF(3),22,1135
,,0,False,MEASURED_FROM_CODE,GF(3),22,1136
,,0,False,MEASURED_FROM_CODE,GF(3),22,1137
,,0,False,MEASURED_FROM_CODE,GF(3),22,1138
,,0,False,MEASURED_FROM_CODE,GF(3),22,1139
,,0,False,MEASURED_FROM_CODE,GF(3),22,1140
,,0,False,MEASURED_FROM_CODE,GF(3),22,1141
,,0,False,MEASURED_FROM_CODE,GF(3),22,1142
,,0,False,MEASURED_FROM_CODE,GF(3),22,1143
,,0,False,MEASURED_FROM_CODE,GF(3),22,1144
,,0,False,MEASURED_FROM_CODE,GF(3),22,1145
,,0,False,MEASURED_FROM_CODE,GF(3),22,1146
,,0,False,MEASURED_FROM_CODE,GF(3),22,1147
,,0,False,MEASURED_FROM_CODE,GF(3),22,1148
,,0,False,MEASURED_FROM_CODE,GF(3),22,1149
,,0,False,MEASURED_FROM_CODE,GF(3),22,1150
,,0,False,MEASURED_FROM_CODE,GF(3),22,1151
,,0,False,MEASURED_FROM_CODE,GF(3),22,1152
,,0,False,MEASURED_FROM_CODE,GF(3),22,1153
,,0,False,MEASURED_FROM_CODE,GF(3),22,1154
,,0,False,MEASURED_FROM_CODE,GF(3),22,1155
,,0,False,MEASURED_FROM_CODE,GF(3),22,1156
,,0,False,MEASURED_FROM_CODE,GF(3),22,1157
,,0,False,MEASURED_FROM_CODE,GF(3),22,1158
,,0,False,MEASURED_FROM_CODE,GF(3),22,1159
,,0,False,MEASURED_FROM_CODE,GF(3),22,1160
,,0,False,MEASURED_FROM_CODE,GF(3),22,1161
,,0,False,MEASURED_FROM_CODE,GF(3),22,1162
,,0,False,MEASURED_FROM_CODE,GF(3),22,1163
,,0,False,MEASURED_FROM_CODE,GF(3),22,1164
,,0,False,MEASURED_FROM_CODE,GF(3),22,1165
,,0,False,MEASURED_FROM_CODE,GF(3),22,1166
,,0,False,MEASURED_FROM_CODE,GF(3),22,1167
,,0,False,MEASURED_FROM_CODE,GF(3),22,1168
,,0,False,MEASURED_FROM_CODE,GF(3),22,1169
,,0,False,MEASURED_FROM_CODE,GF(3),22,1170
,,0,False,MEASURED_FROM_CODE,GF(3),22,1171
,,0,False,MEASURED_FROM_CODE,GF(3),22,1172
,,0,False,MEASURED_FROM_CODE,GF(3),22,1173
,,0,False,MEASURED_FROM_CODE,GF(3),22,1174
,,0,False,MEASURED_FROM_CODE,GF(3),22,1175
,,0,False,MEASURED_FROM_CODE,GF(3),22,1176
,,0,False,MEASURED_FROM_CODE,GF(3),22,1177
,,0,False,MEASURED_FROM_CODE,GF(3),22,1178
,,0,False,MEASURED_FROM_CODE,GF(3),22,1179
,,0,False,MEASURED_FROM_CODE,GF(3),22,1180
,,0,False,MEASURED_FROM_CODE,GF(3),22,1181
,,0,False,MEASURED_FROM_CODE,GF(3),22,1182
,,0,False,MEASURED_FROM_CODE,GF(3),22,1183
,,0,False,MEASURED_FROM_CODE,GF(3),22,1184
,,0,False,MEASURED_FROM_CODE,GF(3),22,1185
,,0,False,MEASURED_FROM_CODE,GF(3),22,1186
,,0,False,MEASURED_FROM_CODE,GF(3),22,1187
,,0,False,MEASURED_FROM_CODE,GF(3),22,1188
,,0,False,MEASURED_FROM_CODE,GF(3),22,1189
,,0,False,MEASURED_FROM_CODE,GF(3),22,1190
,,0,False,MEASURED_FROM_CODE,GF(3),22,1191
,,0,False,MEASURED_FROM_CODE,GF(3),22,1192
,,0,False,MEASURED_FROM_CODE,GF(3),22,1193
,,0,False,MEASURED_FROM_CODE,GF(3),22,1194
,,0,False,MEASURED_FROM_CODE,GF(3),22,1195
,,0,False,MEASURED_FROM_CODE,GF(3),22,1196
,,0,False,MEASURED_FROM_CODE,GF(3),22,1197
,,0,False,MEASURED_FROM_CODE,GF(3),22,1198
,,0,False,MEASURED_FROM_CODE,GF(3),22,1199
,,0,False,MEASURED_FROM_CODE,GF(3),22,1200
,,0,False,MEASURED_FROM_CODE,GF(3),22,1201
,,0,False,MEASURED_FROM_CODE,GF(3),22,1202
,,0,False,MEASURED_FROM_CODE,GF(3),22,1203
,,0,False,MEASURED_FROM_CODE,GF(3),22,1204
,,0,False,MEASURED_FROM_CODE,GF(3),22,1205
,,0,False,MEASURED_FROM_CODE,GF(3),22,1206
,,0,False,MEASURED_FROM_CODE,GF(3),22,1207
,,0,False,MEASURED_FROM_CODE,GF(3),22,1208
,,0,False,MEASURED_FROM_CODE,GF(3),22,1209
,,0,False,MEASURED_FROM_CODE,GF(3),22,1210
,,0,False,MEASURED_FROM_CODE,GF(3),22,1211
,,0,False,MEASURED_FROM_CODE,GF(3),22,1212
,,0,False,MEASURED_FROM_CODE,GF(3),22,1213
,,0,False,MEASURED_FROM_CODE,GF(3),22,1214
,,0,False,MEASURED_FROM_CODE,GF(3),22,1215
,,0,False,MEASURED_FROM_CODE,GF(3),22,1216
,,0,False,MEASURED_FROM_CODE,GF(3),22,1217
,,0,False,MEASURED_FROM_CODE,GF(3),22,1218
,,0,False,MEASURED_FROM_CODE,GF(3),22,1219
,,0,False,MEASURED_FROM_CODE,GF(3),22,1220
,,0,False,MEASURED_FROM_CODE,GF(3),22,1221
,,0,False,MEASURED_FROM_CODE,GF(3),22,1222
,,0,False,MEASURED_FROM_CODE,GF(3),22,1223
,,0,False,MEASURED_FROM_CODE,GF(3),22,1224
,,0,False,MEASURED_FROM_CODE,GF(3),22,1225
,,0,False,MEASURED_FROM_CODE,GF(3),22,1226
,,0,False,MEASURED_FROM_CODE,GF(3),22,1227
,,0,False,MEASURED_FROM_CODE,GF(3),22,1228
,,0,False,MEASURED_FROM_CODE,GF(3),22,1229
,,0,False,MEASURED_FROM_CODE,GF(3),22,1230
,,0,False,MEASURED_FROM_CODE,GF(3),22,1231
,,0,False,MEASURED_FROM_CODE,GF(3),22,1232
,,0,False,MEASURED_FROM_CODE,GF(3),22,1233
,,0,False,MEASURED_FROM_CODE,GF(3),22,1234
,,0,False,MEASURED_FROM_CODE,GF(3),22,1235
,,0,False,MEASURED_FROM_CODE,GF(3),22,1236
,,0,False,MEASURED_FROM_CODE,GF(3),22,1237
,,0,False,MEASURED_FROM_CODE,GF(3),22,1238
,,0,False,MEASURED_FROM_CODE,GF(3),22,1239
,,0,False,MEASURED_FROM_CODE,GF(3),22,1240
,,0,False,MEASURED_FROM_CODE,GF(3),22,1241
,,0,False,MEASURED_FROM_CODE,GF(3),22,1242
,,0,False,MEASURED_FROM_CODE,GF(3),22,1243
,,0,False,MEASURED_FROM_CODE,GF(3),22,1244
,,0,False,MEASURED_FROM_CODE,GF(3),22,1245
,,0,False,MEASURED_FROM_CODE,GF(3),22,1246
,,0,False,MEASURED_FROM_CODE,GF(3),22,1247
,,0,False,MEASURED_FROM_CODE,GF(3),22,1248
,,0,False,MEASURED_FROM_CODE,GF(3),22,1249
,,0,False,MEASURED_FROM_CODE,GF(3),22,1250
,,0,False,MEASURED_FROM_CODE,GF(3),22,1251
,,0,False,MEASURED_FROM_CODE,GF(3),22,1252
,,0,False,MEASURED_FROM_CODE,GF(3),22,1253
,,0,False,MEASURED_FROM_CODE,GF(3),22,1254
,,0,False,MEASURED_FROM_CODE,GF(3),22,1255
,,0,False,MEASURED_FROM_CODE,GF(3),22,1256
,,0,False,MEASURED_FROM_CODE,GF(3),22,1257
,,0,False,MEASURED_FROM_CODE,GF(3),22,1258
,,0,False,MEASURED_FROM_CODE,GF(3),22,1259
,,0,False,MEASURED_FROM_CODE,GF(3),22,1260
,,0,False,MEASURED_FROM_CODE,GF(3),22,1261
,,0,False,MEASURED_FROM_CODE,GF(3),22,1262
,,0,False,MEASURED_FROM_CODE,GF(3),22,1263
,,0,False,MEASURED_FROM_CODE,GF(3),22,1264
,,0,False,MEASURED_FROM_CODE,GF(3),22,1265
,,0,False,MEASURED_FROM_CODE,GF(3),22,1266
,,0,False,MEASURED_FROM_CODE,GF(3),22,1267
,,0,False,MEASURED_FROM_CODE,GF(3),22,1268
,,0,False,MEASURED_FROM_CODE,GF(3),22,1269
,,0,False,MEASURED_FROM_CODE,GF(3),22,1270
,,0,False,MEASURED_FROM_CODE,GF(3),22,1271
,,0,False,MEASURED_FROM_CODE,GF(3),22,1272
,,0,False,MEASURED_FROM_CODE,GF(3),22,1273
,,0,False,MEASURED_FROM_CODE,GF(3),22,1274
,,0,False,MEASURED_FROM_CODE,GF(3),22,1275
,,0,False,MEASURED_FROM_CODE,GF(3),22,1276
,,0,False,MEASURED_FROM_CODE,GF(3),22,1277
,,0,False,MEASURED_FROM_CODE,GF(3),22,1278
,,0,False,MEASURED_FROM_CODE,GF(3),22,1279
,,0,False,MEASURED_FROM_CODE,GF(3),22,1280
,,0,False,MEASURED_FROM_CODE,GF(3),22,1281
,,0,False,MEASURED_FROM_CODE,GF(3),22,1282
,,0,False,MEASURED_FROM_CODE,GF(3),22,1283
,,0,False,MEASURED_FROM_CODE,GF(3),22,1284
,,0,False,MEASURED_FROM_CODE,GF(3),22,1285
,,0,False,MEASURED_FROM_CODE,GF(3),22,1286
,,0,False,MEASURED_FROM_CODE,GF(3),22,1287
,,0,False,MEASURED_FROM_CODE,GF(3),22,1288
,,0,False,MEASURED_FROM_CODE,GF(3),22,1289
,,0,False,MEASURED_FROM_CODE,GF(3),22,1290
,,0,False,MEASURED_FROM_CODE,GF(3),22,1291
,,0,False,MEASURED_FROM_CODE,GF(3),22,1292
,,0,False,MEASURED_FROM_CODE,GF(3),22,1293
,,0,False,MEASURED_FROM_CODE,GF(3),22,1294
,,0,False,MEASURED_FROM_CODE,GF(3),22,1295
,,0,False,MEASURED_FROM_CODE,GF(3),22,1296
,,0,False,MEASURED_FROM_CODE,GF(3),22,1297
,,0,False,MEASURED_FROM_CODE,GF(3),22,1298
,,0,False,MEASURED_FROM_CODE,GF(3),22,1299
,,0,False,MEASURED_FROM_CODE,GF(3),22,1300
,,0,False,MEASURED_FROM_CODE,GF(3),22,1301
,,0,False,MEASURED_FROM_CODE,GF(3),22,1302
,,0,False,MEASURED_FROM_CODE,GF(3),22,1303
,,0,False,MEASURED_FROM_CODE,GF(3),22,1304
,,0,False,MEASURED_FROM_CODE,GF(3),22,1305
,,0,False,MEASURED_FROM_CODE,GF(3),22,1306
,,0,False,MEASURED_FROM_CODE,GF(3),22,1307
,,0,False,MEASURED_FROM_CODE,GF(3),22,1308
,,0,False,MEASURED_FROM_CODE,GF(3),22,1309
,,0,False,MEASURED_FROM_CODE,GF(3),22,1310
,,0,False,MEASURED_FROM_CODE,GF(3),22,1311
,,0,False,MEASURED_FROM_CODE,GF(3),22,1312
,,0,False,MEASURED_FROM_CODE,GF(3),22,1313
,,0,False,MEASURED_FROM_CODE,GF(3),22,1314
,,0,False,MEASURED_FROM_CODE,GF(3),22,1315
,,0,False,MEASURED_FROM_CODE,GF(3),22,1316
,,0,False,MEASURED_FROM_CODE,GF(3),22,1317
,,0,False,MEASURED_FROM_CODE,GF(3),22,1318
,,0,False,MEASURED_FROM_CODE,GF(3),22,1319
,,0,False,MEASURED_FROM_CODE,GF(3),22,1320
,,0,False,MEASURED_FROM_CODE,GF(3),22,1321
,,0,False,MEASURED_FROM_CODE,GF(3),22,1322
,,0,False,MEASURED_FROM_CODE,GF(3),22,1323
,,0,False,MEASURED_FROM_CODE,GF(3),22,1324
,,0,False,MEASURED_FROM_CODE,GF(3),22,1325
,,0,False,MEASURED_FROM_CODE,GF(3),22,1326
,,0,False,MEASURED_FROM_CODE,GF(3),22,1327
,,0,False,MEASURED_FROM_CODE,GF(3),22,1328
,,0,False,MEASURED_FROM_CODE,GF(3),22,1329
,,0,False,MEASURED_FROM_CODE,GF(3),22,1330
,,0,False,MEASURED_FROM_CODE,GF(3),22,1331
,,0,False,MEASURED_FROM_CODE,GF(3),22,1332
,,0,False,MEASURED_FROM_CODE,GF(3),22,1333
,,0,False,MEASURED_FROM_CODE,GF(3),22,1334
,,0,False,MEASURED_FROM_CODE,GF(3),22,1335
,,0,False,MEASURED_FROM_CODE,GF(3),22,1336
,,0,False,MEASURED_FROM_CODE,GF(3),22,1337
,,0,False,MEASURED_FROM_CODE,GF(3),22,1338
,,0,False,MEASURED_FROM_CODE,GF(3),22,1339
,,0,False,MEASURED_FROM_CODE,GF(3),22,1340
,,0,False,MEASURED_FROM_CODE,GF(3),22,1341
,,0,False,MEASURED_FROM_CODE,GF(3),22,1342
,,0,False,MEASURED_FROM_CODE,GF(3),22,1343
,,0,False,MEASURED_FROM_CODE,GF(3),22,1344
,,0,False,MEASURED_FROM_CODE,GF(3),22,1345
,,0,False,MEASURED_FROM_CODE,GF(3),22,1346
,,0,False,MEASURED_FROM_CODE,GF(3),22,1347
,,0,False,MEASURED_FROM_CODE,GF(3),22,1348
,,0,False,MEASURED_FROM_CODE,GF(3),22,1349
,,0,False,MEASURED_FROM_CODE,GF(3),22,1350
,,0,False,MEASURED_FROM_CODE,GF(3),22,1351
,,0,False,MEASURED_FROM_CODE,GF(3),22,1352
,,0,False,MEASURED_FROM_CODE,GF(3),22,1353
,,0,False,MEASURED_FROM_CODE,GF(3),22,1354
,,0,False,MEASURED_FROM_CODE,GF(3),22,1355
,,0,False,MEASURED_FROM_CODE,GF(3),22,1356
,,0,False,MEASURED_FROM_CODE,GF(3),22,1357
,,0,False,MEASURED_FROM_CODE,GF(3),22,1358
,,0,False,MEASURED_FROM_CODE,GF(3),22,1359
,,0,False,MEASURED_FROM_CODE,GF(3),22,1360
,,0,False,MEASURED_FROM_CODE,GF(3),22,1361
,,0,False,MEASURED_FROM_CODE,GF(3),22,1362
,,0,False,MEASURED_FROM_CODE,GF(3),22,1363
,,0,False,MEASURED_FROM_CODE,GF(3),22,1364
,,0,False,MEASURED_FROM_CODE,GF(3),22,1365
,,0,False,MEASURED_FROM_CODE,GF(3),22,1366
,,0,False,MEASURED_FROM_CODE,GF(3),22,1367
,,0,False,MEASURED_FROM_CODE,GF(3),22,1368
,,0,False,MEASURED_FROM_CODE,GF(3),22,1369
,,0,False,MEASURED_FROM_CODE,GF(3),22,1370
,,0,False,MEASURED_FROM_CODE,GF(3),22,1371
,,0,False,MEASURED_FROM_CODE,GF(3),22,1372
,,0,False,MEASURED_FROM_CODE,GF(3),22,1373
,,0,False,MEASURED_FROM_CODE,GF(3),22,1374
,,0,False,MEASURED_FROM_CODE,GF(3),22,1375
,,0,False,MEASURED_FROM_CODE,GF(3),22,1376
,,0,False,MEASURED_FROM_CODE,GF(3),22,1377
,,0,False,MEASURED_FROM_CODE,GF(3),22,1378
,,0,False,MEASURED_FROM_CODE,GF(3),22,1379
,,0,False,MEASURED_FROM_CODE,GF(3),22,1380
,,0,False,MEASURED_FROM_CODE,GF(3),22,1381
,,0,False,MEASURED_FROM_CODE,GF(3),22,1382
,,0,False,MEASURED_FROM_CODE,GF(3),22,1383
,,0,False,MEASURED_FROM_CODE,GF(3),22,1384
,,0,False,MEASURED_FROM_CODE,GF(3),22,1385
,,0,False,MEASURED_FROM_CODE,GF(3),22,1386
,,0,False,MEASURED_FROM_CODE,GF(3),22,1387
,,0,False,MEASURED_FROM_CODE,GF(3),22,1388
,,0,False,MEASURED_FROM_CODE,GF(3),22,1389
,,0,False,MEASURED_FROM_CODE,GF(3),22,1390
,,0,False,MEASURED_FROM_CODE,GF(3),22,1391
,,0,False,MEASURED_FROM_CODE,GF(3),22,1392
,,0,False,MEASURED_FROM_CODE,GF(3),22,1393
