comm_term,anti_term,max_abs_difference_after_normalization,normalized_dot_product,abs_normalized_dot_product,comm_scale,anti_scale,matched_rank1_term,cancels_in_half_sum_if_matched,provenance
c09,s10,3.9298188545138812e-01,2.3579149388053043e-03,2.3579149388053043e-03,2.1713080925490598e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c09,s11,3.6806285314350534e-01,-1.4408832233211087e-02,1.4408832233211087e-02,2.1713080925490598e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c09,s12,2.4668667168710567e-01,-2.8967331033040412e-04,2.8967331033040412e-04,2.1713080925490598e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c09,s13,3.1804622525003956e-01,-1.1052038532168797e-03,1.1052038532168797e-03,2.1713080925490598e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c09,s14,2.5570979333604293e-01,-5.3820189867980580e-05,5.3820189867980580e-05,2.1713080925490598e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c09,s15,3.3031459689072540e-01,-3.7776159180597877e-03,3.7776159180597877e-03,2.1713080925490598e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c09,s16,5.1489874685696335e-01,-4.2441265078959838e-02,4.2441265078959838e-02,2.1713080925490598e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c09,s17,2.4768939253706479e-01,1.2343088224806235e-02,1.2343088224806235e-02,2.1713080925490598e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c09,s18,3.5161910308216793e-01,-1.6172917095646062e-02,1.6172917095646062e-02,2.1713080925490598e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c09,s19,2.7071029488302389e-01,-1.3578319271851838e-03,1.3578319271851838e-03,2.1713080925490598e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c10,s01,2.5779229089280475e-01,-2.5139289272880995e-03,2.5139289272880995e-03,2.8834509279982874e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c10,s02,2.6559708849712882e-01,3.4376914788837852e-06,3.4376914788837852e-06,2.8834509279982874e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c10,s03,2.6638144868355929e-01,2.1533855440621210e-05,2.1533855440621210e-05,2.8834509279982874e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c10,s04,4.8609469858535737e-01,-5.9861191053755961e-03,5.9861191053755961e-03,2.8834509279982874e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c10,s05,4.5921002237225617e-01,1.4626199356278971e-01,1.4626199356278971e-01,2.8834509279982874e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c10,s06,4.9177856782658247e-01,-7.7273350267921164e-03,7.7273350267921164e-03,2.8834509279982874e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c10,s07,2.6352022994988067e-01,5.0851160371449849e-02,5.0851160371449849e-02,2.8834509279982874e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c10,s08,8.7928943237699031e-01,4.4562743831074468e-02,4.4562743831074468e-02,2.8834509279982874e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c10,s09,2.9951515743049972e-01,-3.7282964546913499e-04,3.7282964546913499e-04,2.8834509279982874e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c10,s10,3.6568782267037547e-01,3.0275081028434087e-02,3.0275081028434087e-02,2.8834509279982874e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c10,s11,3.9368834155578980e-01,8.0229048134423275e-02,8.0229048134423275e-02,2.8834509279982874e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c10,s12,4.3608334049545139e-01,-4.6228632460865261e-02,4.6228632460865261e-02,2.8834509279982874e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c10,s13,3.1429161713670484e-01,-6.3399179871436329e-05,6.3399179871436329e-05,2.8834509279982874e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c10,s14,3.1466889293007261e-01,-1.3365684971633493e-01,1.3365684971633493e-01,2.8834509279982874e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c10,s15,2.7382291260367286e-01,9.3879115694837523e-03,9.3879115694837523e-03,2.8834509279982874e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c10,s16,4.8927325844467895e-01,2.0644624546085812e-04,2.0644624546085812e-04,2.8834509279982874e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c10,s17,3.5346124929024492e-01,-1.4064518039487528e-02,1.4064518039487528e-02,2.8834509279982874e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c10,s18,3.6957287435701514e-01,4.0569702493728271e-04,4.0569702493728271e-04,2.8834509279982874e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c10,s19,3.2405912602099041e-01,-2.0019337062762914e-03,2.0019337062762914e-03,2.8834509279982874e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c11,s01,2.6909807014288423e-01,2.8927264534377578e-03,2.8927264534377578e-03,3.3955048186648833e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c11,s02,2.5429130924704935e-01,-4.4716152625449007e-06,4.4716152625449007e-06,3.3955048186648833e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c11,s03,2.5507566943347981e-01,1.4705179464045315e-03,1.4705179464045315e-03,3.3955048186648833e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c11,s04,3.1147052286914945e-01,7.1508652080557768e-03,7.1508652080557768e-03,3.3955048186648833e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c11,s05,4.2658325472762737e-01,-8.6756225109488688e-02,8.6756225109488688e-02,3.3955048186648833e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c11,s06,4.7027472533932535e-01,1.9946301473665867e-03,1.9946301473665867e-03,3.3955048186648833e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c11,s07,3.1523131315115549e-01,-6.9961353702769702e-03,6.9961353702769702e-03,3.3955048186648833e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c11,s08,8.8568530424722802e-01,-1.3313378811261272e-02,1.3313378811261272e-02,3.3955048186648833e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c11,s09,2.7615333567022787e-01,1.6969363243618030e-02,1.6969363243618030e-02,3.3955048186648833e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c11,s10,4.8675203366695807e-01,-3.2664585097878389e-02,3.2664585097878389e-02,3.3955048186648833e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c11,s11,3.8602054389592033e-01,-9.8441133164458537e-03,9.8441133164458537e-03,3.3955048186648833e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c11,s12,3.3750469662201266e-01,2.5913709275328996e-02,2.5913709275328996e-02,3.3955048186648833e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c11,s13,3.2559739638678431e-01,-5.9964584976087627e-05,5.9964584976087627e-05,3.3955048186648833e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c11,s14,2.2391998753774828e-01,3.5813853911950862e-02,3.5813853911950862e-02,3.3955048186648833e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c11,s15,3.2183917459351952e-01,-1.0902628597917423e-02,1.0902628597917423e-02,3.3955048186648833e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c11,s16,4.9694105610454842e-01,1.2640726694376594e-03,1.2640726694376594e-03,3.3955048186648833e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c11,s17,3.4145954075263474e-01,2.2508151091789733e-02,2.2508151091789733e-02,3.3955048186648833e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c11,s18,3.2716734832629846e-01,-1.7360491780624373e-02,1.7360491780624373e-02,3.3955048186648833e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c11,s19,3.3911107089889458e-01,2.2002866591764795e-03,2.2002866591764795e-03,3.3955048186648833e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c12,s01,2.6504478535426856e-01,1.5768683843037569e-03,1.5768683843037569e-03,-3.3863453379463810e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c12,s02,2.5834459403566501e-01,-2.1259356264102927e-02,2.1259356264102927e-02,-3.3863453379463810e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c12,s03,2.5912895422209548e-01,2.9865814723193836e-02,2.9865814723193836e-02,-3.3863453379463810e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c12,s04,3.2035743497698022e-01,-3.1432809844517025e-03,3.1432809844517025e-03,-3.3863453379463810e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c12,s05,3.0573371730680854e-01,-1.5952815180529112e-03,1.5952815180529112e-03,-3.3863453379463810e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c12,s06,4.2271911068537787e-01,-4.7328791262522384e-04,4.7328791262522384e-04,-3.3863453379463810e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c12,s07,2.3506047553063644e-01,-2.5216426422249038e-02,2.5216426422249038e-02,-3.3863453379463810e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c12,s08,8.8810141386808961e-01,-2.1272966519183728e-04,2.1272966519183728e-04,-3.3863453379463810e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c12,s09,3.3572793557186636e-01,9.9965471080585927e-02,9.9965471080585927e-02,-3.3863453379463810e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c12,s10,3.6590249624613924e-01,1.1594479895798149e-01,1.1594479895798149e-01,-3.3863453379463810e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c12,s11,3.6279363593276315e-01,8.5601888513893790e-04,8.5601888513893790e-04,-3.3863453379463810e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c12,s12,3.2094097522036780e-01,-1.3744864638286681e-02,1.3744864638286681e-02,-3.3863453379463810e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c12,s13,3.2154411159816865e-01,-5.4118506161157844e-03,5.4118506161157844e-03,-3.3863453379463810e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c12,s14,2.2190675234352386e-01,-3.8642916522289980e-04,3.8642916522289980e-04,-3.3863453379463810e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c12,s15,3.3297721557127313e-01,-3.1747065667997961e-03,3.1747065667997961e-03,-3.3863453379463810e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c12,s16,5.6102714559360456e-01,-1.5095282363189161e-02,1.5095282363189161e-02,-3.3863453379463810e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c12,s17,2.2587297656612687e-01,3.1627093793878638e-02,3.1627093793878638e-02,-3.3863453379463810e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c12,s18,2.8350544770264530e-01,1.8474638166537554e-03,1.8474638166537554e-03,-3.3863453379463810e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c12,s19,2.2913006859280469e-01,-2.6810174623533756e-03,2.6810174623533756e-03,-3.3863453379463810e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c13,s01,2.9872279466696117e-01,-3.4330654957084425e-03,3.4330654957084425e-03,-3.0554197949557462e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c13,s02,2.9865958002822568e-01,-7.8016407499904910e-03,7.8016407499904910e-03,-3.0554197949557462e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c13,s03,2.9655321717892813e-01,-4.7071111901339557e-02,4.7071111901339557e-02,-3.0554197949557462e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c13,s04,3.1612197709841300e-01,-1.0415599540166702e-02,1.0415599540166702e-02,-3.0554197949557462e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c13,s05,3.0996917518537576e-01,3.6516711559610185e-02,3.6516711559610185e-02,-3.0554197949557462e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c13,s06,4.7331603947071837e-01,1.8827755428500931e-02,1.8827755428500931e-02,-3.0554197949557462e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c13,s07,3.0106488393780145e-01,-2.0933093257005254e-03,2.0933093257005254e-03,-3.0554197949557462e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c13,s08,8.8809712375120387e-01,2.3397680555056936e-04,2.3397680555056936e-04,-3.0554197949557462e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c13,s09,4.2761073967401653e-01,-3.8270649205985343e-03,3.8270649205985343e-03,-3.0554197949557462e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c13,s10,3.7013795412470646e-01,-2.7951945516341784e-03,2.7951945516341784e-03,-3.0554197949557462e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c13,s11,4.0613604844694473e-01,3.2827377204902697e-02,3.2827377204902697e-02,-3.0554197949557462e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c13,s12,3.0619285900101695e-01,-4.4278558431036172e-04,4.4278558431036172e-04,-3.0554197949557462e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c13,s13,3.1751415954142498e-01,1.2309324988575938e-03,1.2309324988575938e-03,-3.0554197949557462e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c13,s14,2.9823507421538087e-01,-5.6005693913729777e-05,5.6005693913729777e-05,-3.0554197949557462e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c13,s15,4.2286362379545794e-01,-1.2382531725514581e-02,1.2382531725514581e-02,-3.0554197949557462e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c13,s16,4.9245639182165363e-01,-1.1343935885809332e-02,1.1343935885809332e-02,-3.0554197949557462e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c13,s17,2.9872614329199687e-01,-2.9071635609993723e-03,2.9071635609993723e-03,-3.0554197949557462e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c13,s18,3.3645161900877629e-01,-2.0238525963388758e-02,2.0238525963388758e-02,-3.0554197949557462e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c13,s19,2.9835398105400929e-01,1.5553528263593311e-03,1.5553528263593311e-03,-3.0554197949557462e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c14,s01,3.8965717571247471e-01,-3.6839110580497839e-02,3.6839110580497839e-02,3.4105559466745525e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c14,s02,3.1462167649249995e-01,-4.9662310072312475e-03,4.9662310072312475e-03,3.4105559466745525e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c14,s03,3.7255560918870917e-01,-7.9502157458215539e-03,7.9502157458215539e-03,3.4105559466745525e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c14,s04,3.1482591237389479e-01,-8.6405969842553512e-03,8.6405969842553512e-03,3.4105559466745525e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c14,s05,3.1126523990989396e-01,1.7863832020526764e-03,1.7863832020526764e-03,3.4105559466745525e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c14,s06,4.6190860600602335e-01,-4.2435510603340077e-03,4.2435510603340077e-03,3.4105559466745525e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c14,s07,2.9505540224409121e-01,-5.1768609587978512e-03,5.1768609587978512e-03,3.4105559466745525e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c14,s08,8.6050605425475257e-01,5.6933992187653262e-03,5.6933992187653262e-03,3.4105559466745525e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c14,s09,2.6864336774643932e-01,-1.3207081041279112e-03,1.3207081041279112e-03,3.4105559466745525e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c14,s10,3.7143401884922467e-01,1.4079485362222898e-02,1.4079485362222898e-02,3.4105559466745525e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c14,s11,3.8545211712021060e-01,1.8860347180977975e-04,1.8860347180977975e-04,3.4105559466745525e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c14,s12,2.7012280080652867e-01,8.6048128173812563e-04,8.6048128173812563e-04,3.4105559466745525e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c14,s13,3.7292799471562305e-01,-9.0250323852558795e-02,9.0250323852558795e-02,3.4105559466745525e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c14,s14,2.8171978721712032e-01,3.0068542143903087e-03,3.0068542143903087e-03,3.4105559466745525e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c14,s15,2.6853088554386745e-01,-9.3271556577249448e-04,9.3271556577249448e-04,3.4105559466745525e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c14,s16,4.9750948288025815e-01,-2.5900027936558386e-03,2.5900027936558386e-03,3.4105559466745525e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c14,s17,2.8517097907067807e-01,1.2741568839745168e-01,1.2741568839745168e-01,3.4105559466745525e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c14,s18,2.8855373595948403e-01,2.6697884418458921e-03,2.6697884418458921e-03,3.4105559466745525e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c14,s19,3.2573076106187687e-01,-7.6210822120458654e-02,7.6210822120458654e-02,3.4105559466745525e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c15,s01,4.0894685976707601e-01,-1.1252216680142596e-02,1.1252216680142596e-02,5.4955857062484057e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c15,s02,3.2573756587051961e-01,-2.9214633001834845e-02,2.9214633001834845e-02,5.4955857062484057e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c15,s03,4.1982184394979205e-01,-4.8962805455613927e-02,4.8962805455613927e-02,5.4955857062484057e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c15,s04,3.1295130247549607e-01,2.3359137982365680e-02,2.3359137982365680e-02,5.4955857062484057e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c15,s05,3.2384731872996747e-01,3.3185494774640813e-02,3.3185494774640813e-02,5.4955857062484057e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c15,s06,4.1040613098324641e-01,2.7073340905886610e-02,2.7073340905886610e-02,5.4955857062484057e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c15,s07,3.7980479015097163e-01,-2.9485005248123659e-02,2.9485005248123659e-02,5.4955857062484057e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c15,s08,8.8381678127521157e-01,2.4068569202503491e-02,2.4068569202503491e-02,5.4955857062484057e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c15,s09,3.1788144611389874e-01,-7.7678091610666857e-03,7.7678091610666857e-03,5.4955857062484057e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c15,s10,3.7330862874762338e-01,5.3789644957114024e-03,5.3789644957114024e-03,5.4955857062484057e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c15,s11,3.8590025831714281e-01,-5.2672816139220956e-05,5.2672816139220956e-05,5.4955857062484057e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c15,s12,3.1706963389040760e-01,2.5462088206944893e-03,2.5462088206944893e-03,5.4955857062484057e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c15,s13,3.0999422500304491e-01,3.8163539767972527e-04,3.8163539767972527e-04,5.4955857062484057e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c15,s14,3.6095750471606747e-01,2.2352506064987270e-02,2.2352506064987270e-02,5.4955857062484057e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c15,s15,3.1774162999757782e-01,-4.7718460551773954e-03,4.7718460551773954e-03,5.4955857062484057e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c15,s16,4.9706134168332594e-01,-1.3259595797300313e-02,1.3259595797300313e-02,5.4955857062484057e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c15,s17,3.0446079643148094e-01,-1.2637152091379978e-03,1.2637152091379978e-03,5.4955857062484057e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c15,s18,3.1706441109015282e-01,2.1502833374474693e-02,2.1502833374474693e-02,5.4955857062484057e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c15,s19,3.4502065278360022e-01,-1.7423928759699718e-02,1.7423928759699718e-02,5.4955857062484057e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c16,s01,2.6146587961008483e-01,1.8078265603816285e-03,1.8078265603816285e-03,-2.4388465500462311e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c16,s02,2.6267467501070813e-01,2.6055813690245692e-03,2.6055813690245692e-03,-2.4388465500462311e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c16,s03,2.6270785996627921e-01,1.5437399974520460e-02,1.5437399974520460e-02,-2.4388465500462311e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c16,s04,3.3848606514524582e-01,-1.8834859703133630e-02,1.8834859703133630e-02,-2.4388465500462311e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c16,s05,3.4185065454711322e-01,-4.2914070950359977e-02,4.2914070950359977e-02,-2.4388465500462311e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c16,s06,4.5993760846321241e-01,-2.3944236256620847e-02,2.3944236256620847e-02,-2.4388465500462311e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c16,s07,2.6781046633817529e-01,2.5506093708035561e-02,2.5506093708035561e-02,-2.4388465500462311e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c16,s08,8.8810418467719809e-01,1.0597404356134099e-03,1.0597404356134099e-03,-2.4388465500462311e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c16,s09,4.5349668038369284e-01,-1.3370710799564128e-01,1.3370710799564128e-01,-2.4388465500462311e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c16,s10,4.3218723741248477e-01,-1.5669012597943313e-01,1.5669012597943313e-01,-2.4388465500462311e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c16,s11,3.7692347844062474e-01,-1.2705762007315493e-02,1.2705762007315493e-02,-2.4388465500462311e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c16,s12,4.0579137987684794e-01,1.9852148265625626e-02,1.9852148265625626e-02,-2.4388465500462311e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c16,s13,3.1796520585398491e-01,-5.4183024545489315e-04,5.4183024545489315e-04,-2.4388465500462311e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c16,s14,2.7048417964676025e-01,-1.2373827309506967e-04,1.2373827309506967e-04,-2.4388465500462311e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c16,s15,4.1352068017727894e-01,2.0096022383811304e-02,2.0096022383811304e-02,-2.4388465500462311e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c16,s16,5.0603812155984407e-01,6.5193629090626844e-03,6.5193629090626844e-03,-2.4388465500462311e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c16,s17,2.6312292877397714e-01,-3.1801922075775861e-02,3.1801922075775861e-02,-2.4388465500462311e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c16,s18,3.0618905725324719e-01,-1.3044171754624795e-02,1.3044171754624795e-02,-2.4388465500462311e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c16,s19,2.6329685689210974e-01,9.9071761275701040e-04,9.9071761275701040e-04,-2.4388465500462311e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c17,s01,3.0917060154972209e-01,-1.2836786966030896e-03,1.2836786966030896e-03,2.1597758804161766e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c17,s02,3.0905979705267850e-01,-4.5111673212083252e-02,4.5111673212083252e-02,2.1597758804161766e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c17,s03,3.0586514137166476e-01,-8.6777134447549101e-03,8.6777134447549101e-03,2.1597758804161766e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c17,s04,3.5382577703717072e-01,-2.8375695826862769e-02,2.8375695826862769e-02,2.1597758804161766e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c17,s05,3.1674627110876602e-01,2.3743483405995754e-02,2.3743483405995754e-02,2.1597758804161766e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c17,s06,4.7654047310160041e-01,-4.5825100644895339e-02,4.5825100644895339e-02,2.1597758804161766e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
c17,s07,3.1633185362428123e-01,-8.1487086698013699e-03,8.1487086698013699e-03,2.1597758804161766e+00,2.5659582297407053e+00,False,False,EXACT_DERIVED
c17,s08,8.8744539890871088e-01,3.8057515583286080e-04,3.8057515583286080e-04,2.1597758804161766e+00,2.1925846888267437e+00,False,False,EXACT_DERIVED
c17,s09,3.8303737634634794e-01,-1.1730418949214708e-03,1.1730418949214708e-03,2.1597758804161766e+00,-2.7277522670412999e+00,False,False,EXACT_DERIVED
c17,s10,3.6913555574101692e-01,-1.4697149629496781e-03,1.4697149629496781e-03,2.1597758804161766e+00,3.9539790864854716e+00,False,False,EXACT_DERIVED
c17,s11,4.0140164502028491e-01,4.7921082684488178e-02,4.7921082684488178e-02,2.1597758804161766e+00,2.3108509513644933e+00,False,False,EXACT_DERIVED
c17,s12,3.1365917996424081e-01,5.3131341896057484e-04,5.3131341896057484e-04,2.1597758804161766e+00,-4.2274508949232361e+00,False,False,EXACT_DERIVED
c17,s13,3.2211120095379930e-01,-6.2446717502126266e-03,6.2446717502126266e-03,2.1597758804161766e+00,-3.0072642167418633e+00,False,False,EXACT_DERIVED
c17,s14,3.1350203409612959e-01,-7.7073935648654351e-04,7.7073935648654351e-04,2.1597758804161766e+00,2.1743933446146309e+00,False,False,EXACT_DERIVED
c17,s15,3.8765328268903637e-01,3.9953186370263495e-03,3.9953186370263495e-03,2.1597758804161766e+00,3.7203382834740637e+00,False,False,EXACT_DERIVED
c17,s16,5.5925105641036910e-01,1.0313376607406412e-02,1.0313376607406412e-02,2.1597758804161766e+00,-2.4555552594339427e+00,False,False,EXACT_DERIVED
c17,s17,3.0953580642779710e-01,-2.8442921904690637e-03,2.8442921904690637e-03,2.1597758804161766e+00,-3.3112592114150203e+00,False,False,EXACT_DERIVED
c17,s18,3.9393304002283014e-01,-2.4204989505690722e-02,2.4204989505690722e-02,2.1597758804161766e+00,-3.8689415030055607e+00,False,False,EXACT_DERIVED
c17,s19,3.1191834556170445e-01,4.8055837533464820e-04,4.8055837533464820e-04,2.1597758804161766e+00,-3.1397060552277192e+00,False,False,EXACT_DERIVED
c18,s01,4.5389483515460199e-01,-6.7384649902778093e-02,6.7384649902778093e-02,-7.0867056554791450e+00,3.0909200616253676e+00,False,False,EXACT_DERIVED
c18,s02,3.4583954137022233e-01,-5.5216152309115968e-03,5.5216152309115968e-03,-7.0867056554791450e+00,2.1113969268093742e+00,False,False,EXACT_DERIVED
c18,s03,4.7309929439377818e-01,-9.8972512459917311e-02,9.8972512459917311e-02,-7.0867056554791450e+00,-2.3351217510006146e+00,False,False,EXACT_DERIVED
c18,s04,3.6248095447246159e-01,4.4994452746970295e-02,4.4994452746970295e-02,-7.0867056554791450e+00,4.6789327920116177e+00,False,False,EXACT_DERIVED
c18,s05,2.8360835632633852e-01,6.9941221012323654e-02,6.9941221012323654e-02,-7.0867056554791450e+00,-3.4597650304208645e+00,False,False,EXACT_DERIVED
c18,s06,4.6860130980444320e-01,-5.5117141454690717e-03,5.5117141454690717e-03,-7.0867056554791450e+00,-2.1792202055039831e+00,False,False,EXACT_DERIVED
