case_id,track,seed,support_signature,nnz_alpha,nnz_beta,nnz_gamma,status,viable,initial_variable_count,reduced_variable_count,selected_equation_count,square_jacobian_condition_number,start_full_tensor_max_abs_residual,start_full_tensor_fro_residual,independent_variable_rank,dropped_variable_count,fixed_gauge_count,gamma_union_size,alpha_union_size,beta_union_size,full_gamma_coverage,unique_gamma_support_count,error
step83b_track2_screen_0209,track2_screen,8302209,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,158.4142722920122,10.790291030542827,85.97129441109136,190,0,38,9,9,9,True,19,
step83b_track2_screen_0210,track2_screen,8302210,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,69.09970496296542,9.757922675856545,54.5078316984641,152,0,38,9,9,9,True,16,
step83b_track2_screen_0211,track2_screen,8302211,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,59.60108531729273,6.681616557892527,48.27097255995846,133,0,38,9,9,9,True,16,
step83b_track2_screen_0212,track2_screen,8302212,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,135.85889194780978,11.261864355181263,69.53456914370358,171,0,38,9,9,9,True,14,
step83b_track2_screen_0213,track2_screen,8302213,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,106.7081437933328,9.323908058367639,57.716297621121626,152,0,38,9,9,9,True,16,
step83b_track2_screen_0214,track2_screen,8302214,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,115.43610318896808,9.836525090502526,65.83388506451543,152,0,38,9,9,9,True,19,
step83b_track2_screen_0215,track2_screen,8302215,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,175.5419461217863,11.75662190532648,73.67468396779151,190,0,38,9,9,9,True,17,
step83b_track2_screen_0216,track2_screen,8302216,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,113.83492584877979,8.164210168653103,55.56874173605218,152,0,38,9,9,9,True,14,
step83b_track2_screen_0217,track2_screen,8302217,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,65.90207015373232,8.820812222053899,51.43483466666701,133,0,38,9,9,9,True,18,
step83b_track2_screen_0218,track2_screen,8302218,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,197.24647377824206,11.927103662202711,68.7663300923932,171,0,38,9,9,9,True,19,
step83b_track2_screen_0219,track2_screen,8302219,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,140.83784709795086,10.235858813164056,52.01633754677257,152,0,38,9,9,9,True,16,
step83b_track2_screen_0220,track2_screen,8302220,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,95.74216347420862,12.335215448765364,60.154615614897956,152,0,38,9,9,9,True,17,
step83b_track2_screen_0221,track2_screen,8302221,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,105.20001031997792,11.858413173011543,83.75176690118838,190,0,38,9,9,9,True,17,
step83b_track2_screen_0222,track2_screen,8302222,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,144.83591513142085,17.823757421941757,59.41821573563634,152,0,38,9,9,9,True,16,
step83b_track2_screen_0223,track2_screen,8302223,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,96.59037124079458,12.227177233662893,51.70860500234438,133,0,38,9,9,9,True,18,
step83b_track2_screen_0224,track2_screen,8302224,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,151.7339713593272,11.46465208250045,70.74444721002209,171,0,38,9,9,9,True,18,
step83b_track2_screen_0225,track2_screen,8302225,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,141.64705436202,9.01398112558357,58.405172184841604,152,0,38,9,9,9,True,18,
step83b_track2_screen_0226,track2_screen,8302226,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,53.38950654533445,8.484501078009428,62.18904837671142,152,0,38,9,9,9,True,17,
step83b_track2_screen_0227,track2_screen,8302227,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,147.15908689335427,11.37673393467248,74.25526120458662,190,0,38,9,9,9,True,17,
step83b_track2_screen_0228,track2_screen,8302228,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,61.87602740974275,9.533441148182828,50.89711410050707,152,0,38,9,9,9,True,13,
step83b_track2_screen_0229,track2_screen,8302229,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,83.20928528556102,8.762819717698253,56.11760190615595,133,0,38,9,9,9,True,16,
step83b_track2_screen_0230,track2_screen,8302230,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,127.66258580654987,11.493624393042737,72.17160552908828,171,0,38,9,9,9,True,17,
step83b_track2_screen_0231,track2_screen,8302231,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,167.68488993522314,11.390574418050535,66.14915938849559,152,0,38,9,9,9,True,17,
step83b_track2_screen_0232,track2_screen,8302232,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,96.25120952337427,9.442117876431272,57.510027912612586,152,0,38,9,9,9,True,16,
step83b_track2_screen_0233,track2_screen,8302233,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,127.9155817471158,14.41900496774738,76.64981260892706,190,0,38,9,9,9,True,16,
step83b_track2_screen_0234,track2_screen,8302234,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,142.48739879699366,10.253548069725515,62.58891730237425,152,0,38,9,9,9,True,15,
step83b_track2_screen_0235,track2_screen,8302235,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,107.86094313998547,9.300192936894234,53.85782652896267,133,0,38,9,9,9,True,18,
step83b_track2_screen_0236,track2_screen,8302236,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,103.4083394649023,13.457831296538766,72.62258929180044,171,0,38,9,9,9,True,16,
step83b_track2_screen_0237,track2_screen,8302237,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,115.0289418697485,11.674921838730562,66.60073692959241,152,0,38,9,9,9,True,16,
step83b_track2_screen_0238,track2_screen,8302238,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,78.11412116523874,11.405996596635864,54.14656287315355,152,0,38,9,9,9,True,17,
step83b_track2_screen_0239,track2_screen,8302239,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,126.64373909049786,11.911637461934246,77.24663530263693,190,0,38,9,9,9,True,18,
step83b_track2_screen_0240,track2_screen,8302240,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,76.73115170955855,9.847921751648226,56.93492030277813,152,0,38,9,9,9,True,14,
step83b_track2_screen_0241,track2_screen,8302241,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,52.81621703423471,8.640231785747199,53.635952166065195,133,0,38,9,9,9,True,17,
step83b_track2_screen_0242,track2_screen,8302242,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,125.30225633496909,13.721023478807549,77.59931517657272,171,0,38,9,9,9,True,17,
step83b_track2_screen_0243,track2_screen,8302243,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,164.68720650166497,8.788631985957363,57.449095980426726,152,0,38,9,9,9,True,15,
step83b_track2_screen_0244,track2_screen,8302244,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,86.20528716464152,8.757548114688323,62.89400796072049,152,0,38,9,9,9,True,18,
step83b_track2_screen_0245,track2_screen,8302245,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,174.7931569931973,14.264002944628116,87.92932041615157,190,0,38,9,9,9,True,19,
step83b_track2_screen_0246,track2_screen,8302246,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,222.10394763855922,11.158089009979761,54.76391870355298,152,0,38,9,9,9,True,14,
step83b_track2_screen_0247,track2_screen,8302247,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,61.85433346810996,10.076072317708604,61.41916911984583,133,0,38,9,9,9,True,17,
step83b_track2_screen_0248,track2_screen,8302248,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,204.16531828312318,10.51246897963658,64.60988752745408,171,0,38,9,9,9,True,16,
step83b_track2_screen_0249,track2_screen,8302249,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,125.98941879795568,10.435761627447702,62.61709298469802,152,0,38,9,9,9,True,18,
step83b_track2_screen_0250,track2_screen,8302250,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,90.39936394838037,8.957665324535887,60.20039161830641,152,0,38,9,9,9,True,18,
step83b_track2_screen_0251,track2_screen,8302251,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,100.23380527183808,11.533055091286892,74.69668930227601,190,0,38,9,9,9,True,19,
step83b_track2_screen_0252,track2_screen,8302252,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,93.42202768794168,9.027398026085063,53.63134901074635,152,0,38,9,9,9,True,18,
step83b_track2_screen_0253,track2_screen,8302253,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,110.50952678600497,12.481533132300305,54.49199259528622,133,0,38,9,9,9,True,18,
step83b_track2_screen_0254,track2_screen,8302254,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,137.91715356910458,12.200960292760715,73.93234702974449,171,0,38,9,9,9,True,18,
step83b_track2_screen_0255,track2_screen,8302255,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,116.65934336466502,15.64097491601161,53.05627696617472,152,0,38,9,9,9,True,16,
step83b_track2_screen_0256,track2_screen,8302256,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,123.82331115783218,9.990164033480497,65.85927981546537,152,0,38,9,9,9,True,18,
step83b_track2_screen_0257,track2_screen,8302257,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,101.92934526813343,14.445011470457972,77.62871085211124,190,0,38,9,9,9,True,17,
step83b_track2_screen_0258,track2_screen,8302258,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,82.0881709293901,7.463730535602742,55.92428998929873,152,0,38,9,9,9,True,15,
step83b_track2_screen_0259,track2_screen,8302259,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,60.015580128974115,11.296219846830068,51.90101791869048,133,0,38,9,9,9,True,17,
step83b_track2_screen_0260,track2_screen,8302260,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,119.60611041564397,11.18163863085529,66.73694096663306,171,0,38,9,9,9,True,17,
step83b_track2_screen_0261,track2_screen,8302261,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,89.90225542089053,10.373021226755533,57.4833336292328,152,0,38,9,9,9,True,18,
step83b_track2_screen_0262,track2_screen,8302262,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,105.12545769722594,10.750374913176756,59.74465340837888,152,0,38,9,9,9,True,18,
step83b_track2_screen_0263,track2_screen,8302263,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,218.28950346978547,10.305838523782061,72.58394977101787,190,0,38,9,9,9,True,18,
step83b_track2_screen_0264,track2_screen,8302264,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,107.0953683936721,9.449014909375352,57.91508941925667,152,0,38,8,9,9,False,13,
step83b_track2_screen_0265,track2_screen,8302265,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,100.88608932562728,10.681274031722435,52.02802836968744,133,0,38,9,9,9,True,18,
step83b_track2_screen_0266,track2_screen,8302266,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,109.98306885587998,11.719547213048056,68.55206006203905,171,0,38,9,9,9,True,18,
step83b_track2_screen_0267,track2_screen,8302267,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,110.34048216203954,9.742683264432792,62.3063044367868,152,0,38,9,9,9,True,15,
step83b_track2_screen_0268,track2_screen,8302268,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,122.19613447976747,10.800863648688672,60.50136005918349,152,0,38,9,9,9,True,17,
step83b_track2_screen_0269,track2_screen,8302269,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,261.9038338081456,20.068615348583073,81.73748893906888,190,0,38,9,9,9,True,18,
step83b_track2_screen_0270,track2_screen,8302270,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,103.54217000799702,10.182045101730818,54.68019085685175,152,0,38,9,9,9,True,14,
step83b_track2_screen_0271,track2_screen,8302271,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,56.05243939475003,8.294922935519722,46.78502766695853,133,0,38,9,9,9,True,17,
step83b_track2_screen_0272,track2_screen,8302272,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,157.99563413098235,11.250540108010645,69.1351886951504,171,0,38,9,9,9,True,18,
step83b_track2_screen_0273,track2_screen,8302273,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,75.51043468500946,12.677952683618633,64.98203312518532,152,0,38,9,9,9,True,15,
step83b_track2_screen_0274,track2_screen,8302274,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,81.53770166600447,9.88604437712921,68.82978912513008,152,0,38,9,9,9,True,14,
step83b_track2_screen_0275,track2_screen,8302275,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,158.70293057862966,12.849271741028698,85.17201901776183,190,0,38,9,9,9,True,19,
step83b_track2_screen_0276,track2_screen,8302276,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,68.94353685112918,11.061165794221562,58.86863885024113,152,0,38,9,9,9,True,14,
step83b_track2_screen_0277,track2_screen,8302277,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,97.33058244945931,10.427484574971473,49.118722412757634,133,0,38,9,9,9,True,18,
step83b_track2_screen_0278,track2_screen,8302278,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,153.8465921326599,13.056128727601127,71.02635540117058,171,0,38,9,9,9,True,15,
step83b_track2_screen_0279,track2_screen,8302279,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,174.94243368426524,9.43581775660012,59.99642714651673,152,0,38,9,9,9,True,17,
step83b_track2_screen_0280,track2_screen,8302280,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,89.99828750920754,10.57006598941672,59.07109003424796,152,0,38,9,9,9,True,19,
step83b_track2_screen_0281,track2_screen,8302281,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,145.08052254364074,11.046042649709793,80.49901655334794,190,0,38,9,9,9,True,18,
step83b_track2_screen_0282,track2_screen,8302282,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,162.8920300598556,10.338573379211955,60.80115313032847,152,0,38,9,9,9,True,14,
step83b_track2_screen_0283,track2_screen,8302283,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,50.1613945378664,9.021576176139744,53.56830616296124,133,0,38,9,9,9,True,18,
step83b_track2_screen_0284,track2_screen,8302284,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,171.58204315534854,8.917738241011078,70.41453272451587,171,0,38,9,9,9,True,16,
step83b_track2_screen_0285,track2_screen,8302285,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,80.00128380268804,11.651744867640678,60.57981251288888,152,0,38,9,9,9,True,18,
step83b_track2_screen_0286,track2_screen,8302286,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,111.69804148455519,9.455061648354576,55.243269180735304,152,0,38,9,9,9,True,18,
step83b_track2_screen_0287,track2_screen,8302287,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,166.2405813882499,9.83139842551174,78.8847036838044,190,0,38,9,9,9,True,19,
step83b_track2_screen_0288,track2_screen,8302288,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,115.54260774687303,11.463983786920137,65.2688612509092,152,0,38,9,9,9,True,16,
step83b_track2_screen_0289,track2_screen,8302289,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,65.4408353377414,10.11599022812995,56.43399912880122,133,0,38,9,9,9,True,19,
step83b_track2_screen_0290,track2_screen,8302290,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,113.91528238037091,12.862866037670917,79.05550479312724,171,0,38,9,9,9,True,17,
step83b_track2_screen_0291,track2_screen,8302291,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,90.46102875042418,7.92483062699726,60.687510905682736,152,0,38,9,9,9,True,16,
step83b_track2_screen_0292,track2_screen,8302292,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,76.07291425423226,9.462058353382027,58.75562013554642,152,0,38,9,9,9,True,15,
step83b_track2_screen_0293,track2_screen,8302293,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,130.1219047672332,13.076660319297083,74.53805416732156,190,0,38,9,9,9,True,18,
step83b_track2_screen_0294,track2_screen,8302294,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,108.5949766752113,10.150698483950954,55.68716705627333,152,0,38,9,9,9,True,16,
step83b_track2_screen_0295,track2_screen,8302295,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,319.7706247612324,9.779274860314072,49.73120258182431,133,0,38,9,9,9,True,16,
step83b_track2_screen_0296,track2_screen,8302296,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,86.8617564461031,12.42342124244795,66.64944858630852,171,0,38,9,9,9,True,18,
step83b_track2_screen_0297,track2_screen,8302297,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,150.23004020262337,13.250861757481099,57.81337789958282,152,0,38,9,9,9,True,18,
step83b_track2_screen_0298,track2_screen,8302298,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,122.71294002967916,11.939475131946862,71.14278778046261,152,0,38,9,9,9,True,17,
step83b_track2_screen_0299,track2_screen,8302299,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,173.16338209947446,13.612398531892586,73.68106780527899,190,0,38,9,9,9,True,17,
step83b_track2_screen_0300,track2_screen,8302300,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,85.60931096855475,8.483725965853054,49.526801347029426,152,0,38,9,9,9,True,14,
step83b_track2_screen_0301,track2_screen,8302301,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,66.9635347278805,12.501899809018278,57.75299811159365,133,0,38,9,9,9,True,16,
step83b_track2_screen_0302,track2_screen,8302302,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,179.08885751097242,11.809762259057537,70.92907348069505,171,0,38,9,9,9,True,15,
step83b_track2_screen_0303,track2_screen,8302303,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,95.83690687825951,10.74207209534374,58.15015075156001,152,0,38,9,9,9,True,15,
step83b_track2_screen_0304,track2_screen,8302304,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,163.12740211699668,9.941233890222167,57.90712882459723,152,0,38,9,9,9,True,17,
step83b_track2_screen_0305,track2_screen,8302305,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,119.54892419674442,13.072749457559322,82.28207495704754,190,0,38,9,9,9,True,16,
step83b_track2_screen_0306,track2_screen,8302306,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,134.9267119238128,10.158271838950007,54.94578806787534,152,0,38,9,9,9,True,17,
step83b_track2_screen_0307,track2_screen,8302307,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,67.82753517037999,7.850300008762021,48.917231769033556,133,0,38,9,9,8,True,15,
step83b_track2_screen_0308,track2_screen,8302308,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,128.35802284800846,10.827685727412646,69.08751332394758,171,0,38,9,9,9,True,18,
step83b_track2_screen_0309,track2_screen,8302309,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,74.58678536424563,14.133186014069203,58.35645416972076,152,0,38,9,9,9,True,17,
step83b_track2_screen_0310,track2_screen,8302310,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,132.50692859575383,9.518057762177474,62.42884128309262,152,0,38,9,9,9,True,15,
step83b_track2_screen_0311,track2_screen,8302311,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,217.51538980616462,14.06729080253257,89.46455632917755,190,0,38,9,9,9,True,16,
step83b_track2_screen_0312,track2_screen,8302312,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,88.58231381094049,8.751485831811651,51.9227241785505,152,0,38,9,9,9,True,16,
step83b_track2_screen_0313,track2_screen,8302313,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,128.82588347543324,11.190159054213307,50.989368116346185,133,0,38,9,9,9,True,16,
step83b_track2_screen_0314,track2_screen,8302314,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,194.37797436378582,14.184382091245956,64.70692201597993,171,0,38,9,9,9,True,18,
step83b_track2_screen_0315,track2_screen,8302315,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,97.61870743363075,9.357470571714764,61.20774367585056,152,0,38,9,9,9,True,18,
step83b_track2_screen_0316,track2_screen,8302316,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,156.85166445638598,8.757442325769548,57.7732802922212,152,0,38,9,9,9,True,16,
step83b_track2_screen_0317,track2_screen,8302317,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,147.06077206058657,12.004039511823198,82.85309287509583,190,0,38,9,9,9,True,19,
step83b_track2_screen_0318,track2_screen,8302318,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,63.702040949728236,10.737239364425854,57.87146655604771,152,0,38,9,9,9,True,13,
step83b_track2_screen_0319,track2_screen,8302319,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,70.68203302931859,6.99429510416599,42.147887936861586,133,0,38,9,9,9,True,17,
step83b_track2_screen_0320,track2_screen,8302320,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,184.06261238509657,8.658779852122569,62.80154391815752,171,0,38,9,9,9,True,15,
step83b_track2_screen_0321,track2_screen,8302321,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,126.12162491687475,10.316771510317512,61.582779002158944,152,0,38,9,9,9,True,17,
step83b_track2_screen_0322,track2_screen,8302322,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,86.26355927664189,9.102923385054668,57.528740268417856,152,0,38,9,9,9,True,19,
step83b_track2_screen_0323,track2_screen,8302323,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,143.81307443522223,12.818115760725878,80.75294853290023,190,0,38,9,9,9,True,17,
step83b_track2_screen_0324,track2_screen,8302324,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,138.49247234062244,10.055377194381437,66.03628487733984,152,0,38,9,9,9,True,16,
step83b_track2_screen_0325,track2_screen,8302325,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,60.027562812129915,11.889915032594207,55.64787001456761,133,0,38,9,9,9,True,17,
step83b_track2_screen_0326,track2_screen,8302326,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,66.50480723895707,11.001862775263898,76.64766034084727,171,0,38,9,9,9,True,17,
step83b_track2_screen_0327,track2_screen,8302327,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,118.53433455496116,8.512801600151192,54.629165036933735,152,0,38,9,9,9,True,17,
step83b_track2_screen_0328,track2_screen,8302328,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,121.47810869911703,12.156379412185299,67.91201862216505,152,0,38,9,9,9,True,17,
step83b_track2_screen_0329,track2_screen,8302329,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,145.50725492806305,10.15492642285507,75.43434124601852,190,0,38,9,9,9,True,18,
step83b_track2_screen_0330,track2_screen,8302330,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,60.21220472342174,8.180335494035285,57.9752412536908,152,0,38,9,9,9,True,17,
step83b_track2_screen_0331,track2_screen,8302331,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,70.43652896497201,7.564168095266985,48.79531757460971,133,0,38,9,9,9,True,18,
step83b_track2_screen_0332,track2_screen,8302332,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,120.57606052702776,9.83567193246645,62.90542823817927,171,0,38,9,9,9,True,16,
step83b_track2_screen_0333,track2_screen,8302333,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,66.63877544031746,8.473914419465737,61.418339044775834,152,0,38,9,9,9,True,15,
step83b_track2_screen_0334,track2_screen,8302334,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,86.11786962292081,9.50711325765131,64.78143007054909,152,0,38,9,9,9,True,16,
step83b_track2_screen_0335,track2_screen,8302335,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,91.03278389033775,10.632440811536576,79.15242531235884,190,0,38,9,9,9,True,18,
step83b_track2_screen_0336,track2_screen,8302336,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,75.41798251097529,11.135554815985191,56.366999286462374,152,0,38,9,9,9,True,14,
step83b_track2_screen_0337,track2_screen,8302337,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,58.03334358992665,8.375088612355313,52.581048057476934,133,0,38,9,9,9,True,18,
step83b_track2_screen_0338,track2_screen,8302338,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,219.44019087562458,10.4016913029414,70.68961199894075,171,0,38,9,9,9,True,19,
step83b_track2_screen_0339,track2_screen,8302339,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,54.7780193728137,10.674272369327156,54.78522454634955,152,0,38,9,9,9,True,18,
step83b_track2_screen_0340,track2_screen,8302340,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,97.15567411151984,11.442015579574733,58.15285811740566,152,0,38,9,9,9,True,16,
step83b_track2_screen_0341,track2_screen,8302341,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,262.3245067435848,11.274968339720122,84.3997430827908,190,0,38,9,9,9,True,18,
step83b_track2_screen_0342,track2_screen,8302342,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,89.52067805324239,8.379121155081812,54.25142040903114,152,0,38,9,9,9,True,15,
step83b_track2_screen_0343,track2_screen,8302343,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,88.29650984975977,11.586552547240215,51.13218916151096,133,0,38,9,9,9,True,17,
step83b_track2_screen_0344,track2_screen,8302344,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,107.78473209266268,13.674330623099905,77.15594598261656,171,0,38,9,9,9,True,17,
step83b_track2_screen_0345,track2_screen,8302345,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,120.90765712337732,8.828181395364524,61.53700792338778,152,0,38,9,9,9,True,14,
step83b_track2_screen_0346,track2_screen,8302346,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,104.15802689543568,10.603180025833094,70.48203210158506,152,0,38,9,9,9,True,16,
step83b_track2_screen_0347,track2_screen,8302347,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,159.6317144233071,13.734645503250007,75.55255678018253,190,0,38,9,9,9,True,18,
step83b_track2_screen_0348,track2_screen,8302348,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,176.2408236413704,13.519924467144888,55.34163227538733,152,0,38,9,9,9,True,15,
step83b_track2_screen_0349,track2_screen,8302349,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,51.029598494969996,7.714892037786695,51.797447806620724,133,0,38,9,9,9,True,16,
step83b_track2_screen_0350,track2_screen,8302350,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,157.95090794966907,14.256741504417885,69.15047944348167,171,0,38,9,9,9,True,16,
step83b_track2_screen_0351,track2_screen,8302351,"(4,3,3)",4,3,3,screened_ok,True,152,152,152,171.48172288469175,12.14941121530316,60.814650224641085,152,0,38,9,9,9,True,16,
step83b_track2_screen_0352,track2_screen,8302352,"(3,4,3)",3,4,3,screened_ok,True,152,152,152,108.41716707696399,10.003184280456573,56.27981492392876,152,0,38,9,9,9,True,15,
step83b_track2_screen_0353,track2_screen,8302353,"(4,4,4)",4,4,4,screened_ok,True,190,190,190,222.76781619673946,13.288719603067229,81.56329488243838,190,0,38,9,9,9,True,16,
step83b_track2_screen_0354,track2_screen,8302354,"(4,4,2)",4,4,2,screened_ok,True,152,152,152,81.70079694473519,9.195611388460975,55.138781205147716,152,0,38,9,9,9,True,15,
step83b_track2_screen_0355,track2_screen,8302355,"(3,3,3)",3,3,3,screened_ok,True,133,133,133,108.32322994123722,10.319490589700644,51.520697294962645,133,0,38,9,9,9,True,17,
step83b_track2_screen_0356,track2_screen,8302356,"(4,4,3)",4,4,3,screened_ok,True,171,171,171,102.01649531845051,12.808553950939514,71.91919195201605,171,0,38,9,9,9,True,14,
