piece_id,rank_tested,seed,verified_loss,best_max_abs_residual,provenance
L_tromino_class_01,6,604572,3.0000000000000009e+00,8.9260038243176687e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,607376,3.0000000000000004e+00,9.5310417063066732e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,608778,3.0000000000000000e+00,8.5075420965734327e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,601768,2.0034867497919611e+00,9.5394063929212292e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,605273,3.0000000000000009e+00,7.9192079776022428e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,602469,2.0022269017332381e+00,3.9952347082411654e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,612283,3.0000000000000080e+00,6.0030619471716418e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,611582,3.0000000000000000e+00,9.2105237890961511e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,612984,3.0000000000000004e+00,9.5606415548135260e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,608077,3.0000000000000027e+00,8.3936017938255969e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,617891,3.0000000000000018e+00,9.2706271193448087e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,603170,2.0479023304996113e+00,9.1239738384445501e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,603871,2.0045695445411309e+00,7.7584280721260912e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,605974,2.1640365837334934e+00,8.4433396467395572e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,606675,2.0353586920674216e+00,9.9070451035988905e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,618592,3.0000000000000018e+00,9.0547710786760927e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,609479,2.0544805910895056e+00,7.4929725967148286e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,610180,2.0075190326206203e+00,9.1225050211373404e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,610881,2.0080991901616048e+00,4.4073090383062508e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,613685,2.0021546724349726e+00,8.0529545641365574e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,627004,3.0000000000000004e+00,9.7535253130081023e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,614386,2.0392641235749402e+00,9.5759993999186255e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,615788,2.0047353712971279e+00,9.7341258018255983e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,615087,2.0050756537241026e+00,5.5361754598922119e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,616489,2.1007406688610222e+00,8.6580382659747557e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,617190,2.0042997186030056e+00,9.6876490267639104e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,619293,2.0042834942672907e+00,6.0206125663580812e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,620695,2.0041085885616203e+00,7.8059510058617465e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,619994,2.0041555101485704e+00,8.9710287759763596e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,632612,3.0000000000000000e+00,7.6542219923429988e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,631210,3.0000000000000013e+00,7.8167629777935910e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,621396,2.0041493615171411e+00,7.4045976138822400e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,622097,2.8651453591356884e+00,5.6696714530981529e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,622798,3.0000000000202851e+00,7.8183460350837963e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,633313,3.0000000000000009e+00,7.5224181553066016e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,636117,3.0000000000000004e+00,9.9999999999999956e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,623499,2.0420595836509436e+00,9.8095430871447242e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,624901,2.0073890006026471e+00,6.9067895214583963e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,624200,2.0056077049644654e+00,9.9983292655669709e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,625602,2.8651526082913343e+00,6.4907391367266809e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,630509,3.0000000000000169e+00,9.2491892250262076e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,640323,2.9999999999999996e+00,9.5612481618231571e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,626303,2.0022599969285704e+00,9.1604658503542491e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,627705,2.0019098020116326e+00,7.9238330062642803e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,628406,2.0241483135751475e+00,9.8691294583708622e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,629107,2.0049941651370333e+00,6.5869349193427851e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,629808,2.8564318364618111e+00,8.7231833059428765e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,631911,2.0028863123786387e+00,8.0861459771380562e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,634014,2.0019600730232425e+00,6.9457785986885590e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,634715,2.2643094667893502e+00,6.3841324706815805e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,635416,2.0023521966899591e+00,7.8453490963386818e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,636818,2.0115685243734420e+00,8.2436981121573094e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,637519,2.0025813660156646e+00,7.8358372265547893e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,638220,2.0077874603260839e+00,7.3858581294441639e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,638921,2.0036676388535848e+00,9.0710293069881420e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,639622,2.0045565474863674e+00,9.9548987403265188e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,642426,2.0042830393689295e+00,8.8322709361373652e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,641024,2.0073230177373973e+00,7.8871688542539620e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,654343,3.0000000000000000e+00,9.3548518491730315e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,641725,2.0165963971511331e+00,8.6072912399451684e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,653642,3.0000000000000000e+00,7.0228060384444468e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,643828,2.0015909428439258e+00,5.8708621098291536e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,643127,2.0028304627775340e+00,5.2524217459855160e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,644529,2.5898078784785938e+00,6.6255337731372177e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,647333,2.0047111368482291e+00,5.9915198952168347e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,656446,3.0000000000000027e+00,7.5218411814522712e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,645931,2.1213441718899704e+00,9.2379987513030737e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,646632,2.0029481902103057e+00,6.0406858642559103e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,645230,2.0037325869689275e+00,9.5468581169005839e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,659951,3.0000000000000013e+00,9.7521909743355450e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,648034,2.0045837729541454e+00,6.7836175228098494e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,655044,3.0000000000000075e+00,9.4906388753258275e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,650137,2.0054062325178279e+00,8.3707901921751215e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,649436,2.0016121235137883e+00,7.9457670377833822e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,650838,2.0082218778857928e+00,8.8735830009852767e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,652240,2.0030159589226653e+00,5.5164215561195840e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,648735,2.8651462251244908e+00,5.3194431789025876e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,651539,2.5879120284530650e+00,7.9630966355878041e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,652941,2.0028218274441278e+00,4.8855688999581215e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,655745,2.0054811400785035e+00,6.6610096435037902e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,658549,2.0053664893183840e+00,5.1686728203271670e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,657848,2.0035988520932064e+00,9.0723374598928030e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,657147,2.0031405558790403e+00,9.4785566198662408e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,659250,3.0000000000000107e+00,9.5127353604195830e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,661353,2.0145622143099153e+00,9.9392080263943583e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,660652,2.0042714407779885e+00,9.2591469348652888e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,662755,2.0025513430641877e+00,6.1156706226250268e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,662054,2.0039225806623917e+00,9.7639262050294673e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,664858,2.0045839595427855e+00,7.9545762229439643e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,663456,2.0062627024897557e+00,6.9611636869553939e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,664157,2.0014565445053782e+00,7.9497555645530360e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,665559,2.8653011021857600e+00,7.2121487362012093e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,666961,2.0047087064010509e+00,8.4134541898506199e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,666260,2.5876231678672723e+00,6.7292858615669227e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,668363,2.0035621036950992e+00,8.6456133558706050e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,675373,3.0000000000000018e+00,9.9999999999999611e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,667662,2.0039527998768132e+00,7.4343736419617279e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,669064,2.0047109753033485e+00,8.1874628818939588e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,669765,2.0067099836852589e+00,9.4774548433962513e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,670466,2.0024239067021843e+00,6.3035009335325798e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,680981,3.0000000000000000e+00,6.4616833091793735e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,671167,2.0041863328043403e+00,9.9840066044482623e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,671868,2.0021913995572742e+00,5.8165699365787504e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,673270,2.0516740576485715e+00,7.3289127852708291e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,672569,2.0020836810941991e+00,3.8781178187485632e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,673971,2.0519262418291242e+00,9.6580482286813318e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,683084,3.0000000000000036e+00,8.6139943273200459e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,684486,3.0000000000000031e+00,9.2382561486836179e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,689393,2.9999999999999996e+00,9.6398645935676119e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,674672,2.0028280863807995e+00,7.3997496275250851e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,690795,3.0000000000000004e+00,7.2503632103480253e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,676775,2.0911874566753266e+00,9.8182861882305361e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,676074,2.8540161303585512e+00,8.2271791651967241e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,677476,2.0036296990173561e+00,9.1864075444313142e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,678878,2.0087900889932362e+00,7.1715845284603996e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,678177,2.0323723722594895e+00,9.7125709987183551e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,679579,2.0036956924376179e+00,6.5957475982556202e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,682383,2.0080929119298814e+00,9.5170161173962886e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,680280,2.0470639692428061e+00,9.8396320120958713e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,681682,2.0008261990567622e+00,5.0363475487040854e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,683785,2.8652404240584737e+00,8.9247791106681618e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,685187,2.0061834867865431e+00,5.7877157668329926e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,697805,3.0000000000000036e+00,6.7504630867768567e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,685888,2.0017094669601154e+00,5.8939929543218783e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,699908,3.0000000000000000e+00,9.9998631774391500e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,687991,2.0037608154670674e+00,5.1335669664589834e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,686589,2.0050400259247496e+00,7.5626898775672635e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,687290,2.0278503357422881e+00,8.6277639466582712e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,701310,3.0000000000000000e+00,1.0000000000000000e+00,MEASURED_FROM_CODE
L_tromino_class_01,6,690094,2.5875641917046841e+00,7.4431826550070523e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,688692,2.0072579967985016e+00,8.0685620060498264e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,692197,2.0250401489120309e+00,7.9272927278283190e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,692898,2.0170069046948238e+00,9.5708035965294047e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,693599,2.0025655268048244e+00,9.2705726633515895e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,691496,2.0885790698403790e+00,9.9517178909623794e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,695001,2.0072613130742329e+00,5.0285991956647713e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,696403,2.0046610781640384e+00,5.0346433548628833e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,694300,2.0031945014298760e+00,7.2048011419976299e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,695702,2.0066102879651226e+00,9.6587706557331676e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,697104,2.4044384656561051e+00,7.7338847566926217e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,709021,3.0000000000000018e+00,8.7103862475105343e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,698506,2.0046615274401649e+00,7.3505687780088524e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,699207,2.8651710338334384e+00,7.2917077151223597e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,702011,2.5873950612984151e+00,5.7772092380556805e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,700609,2.0056042886840766e+00,8.1276144446829512e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,704815,2.0017150205714267e+00,8.2335763928536054e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,703413,2.0078619799801070e+00,6.3794562474169370e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,702712,2.0038851616251687e+00,7.1006706168459788e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,705516,2.0062416353309862e+00,6.0838833601904907e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,706217,2.0055721871769685e+00,6.6299748508061118e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,704114,2.0059510170021539e+00,9.1164279433254591e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,717433,3.0000000000000000e+00,1.0000000000000000e+00,MEASURED_FROM_CODE
L_tromino_class_01,6,706918,2.0041966229541006e+00,5.7018830821619426e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,707619,2.0033448066217745e+00,8.5262618614327257e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,709722,2.0032269593060081e+00,9.8564363274012601e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,716732,3.0000000000000040e+00,6.8043145005201477e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,708320,2.5876293651485089e+00,7.0884629236236507e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,711825,2.0059813614162030e+00,5.4251010504899566e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,721639,3.0000000000000009e+00,9.4539869169590540e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,710423,2.0039536333781349e+00,8.8676281840408233e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,711124,2.0038911003430977e+00,9.1400496415686128e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,713227,2.0056271036950997e+00,7.2330248068059444e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,712526,2.0014532661828182e+00,4.9228084300407227e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,713928,2.0030607497112651e+00,7.2058621087018515e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,714629,2.0043908544378555e+00,3.7118475433426723e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,728649,3.0000000000000000e+00,9.9949853990596005e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,715330,2.0054967946250177e+00,6.2572731684442195e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,716031,2.0031901364305220e+00,5.6644629845477623e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,718134,2.0043913705672334e+00,4.7044391411619613e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,718835,2.0039252213932826e+00,9.2145405794700008e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,719536,2.0038493559327590e+00,9.0270631133371038e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,720237,2.0034013473140901e+00,9.5140410199585002e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,720938,2.0043761582488737e+00,7.5279688245717724e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,722340,2.0055046108473116e+00,5.8938455157413716e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,732154,3.0000000000000009e+00,7.5958111704676112e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,730051,3.0000000000000075e+00,9.9292500467250044e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,734257,3.0000000000000004e+00,7.4315039350370227e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,735659,3.0000000000000027e+00,5.9850982013340692e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,723041,2.0047982491398955e+00,4.5874558881501548e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,725144,2.0037739232627585e+00,5.1204618628129106e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,730752,3.0000000000000071e+00,9.8594720986713624e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,723742,2.0566749059929768e+00,6.4655734832951406e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,724443,2.0055883800155843e+00,6.4617796315043519e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,727247,2.0043440216244202e+00,9.9223637455244318e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,725845,2.0035022932014797e+00,6.2009596178020221e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,726546,2.0045358306866699e+00,6.0917565673342888e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,727948,2.0014595274404581e+00,7.2139602966380023e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,729350,2.0057805412524283e+00,8.1671542032776179e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,739865,3.0000000000000022e+00,7.7372763993442617e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,736360,3.0000000000000044e+00,9.7951339664080961e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,742669,3.0000000000000000e+00,9.2208205809559307e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,731453,2.0032200279548911e+00,8.6054271209145106e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,746875,3.0000000000000004e+00,9.9427938286917883e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,732855,2.5899318449784636e+00,6.7613144187626473e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,733556,2.0033030756609906e+00,7.2524291177536870e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,734958,2.0063261174415246e+00,9.2143117739362046e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,737061,2.0042905514150657e+00,6.4412019079138250e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,737762,2.0028406958916971e+00,7.8596836882202414e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,738463,2.0056676342311666e+00,7.1663475565486123e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,739164,2.6990178423150617e+00,5.3698365695572381e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,740566,2.0036481709331846e+00,9.5334489149979429e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,741267,2.0048599498381923e+00,7.0971427005985599e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,743370,2.0045682144795647e+00,7.9000352846108357e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,741968,2.0531458600358485e+00,8.0756687548000472e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,744071,2.0053899533222954e+00,5.1432908677908573e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,745473,2.8652921753945653e+00,6.2369359236016630e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,746174,2.0029544187103343e+00,7.1230518640907614e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,744772,2.0032789258735093e+00,8.6022728984842456e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,747576,2.0046329245821646e+00,9.5364998465160267e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,748277,2.2498660655007470e+00,7.4134051185859429e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,753885,3.0000000000000022e+00,9.9697846979419869e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,755287,3.0000000000000009e+00,8.5355951534525565e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,751081,3.0000000000000036e+00,9.2245437744415759e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,748978,2.0057942845665231e+00,3.8238082748619240e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,755988,3.0000000000000187e+00,8.5587322235640595e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,749679,2.0031450814908971e+00,4.6934292345058271e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,750380,2.4283119672725944e+00,7.6423602256823508e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,752483,2.0036257686499175e+00,5.7350681903617273e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,751782,2.0042995689039236e+00,8.6895677887410228e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,753184,2.0060501281771166e+00,6.9138396924725609e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,754586,2.0088763845489925e+00,8.8472402686056539e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,768606,3.0000000000000000e+00,8.4397781628208224e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,756689,2.0044135025015382e+00,6.3810412189916010e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,758091,2.0028272740622515e+00,8.7253275609473158e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,757390,2.0480818603451896e+00,9.5170075439381774e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,760194,2.0038644558699397e+00,7.4185778640122402e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,758792,2.0050070397715820e+00,7.9571993848047962e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,759493,3.0000000000080167e+00,9.9851023874497524e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,760895,2.0025308727889817e+00,5.3848395611763600e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,761596,2.0028259189327975e+00,5.6387030111926983e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,762297,2.0035503643265242e+00,7.1157338623061517e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,763699,2.0036040286335224e+00,8.4085200328030019e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,764400,2.0057895583471845e+00,7.7389409339964998e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,762998,2.0178378885481383e+00,6.4452165621072122e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,765101,2.0064635300314704e+00,9.5553174259269846e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,772111,3.0000000000000000e+00,8.2565301210428166e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,765802,2.0020450436161674e+00,5.5699103714890197e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,766503,2.0212685934813370e+00,8.4938164000608385e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,776317,3.0000000000000000e+00,9.2950260209546642e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,777018,3.0000000000000013e+00,9.7923678484651089e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,767204,2.0033558295710723e+00,5.5293788027845103e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,779822,3.0000000000000009e+00,7.5914393900072552e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,783327,3.0000000000000000e+00,8.4981286052639704e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,784729,3.0000000000000000e+00,8.3255666578369159e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,767905,2.8651842459276327e+00,8.3947003044949597e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,781925,3.0000000000000009e+00,9.1788175953750839e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,784028,3.0000000000000004e+00,8.2621547373168125e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,769307,2.0016938768477495e+00,7.8911294958286671e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,770008,2.0022957291182131e+00,9.5255380689084357e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,770709,2.0064629226995008e+00,9.9828451802111962e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,772812,2.0014983430944793e+00,6.9098599033950081e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,771410,2.0069116054907212e+00,6.8080979626421456e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,773513,2.0431104954148651e+00,8.3616857740338757e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,775616,2.0039291499330796e+00,7.7680343266970953e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,774214,2.0054022016177151e+00,8.9921577303312528e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,774915,2.0072128991134930e+00,9.5152479341836371e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,787533,3.0000000000000013e+00,9.9043138229232364e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,777719,2.0042775207561467e+00,6.0179191803168042e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,779121,2.0045486747981798e+00,6.1771163120090300e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,778420,2.5892915356960637e+00,8.2104127276593264e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,780523,2.0016522774772447e+00,5.2530864172404745e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,781224,2.0400992266870164e+00,9.9238120690859488e-01,MEASURED_FROM_CODE
L_tromino_class_01,6,782626,2.0186291167127548e+00,9.7280596225451632e-01,MEASURED_FROM_CODE
