term_id,x_cell,output_cell,equation_type,is_live,coefficient,provenance
t11,"X[2,2|1,0]","C[2,1]",E5,False,-1,EXACT_DERIVED
t11,"X[2,2|1,1]","C[2,1]",E4,False,-1,EXACT_DERIVED
t11,"X[2,2|1,2]","C[2,1]",E5,False,1,EXACT_DERIVED
t12,"X[0,2|0,1]","C[0,0]",E5,False,-1,EXACT_DERIVED
t12,"X[0,2|0,2]","C[0,0]",E5,False,1,EXACT_DERIVED
t12,"X[0,2|1,0]","C[0,0]",E4,False,1,EXACT_DERIVED
t12,"X[0,2|2,0]","C[0,0]",E0,True,1,EXACT_DERIVED
t12,"X[2,2|0,1]","C[0,0]",E7,False,-1,EXACT_DERIVED
t12,"X[2,2|0,2]","C[0,0]",E7,False,1,EXACT_DERIVED
t12,"X[2,2|1,0]","C[0,0]",E6,False,1,EXACT_DERIVED
t12,"X[2,2|2,0]","C[0,0]",E2,True,1,EXACT_DERIVED
t13,"X[2,0|0,0]","C[0,0]",E2,True,-1,EXACT_DERIVED
t13,"X[2,0|0,0]","C[2,0]",E0,True,1,EXACT_DERIVED
t13,"X[2,0|0,0]","C[2,1]",E1,True,-1,EXACT_DERIVED
t13,"X[2,0|0,0]","C[2,2]",E1,True,-1,EXACT_DERIVED
t13,"X[2,0|1,0]","C[0,0]",E6,False,-1,EXACT_DERIVED
t13,"X[2,0|1,0]","C[2,0]",E4,False,1,EXACT_DERIVED
t13,"X[2,0|1,0]","C[2,1]",E5,False,-1,EXACT_DERIVED
t13,"X[2,0|1,0]","C[2,2]",E5,False,-1,EXACT_DERIVED
t13,"X[2,0|2,0]","C[0,0]",E6,False,1,EXACT_DERIVED
t13,"X[2,0|2,0]","C[2,0]",E4,False,-1,EXACT_DERIVED
t13,"X[2,0|2,0]","C[2,1]",E5,False,1,EXACT_DERIVED
t13,"X[2,0|2,0]","C[2,2]",E5,False,1,EXACT_DERIVED
t14,"X[1,1|0,0]","C[1,0]",E4,False,1,EXACT_DERIVED
t14,"X[1,1|0,0]","C[2,1]",E7,False,-1,EXACT_DERIVED
t14,"X[1,1|0,0]","C[2,2]",E7,False,-1,EXACT_DERIVED
t14,"X[1,1|0,2]","C[1,0]",E5,False,1,EXACT_DERIVED
t14,"X[1,1|0,2]","C[2,1]",E7,False,-1,EXACT_DERIVED
t14,"X[1,1|0,2]","C[2,2]",E6,False,-1,EXACT_DERIVED
t14,"X[1,1|1,0]","C[1,0]",E0,True,1,EXACT_DERIVED
t14,"X[1,1|1,0]","C[2,1]",E3,True,-1,EXACT_DERIVED
t14,"X[1,1|1,0]","C[2,2]",E3,True,-1,EXACT_DERIVED
t14,"X[1,1|2,0]","C[1,0]",E4,False,-1,EXACT_DERIVED
t14,"X[1,1|2,0]","C[2,1]",E7,False,1,EXACT_DERIVED
t14,"X[1,1|2,0]","C[2,2]",E7,False,1,EXACT_DERIVED
t14,"X[2,0|0,0]","C[1,0]",E2,True,-1,EXACT_DERIVED
t14,"X[2,0|0,0]","C[2,1]",E1,True,1,EXACT_DERIVED
t14,"X[2,0|0,0]","C[2,2]",E1,True,1,EXACT_DERIVED
t14,"X[2,0|0,2]","C[1,0]",E3,True,-1,EXACT_DERIVED
t14,"X[2,0|0,2]","C[2,1]",E1,True,1,EXACT_DERIVED
t14,"X[2,0|0,2]","C[2,2]",E0,True,1,EXACT_DERIVED
t14,"X[2,0|1,0]","C[1,0]",E6,False,-1,EXACT_DERIVED
t14,"X[2,0|1,0]","C[2,1]",E5,False,1,EXACT_DERIVED
t14,"X[2,0|1,0]","C[2,2]",E5,False,1,EXACT_DERIVED
t14,"X[2,0|2,0]","C[1,0]",E6,False,1,EXACT_DERIVED
t14,"X[2,0|2,0]","C[2,1]",E5,False,-1,EXACT_DERIVED
t14,"X[2,0|2,0]","C[2,2]",E5,False,-1,EXACT_DERIVED
t14,"X[2,1|0,0]","C[1,0]",E6,False,1,EXACT_DERIVED
t14,"X[2,1|0,0]","C[2,1]",E5,False,-1,EXACT_DERIVED
t14,"X[2,1|0,0]","C[2,2]",E5,False,-1,EXACT_DERIVED
t14,"X[2,1|0,2]","C[1,0]",E7,False,1,EXACT_DERIVED
t14,"X[2,1|0,2]","C[2,1]",E5,False,-1,EXACT_DERIVED
t14,"X[2,1|0,2]","C[2,2]",E4,False,-1,EXACT_DERIVED
t14,"X[2,1|1,0]","C[1,0]",E2,True,1,EXACT_DERIVED
t14,"X[2,1|1,0]","C[2,1]",E1,True,-1,EXACT_DERIVED
t14,"X[2,1|1,0]","C[2,2]",E1,True,-1,EXACT_DERIVED
t14,"X[2,1|2,0]","C[1,0]",E6,False,-1,EXACT_DERIVED
t14,"X[2,1|2,0]","C[2,1]",E5,False,1,EXACT_DERIVED
t14,"X[2,1|2,0]","C[2,2]",E5,False,1,EXACT_DERIVED
t15,"X[1,0|0,0]","C[1,0]",E0,True,1,EXACT_DERIVED
t15,"X[1,0|0,2]","C[1,0]",E1,True,1,EXACT_DERIVED
t15,"X[1,0|2,0]","C[1,0]",E4,False,-1,EXACT_DERIVED
t15,"X[1,1|0,0]","C[1,0]",E4,False,-1,EXACT_DERIVED
t15,"X[1,1|0,2]","C[1,0]",E5,False,-1,EXACT_DERIVED
t15,"X[1,1|2,0]","C[1,0]",E4,False,1,EXACT_DERIVED
t15,"X[2,0|0,0]","C[1,0]",E2,True,1,EXACT_DERIVED
t15,"X[2,0|0,2]","C[1,0]",E3,True,1,EXACT_DERIVED
t15,"X[2,0|2,0]","C[1,0]",E6,False,-1,EXACT_DERIVED
t15,"X[2,1|0,0]","C[1,0]",E6,False,-1,EXACT_DERIVED
t15,"X[2,1|0,2]","C[1,0]",E7,False,-1,EXACT_DERIVED
t15,"X[2,1|2,0]","C[1,0]",E6,False,1,EXACT_DERIVED
t16,"X[2,2|2,2]","C[0,2]",E2,True,-1,EXACT_DERIVED
t16,"X[2,2|2,2]","C[2,2]",E0,True,1,EXACT_DERIVED
t17,"X[1,0|2,0]","C[1,0]",E4,False,1,EXACT_DERIVED
t17,"X[1,2|2,0]","C[1,0]",E0,True,1,EXACT_DERIVED
t18,"X[1,1|1,2]","C[1,2]",E0,True,1,EXACT_DERIVED
t18,"X[1,1|1,2]","C[2,1]",E3,True,-1,EXACT_DERIVED
t18,"X[1,1|1,2]","C[2,2]",E2,True,-1,EXACT_DERIVED
t19,"X[2,0|2,0]","C[0,0]",E6,False,-1,EXACT_DERIVED
t19,"X[2,0|2,0]","C[2,0]",E4,False,1,EXACT_DERIVED
t19,"X[2,2|2,0]","C[0,0]",E2,True,-1,EXACT_DERIVED
t19,"X[2,2|2,0]","C[2,0]",E0,True,1,EXACT_DERIVED
t20,"X[1,0|0,2]","C[0,1]",E3,True,-1,EXACT_DERIVED
t20,"X[1,0|0,2]","C[0,2]",E2,True,-1,EXACT_DERIVED
t20,"X[1,0|0,2]","C[1,0]",E1,True,-1,EXACT_DERIVED
t20,"X[1,0|0,2]","C[1,1]",E1,True,1,EXACT_DERIVED
t20,"X[1,0|0,2]","C[1,2]",E0,True,1,EXACT_DERIVED
t21,"X[1,1|0,0]","C[2,1]",E7,False,1,EXACT_DERIVED
t21,"X[1,1|0,0]","C[2,2]",E7,False,1,EXACT_DERIVED
t21,"X[1,1|0,2]","C[2,1]",E7,False,1,EXACT_DERIVED
t21,"X[1,1|0,2]","C[2,2]",E6,False,1,EXACT_DERIVED
t21,"X[1,1|1,0]","C[2,1]",E3,True,1,EXACT_DERIVED
t21,"X[1,1|1,0]","C[2,2]",E3,True,1,EXACT_DERIVED
t21,"X[1,1|1,2]","C[2,1]",E3,True,1,EXACT_DERIVED
t21,"X[1,1|1,2]","C[2,2]",E2,True,1,EXACT_DERIVED
t21,"X[1,1|2,0]","C[2,1]",E7,False,-1,EXACT_DERIVED
t21,"X[1,1|2,0]","C[2,2]",E7,False,-1,EXACT_DERIVED
t21,"X[2,1|0,0]","C[2,1]",E5,False,1,EXACT_DERIVED
t21,"X[2,1|0,0]","C[2,2]",E5,False,1,EXACT_DERIVED
t21,"X[2,1|0,2]","C[2,1]",E5,False,1,EXACT_DERIVED
t21,"X[2,1|0,2]","C[2,2]",E4,False,1,EXACT_DERIVED
t21,"X[2,1|1,0]","C[2,1]",E1,True,1,EXACT_DERIVED
t21,"X[2,1|1,0]","C[2,2]",E1,True,1,EXACT_DERIVED
t21,"X[2,1|1,2]","C[2,1]",E1,True,1,EXACT_DERIVED
t21,"X[2,1|1,2]","C[2,2]",E0,True,1,EXACT_DERIVED
t21,"X[2,1|2,0]","C[2,1]",E5,False,-1,EXACT_DERIVED
t21,"X[2,1|2,0]","C[2,2]",E5,False,-1,EXACT_DERIVED
t22,"X[1,2|2,2]","C[1,2]",E0,True,1,EXACT_DERIVED
t23,"X[2,0|1,0]","C[1,0]",E6,False,1,EXACT_DERIVED
t23,"X[2,0|1,0]","C[2,0]",E4,False,-1,EXACT_DERIVED
t23,"X[2,0|1,0]","C[2,1]",E5,False,1,EXACT_DERIVED
t23,"X[2,1|1,0]","C[1,0]",E2,True,-1,EXACT_DERIVED
t23,"X[2,1|1,0]","C[2,0]",E0,True,1,EXACT_DERIVED
t23,"X[2,1|1,0]","C[2,1]",E1,True,-1,EXACT_DERIVED
