pattern_id,count,left_cx_orbit_id,middle_xx_orbit_id,right_xc_orbit_id,outer_cc_orbit_id,left_cxc_orbit_id,right_cxc_orbit_id,rep_cxxc_config_id,rep_cxxc_readable
1579,216,5,19,5,1,27,11,20548,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[0,1]]"
1580,216,5,19,5,1,27,16,20566,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[0,1]]"
1581,216,5,19,5,1,28,11,20549,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[0,2]]"
1582,216,5,19,5,2,32,44,21057,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[2,0]]"
1583,216,5,19,5,3,33,38,21040,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[2,1]]"
1584,216,5,19,5,3,33,46,21058,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[2,1]]"
1585,216,5,19,5,3,34,38,21041,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[2,2]]"
1586,216,5,19,6,0,26,35,21033,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[0,0]]"
1587,216,5,19,6,1,28,42,21053,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[0,2]]"
1588,216,5,19,6,2,29,12,20550,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[1,0]]"
1589,216,5,19,6,2,29,39,21036,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[1,0]]"
1590,216,5,19,6,2,32,12,20553,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[2,0]]"
1591,216,5,19,6,3,31,18,20570,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[1,2]]"
1592,216,5,19,6,3,31,48,21056,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[1,2]]"
1593,216,5,19,6,3,34,18,20573,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[2,2]]"
1594,216,5,19,7,0,26,41,21051,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[0,0]]"
1595,216,5,19,7,1,27,36,21034,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[0,1]]"
1596,216,5,19,7,1,27,43,21052,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[0,1]]"
1597,216,5,19,7,1,28,36,21035,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[0,2]]"
1598,216,5,19,7,2,29,17,20568,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[1,0]]"
1599,216,5,19,7,2,29,47,21054,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[1,0]]"
1600,216,5,19,7,2,32,17,20571,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[2,0]]"
1601,216,5,19,7,3,30,13,20551,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[1,1]]"
1602,216,5,19,7,3,30,19,20569,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[1,1]]"
1603,216,5,19,7,3,30,40,21037,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[1,1]]"
1604,216,5,19,7,3,30,49,21055,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,2],C[1,1]]"
1605,216,5,19,7,3,31,13,20552,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[1,2]]"
1606,216,5,19,7,3,31,40,21038,"CXXC[C[0,0],X[1,0|0,1],X[2,1|2,0],C[1,2]]"
1607,216,5,19,7,3,33,13,20554,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[2,1]]"
1608,216,5,19,7,3,33,19,20572,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,2],C[2,1]]"
1609,216,5,19,7,3,34,13,20555,"CXXC[C[0,0],X[1,0|0,1],X[0,1|2,0],C[2,2]]"
1610,108,6,20,0,2,37,22,22116,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,0],C[1,0]]"
1611,216,6,20,1,3,38,23,22117,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,0],C[1,1]]"
1612,108,6,20,2,0,35,20,22113,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,0],C[0,0]]"
1613,108,6,20,2,2,39,24,22119,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,0],C[2,0]]"
1614,216,6,20,3,1,36,21,22114,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,0],C[0,1]]"
1615,216,6,20,3,3,40,25,22120,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,0],C[2,1]]"
1616,216,6,21,0,3,38,30,22126,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[1,1]]"
1617,216,6,21,1,2,37,29,22125,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[1,0]]"
1618,216,6,21,1,3,38,31,22127,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[1,2]]"
1619,216,6,21,2,1,36,27,22123,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[0,1]]"
1620,216,6,21,2,3,40,33,22129,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[2,1]]"
1621,216,6,21,3,0,35,26,22122,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[0,0]]"
1622,216,6,21,3,1,36,28,22124,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[0,2]]"
1623,216,6,21,3,2,39,32,22128,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[2,0]]"
1624,216,6,21,3,3,40,34,22130,"CXXC[C[0,0],X[1,0|1,0],X[1,0|0,1],C[2,2]]"
1625,108,6,22,4,2,37,37,22143,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,0],C[1,0]]"
1626,216,6,22,5,3,38,38,22144,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,0],C[1,1]]"
1627,108,6,22,6,0,35,35,22140,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,0],C[0,0]]"
1628,108,6,22,6,2,39,39,22146,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,0],C[2,0]]"
1629,216,6,22,7,1,36,36,22141,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,0],C[0,1]]"
1630,216,6,22,7,3,40,40,22147,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,0],C[2,1]]"
1631,216,6,23,4,3,38,45,22153,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[1,1]]"
1632,216,6,23,5,2,37,44,22152,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[1,0]]"
1633,216,6,23,5,3,38,46,22154,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[1,2]]"
1634,216,6,23,6,1,36,42,22150,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[0,1]]"
1635,216,6,23,6,3,40,48,22156,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[2,1]]"
1636,216,6,23,7,0,35,41,22149,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[0,0]]"
1637,216,6,23,7,1,36,43,22151,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[0,2]]"
1638,216,6,23,7,2,39,47,22155,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[2,0]]"
1639,216,6,23,7,3,40,49,22157,"CXXC[C[0,0],X[1,0|1,0],X[1,0|1,1],C[2,2]]"
1640,108,6,24,4,2,37,37,22170,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,0],C[1,0]]"
1641,216,6,24,5,3,38,38,22171,"CXXC[C[0,0],X[1,0|1,0],X[1,0|2,0],C[1,1]]"
