closure_step,A_orbit,B_orbit,A_stab_type,B_stab_type,total_pairs,output_inside_set,output_outside_set,output_orbit_ids,output_counts
2,2,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,143,Z2xZ2,Z2,0,0,0,[],{}
2,2,161,Z2xZ2,Z2,0,0,0,[],{}
2,2,179,Z2xZ2,Z2,0,0,0,[],{}
2,2,185,Z2xZ2,Z2,0,0,0,[],{}
2,2,191,Z2xZ2,Z2,0,0,0,[],{}
2,2,197,Z2xZ2,Z2,0,0,0,[],{}
2,2,215,Z2xZ2,Z2,0,0,0,[],{}
2,2,296,Z2xZ2,Trivial,0,0,0,[],{}
2,2,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,354,Z2xZ2,Z2,0,0,0,[],{}
2,2,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,394,Z2xZ2,Z2,0,0,0,[],{}
2,2,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,434,Z2xZ2,Z2,0,0,0,[],{}
2,2,440,Z2xZ2,Z2,0,0,0,[],{}
2,2,500,Z2xZ2,Z2,0,0,0,[],{}
2,2,560,Z2xZ2,Z2,0,0,0,[],{}
2,2,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,986,Z2xZ2,Z2,0,0,0,[],{}
2,2,995,Z2xZ2,Z2,0,0,0,[],{}
2,2,1010,Z2xZ2,Z2,0,0,0,[],{}
2,2,1025,Z2xZ2,Z2,0,0,0,[],{}
2,2,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,2,1040,Z2xZ2,Z2,0,0,0,[],{}
2,2,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,1100,Z2xZ2,Z2,0,0,0,[],{}
2,2,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,2,1175,Z2xZ2,Z2,0,0,0,[],{}
2,4,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
2,4,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,34,Z2xZ2,Z2,0,0,0,[],{}
2,4,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,95,Z2xZ2,Z2,0,0,0,[],{}
2,4,125,Z2xZ2,Z2xZ2,54,54,0,[0],{0: 54}
2,4,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,131,Z2xZ2,Z2xZ2,54,54,0,[4],{4: 54}
2,4,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,137,Z2xZ2,Z2xZ2,54,54,0,[4],{4: 54}
2,4,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,143,Z2xZ2,Z2,108,108,0,[10],{10: 108}
2,4,161,Z2xZ2,Z2,108,108,0,[20],{20: 108}
2,4,179,Z2xZ2,Z2,108,108,0,[30],{30: 108}
2,4,185,Z2xZ2,Z2,108,108,0,[34],{34: 108}
2,4,191,Z2xZ2,Z2,108,108,0,[34],{34: 108}
2,4,197,Z2xZ2,Z2,108,108,0,[40],{40: 108}
2,4,215,Z2xZ2,Z2,108,108,0,[50],{50: 108}
2,4,296,Z2xZ2,Trivial,216,216,0,[95],{95: 216}
2,4,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,354,Z2xZ2,Z2,0,0,0,[],{}
2,4,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,394,Z2xZ2,Z2,0,0,0,[],{}
2,4,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,434,Z2xZ2,Z2,0,0,0,[],{}
2,4,440,Z2xZ2,Z2,0,0,0,[],{}
2,4,500,Z2xZ2,Z2,0,0,0,[],{}
2,4,560,Z2xZ2,Z2,0,0,0,[],{}
2,4,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,986,Z2xZ2,Z2,0,0,0,[],{}
2,4,995,Z2xZ2,Z2,0,0,0,[],{}
2,4,1010,Z2xZ2,Z2,0,0,0,[],{}
2,4,1025,Z2xZ2,Z2,0,0,0,[],{}
2,4,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,4,1040,Z2xZ2,Z2,0,0,0,[],{}
2,4,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,1100,Z2xZ2,Z2,0,0,0,[],{}
2,4,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,4,1175,Z2xZ2,Z2,0,0,0,[],{}
2,5,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
2,5,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,34,Z2xZ2,Z2,0,0,0,[],{}
2,5,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,95,Z2xZ2,Z2,0,0,0,[],{}
2,5,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,126,Z2xZ2,Z2xZ2,54,54,0,[1],{1: 54}
2,5,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,132,Z2xZ2,Z2xZ2,54,54,0,[5],{5: 54}
2,5,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,138,Z2xZ2,Z2xZ2,54,54,0,[6],{6: 54}
2,5,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,143,Z2xZ2,Z2,0,0,0,[],{}
2,5,161,Z2xZ2,Z2,0,0,0,[],{}
2,5,179,Z2xZ2,Z2,0,0,0,[],{}
2,5,185,Z2xZ2,Z2,0,0,0,[],{}
2,5,191,Z2xZ2,Z2,0,0,0,[],{}
2,5,197,Z2xZ2,Z2,0,0,0,[],{}
2,5,215,Z2xZ2,Z2,0,0,0,[],{}
2,5,296,Z2xZ2,Trivial,0,0,0,[],{}
2,5,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,354,Z2xZ2,Z2,0,0,0,[],{}
2,5,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,394,Z2xZ2,Z2,0,0,0,[],{}
2,5,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,434,Z2xZ2,Z2,0,0,0,[],{}
2,5,440,Z2xZ2,Z2,0,0,0,[],{}
2,5,500,Z2xZ2,Z2,0,0,0,[],{}
2,5,560,Z2xZ2,Z2,0,0,0,[],{}
2,5,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,986,Z2xZ2,Z2,0,0,0,[],{}
2,5,995,Z2xZ2,Z2,0,0,0,[],{}
2,5,1010,Z2xZ2,Z2,0,0,0,[],{}
2,5,1025,Z2xZ2,Z2,0,0,0,[],{}
2,5,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,5,1040,Z2xZ2,Z2,0,0,0,[],{}
2,5,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,1100,Z2xZ2,Z2,0,0,0,[],{}
2,5,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,5,1175,Z2xZ2,Z2,0,0,0,[],{}
2,6,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
2,6,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,34,Z2xZ2,Z2,0,0,0,[],{}
2,6,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,95,Z2xZ2,Z2,0,0,0,[],{}
2,6,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,127,Z2xZ2,Z2xZ2,54,54,0,[1],{1: 54}
2,6,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,133,Z2xZ2,Z2xZ2,54,54,0,[6],{6: 54}
2,6,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,139,Z2xZ2,Z2xZ2,54,54,0,[5],{5: 54}
2,6,143,Z2xZ2,Z2,0,0,0,[],{}
2,6,161,Z2xZ2,Z2,0,0,0,[],{}
2,6,179,Z2xZ2,Z2,0,0,0,[],{}
2,6,185,Z2xZ2,Z2,0,0,0,[],{}
2,6,191,Z2xZ2,Z2,0,0,0,[],{}
2,6,197,Z2xZ2,Z2,0,0,0,[],{}
2,6,215,Z2xZ2,Z2,0,0,0,[],{}
2,6,296,Z2xZ2,Trivial,0,0,0,[],{}
2,6,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,354,Z2xZ2,Z2,0,0,0,[],{}
2,6,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,394,Z2xZ2,Z2,0,0,0,[],{}
2,6,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,434,Z2xZ2,Z2,0,0,0,[],{}
2,6,440,Z2xZ2,Z2,0,0,0,[],{}
2,6,500,Z2xZ2,Z2,0,0,0,[],{}
2,6,560,Z2xZ2,Z2,0,0,0,[],{}
2,6,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,986,Z2xZ2,Z2,0,0,0,[],{}
2,6,995,Z2xZ2,Z2,0,0,0,[],{}
2,6,1010,Z2xZ2,Z2,0,0,0,[],{}
2,6,1025,Z2xZ2,Z2,0,0,0,[],{}
2,6,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,6,1040,Z2xZ2,Z2,0,0,0,[],{}
2,6,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,1100,Z2xZ2,Z2,0,0,0,[],{}
2,6,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,6,1175,Z2xZ2,Z2,0,0,0,[],{}
2,10,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
2,10,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,34,Z2xZ2,Z2,0,0,0,[],{}
2,10,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,95,Z2xZ2,Z2,0,0,0,[],{}
2,10,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,143,Z2xZ2,Z2,0,0,0,[],{}
2,10,161,Z2xZ2,Z2,0,0,0,[],{}
2,10,179,Z2xZ2,Z2,0,0,0,[],{}
2,10,185,Z2xZ2,Z2,0,0,0,[],{}
2,10,191,Z2xZ2,Z2,0,0,0,[],{}
2,10,197,Z2xZ2,Z2,0,0,0,[],{}
2,10,215,Z2xZ2,Z2,0,0,0,[],{}
2,10,296,Z2xZ2,Trivial,0,0,0,[],{}
2,10,350,Z2xZ2,Z2xZ2,54,54,0,[0],{0: 54}
2,10,354,Z2xZ2,Z2,108,108,0,[4],{4: 108}
2,10,360,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
2,10,370,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
2,10,380,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
2,10,390,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
2,10,394,Z2xZ2,Z2,108,108,0,[34],{34: 108}
2,10,400,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
2,10,410,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
2,10,420,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
2,10,430,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
2,10,434,Z2xZ2,Z2,108,108,0,[34],{34: 108}
2,10,440,Z2xZ2,Z2,108,108,0,[50],{50: 108}
2,10,500,Z2xZ2,Z2,108,108,0,[95],{95: 108}
2,10,560,Z2xZ2,Z2,108,108,0,[95],{95: 108}
2,10,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,986,Z2xZ2,Z2,0,0,0,[],{}
2,10,995,Z2xZ2,Z2,0,0,0,[],{}
2,10,1010,Z2xZ2,Z2,0,0,0,[],{}
2,10,1025,Z2xZ2,Z2,0,0,0,[],{}
2,10,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,10,1040,Z2xZ2,Z2,0,0,0,[],{}
2,10,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,1100,Z2xZ2,Z2,0,0,0,[],{}
2,10,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,10,1175,Z2xZ2,Z2,0,0,0,[],{}
2,20,0,Z2xZ2,(Z2)^3,0,0,0,[],{}
2,20,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,4,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,10,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,20,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,30,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,34,Z2xZ2,Z2,0,0,0,[],{}
2,20,40,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,50,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,95,Z2xZ2,Z2,0,0,0,[],{}
2,20,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,143,Z2xZ2,Z2,0,0,0,[],{}
2,20,161,Z2xZ2,Z2,0,0,0,[],{}
2,20,179,Z2xZ2,Z2,0,0,0,[],{}
2,20,185,Z2xZ2,Z2,0,0,0,[],{}
2,20,191,Z2xZ2,Z2,0,0,0,[],{}
2,20,197,Z2xZ2,Z2,0,0,0,[],{}
2,20,215,Z2xZ2,Z2,0,0,0,[],{}
2,20,296,Z2xZ2,Trivial,0,0,0,[],{}
2,20,350,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
2,20,354,Z2xZ2,Z2,108,108,0,[34],{34: 108}
2,20,360,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
2,20,370,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
2,20,380,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
2,20,390,Z2xZ2,Z2xZ2,54,54,0,[0],{0: 54}
2,20,394,Z2xZ2,Z2,108,108,0,[4],{4: 108}
2,20,400,Z2xZ2,Z2xZ2,54,54,0,[10],{10: 54}
2,20,410,Z2xZ2,Z2xZ2,54,54,0,[40],{40: 54}
2,20,420,Z2xZ2,Z2xZ2,54,54,0,[20],{20: 54}
2,20,430,Z2xZ2,Z2xZ2,54,54,0,[30],{30: 54}
2,20,434,Z2xZ2,Z2,108,108,0,[34],{34: 108}
2,20,440,Z2xZ2,Z2,108,108,0,[95],{95: 108}
2,20,500,Z2xZ2,Z2,108,108,0,[50],{50: 108}
2,20,560,Z2xZ2,Z2,108,108,0,[95],{95: 108}
2,20,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,986,Z2xZ2,Z2,0,0,0,[],{}
2,20,995,Z2xZ2,Z2,0,0,0,[],{}
2,20,1010,Z2xZ2,Z2,0,0,0,[],{}
2,20,1025,Z2xZ2,Z2,0,0,0,[],{}
2,20,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,20,1040,Z2xZ2,Z2,0,0,0,[],{}
2,20,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,1100,Z2xZ2,Z2,0,0,0,[],{}
2,20,1130,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,1132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,1134,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,20,1175,Z2xZ2,Z2,0,0,0,[],{}
2,30,0,Z2xZ2,(Z2)^3,54,54,0,[30],{30: 54}
2,30,1,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,2,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,4,Z2xZ2,Z2xZ2,108,108,0,[34],{34: 108}
2,30,5,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,6,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,10,Z2xZ2,Z2xZ2,108,108,0,"[20, 40]","{20: 54, 40: 54}"
2,30,20,Z2xZ2,Z2xZ2,108,108,0,"[10, 40]","{10: 54, 40: 54}"
2,30,30,Z2xZ2,Z2xZ2,108,108,0,"[0, 30]","{0: 54, 30: 54}"
2,30,34,Z2xZ2,Z2,216,216,0,"[4, 34]","{4: 108, 34: 108}"
2,30,40,Z2xZ2,Z2xZ2,108,108,0,"[10, 20]","{10: 54, 20: 54}"
2,30,50,Z2xZ2,Z2xZ2,108,108,0,[95],{95: 108}
2,30,52,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,54,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,95,Z2xZ2,Z2,216,216,0,"[50, 95]","{50: 108, 95: 108}"
2,30,125,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,126,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,127,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,131,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,132,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,133,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,137,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,138,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,139,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,143,Z2xZ2,Z2,0,0,0,[],{}
2,30,161,Z2xZ2,Z2,0,0,0,[],{}
2,30,179,Z2xZ2,Z2,0,0,0,[],{}
2,30,185,Z2xZ2,Z2,0,0,0,[],{}
2,30,191,Z2xZ2,Z2,0,0,0,[],{}
2,30,197,Z2xZ2,Z2,0,0,0,[],{}
2,30,215,Z2xZ2,Z2,0,0,0,[],{}
2,30,296,Z2xZ2,Trivial,0,0,0,[],{}
2,30,350,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,354,Z2xZ2,Z2,0,0,0,[],{}
2,30,360,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,370,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,380,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,390,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,394,Z2xZ2,Z2,0,0,0,[],{}
2,30,400,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,410,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,420,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,430,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,434,Z2xZ2,Z2,0,0,0,[],{}
2,30,440,Z2xZ2,Z2,0,0,0,[],{}
2,30,500,Z2xZ2,Z2,0,0,0,[],{}
2,30,560,Z2xZ2,Z2,0,0,0,[],{}
2,30,980,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,982,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,984,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,986,Z2xZ2,Z2,0,0,0,[],{}
2,30,995,Z2xZ2,Z2,0,0,0,[],{}
2,30,1010,Z2xZ2,Z2,0,0,0,[],{}
2,30,1025,Z2xZ2,Z2,0,0,0,[],{}
2,30,1031,Z2xZ2,Trivial,0,0,0,[],{}
2,30,1040,Z2xZ2,Z2,0,0,0,[],{}
2,30,1055,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,1057,Z2xZ2,Z2xZ2,0,0,0,[],{}
2,30,1059,Z2xZ2,Z2xZ2,0,0,0,[],{}
