raw_tuple_id,raw_tuple,in_CX,cx_config_id,cx_readable,in_XC,xc_config_id,xc_readable,in_AX,ax_config_id,ax_readable,in_BX,bx_config_id,bx_readable
345,"(4,2,3)",1,345,"CX[C[1,1],X[0,2|1,0]]",1,345,"XC[X[1,1|0,2],C[1,0]]",1,345,"AX[A[1,1],X[0,2|1,0]]",1,345,"BX[B[1,1],X[0,2|1,0]]"
346,"(4,2,4)",1,346,"CX[C[1,1],X[0,2|1,1]]",1,346,"XC[X[1,1|0,2],C[1,1]]",1,346,"AX[A[1,1],X[0,2|1,1]]",1,346,"BX[B[1,1],X[0,2|1,1]]"
347,"(4,2,5)",1,347,"CX[C[1,1],X[0,2|1,2]]",1,347,"XC[X[1,1|0,2],C[1,2]]",1,347,"AX[A[1,1],X[0,2|1,2]]",1,347,"BX[B[1,1],X[0,2|1,2]]"
348,"(4,2,6)",1,348,"CX[C[1,1],X[0,2|2,0]]",1,348,"XC[X[1,1|0,2],C[2,0]]",1,348,"AX[A[1,1],X[0,2|2,0]]",1,348,"BX[B[1,1],X[0,2|2,0]]"
349,"(4,2,7)",1,349,"CX[C[1,1],X[0,2|2,1]]",1,349,"XC[X[1,1|0,2],C[2,1]]",1,349,"AX[A[1,1],X[0,2|2,1]]",1,349,"BX[B[1,1],X[0,2|2,1]]"
350,"(4,2,8)",1,350,"CX[C[1,1],X[0,2|2,2]]",1,350,"XC[X[1,1|0,2],C[2,2]]",1,350,"AX[A[1,1],X[0,2|2,2]]",1,350,"BX[B[1,1],X[0,2|2,2]]"
351,"(4,3,0)",1,351,"CX[C[1,1],X[1,0|0,0]]",1,351,"XC[X[1,1|1,0],C[0,0]]",1,351,"AX[A[1,1],X[1,0|0,0]]",1,351,"BX[B[1,1],X[1,0|0,0]]"
352,"(4,3,1)",1,352,"CX[C[1,1],X[1,0|0,1]]",1,352,"XC[X[1,1|1,0],C[0,1]]",1,352,"AX[A[1,1],X[1,0|0,1]]",1,352,"BX[B[1,1],X[1,0|0,1]]"
353,"(4,3,2)",1,353,"CX[C[1,1],X[1,0|0,2]]",1,353,"XC[X[1,1|1,0],C[0,2]]",1,353,"AX[A[1,1],X[1,0|0,2]]",1,353,"BX[B[1,1],X[1,0|0,2]]"
354,"(4,3,3)",1,354,"CX[C[1,1],X[1,0|1,0]]",1,354,"XC[X[1,1|1,0],C[1,0]]",1,354,"AX[A[1,1],X[1,0|1,0]]",1,354,"BX[B[1,1],X[1,0|1,0]]"
355,"(4,3,4)",1,355,"CX[C[1,1],X[1,0|1,1]]",1,355,"XC[X[1,1|1,0],C[1,1]]",1,355,"AX[A[1,1],X[1,0|1,1]]",1,355,"BX[B[1,1],X[1,0|1,1]]"
356,"(4,3,5)",1,356,"CX[C[1,1],X[1,0|1,2]]",1,356,"XC[X[1,1|1,0],C[1,2]]",1,356,"AX[A[1,1],X[1,0|1,2]]",1,356,"BX[B[1,1],X[1,0|1,2]]"
357,"(4,3,6)",1,357,"CX[C[1,1],X[1,0|2,0]]",1,357,"XC[X[1,1|1,0],C[2,0]]",1,357,"AX[A[1,1],X[1,0|2,0]]",1,357,"BX[B[1,1],X[1,0|2,0]]"
358,"(4,3,7)",1,358,"CX[C[1,1],X[1,0|2,1]]",1,358,"XC[X[1,1|1,0],C[2,1]]",1,358,"AX[A[1,1],X[1,0|2,1]]",1,358,"BX[B[1,1],X[1,0|2,1]]"
359,"(4,3,8)",1,359,"CX[C[1,1],X[1,0|2,2]]",1,359,"XC[X[1,1|1,0],C[2,2]]",1,359,"AX[A[1,1],X[1,0|2,2]]",1,359,"BX[B[1,1],X[1,0|2,2]]"
360,"(4,4,0)",1,360,"CX[C[1,1],X[1,1|0,0]]",1,360,"XC[X[1,1|1,1],C[0,0]]",1,360,"AX[A[1,1],X[1,1|0,0]]",1,360,"BX[B[1,1],X[1,1|0,0]]"
361,"(4,4,1)",1,361,"CX[C[1,1],X[1,1|0,1]]",1,361,"XC[X[1,1|1,1],C[0,1]]",1,361,"AX[A[1,1],X[1,1|0,1]]",1,361,"BX[B[1,1],X[1,1|0,1]]"
362,"(4,4,2)",1,362,"CX[C[1,1],X[1,1|0,2]]",1,362,"XC[X[1,1|1,1],C[0,2]]",1,362,"AX[A[1,1],X[1,1|0,2]]",1,362,"BX[B[1,1],X[1,1|0,2]]"
363,"(4,4,3)",1,363,"CX[C[1,1],X[1,1|1,0]]",1,363,"XC[X[1,1|1,1],C[1,0]]",1,363,"AX[A[1,1],X[1,1|1,0]]",1,363,"BX[B[1,1],X[1,1|1,0]]"
364,"(4,4,4)",1,364,"CX[C[1,1],X[1,1|1,1]]",1,364,"XC[X[1,1|1,1],C[1,1]]",1,364,"AX[A[1,1],X[1,1|1,1]]",1,364,"BX[B[1,1],X[1,1|1,1]]"
365,"(4,4,5)",1,365,"CX[C[1,1],X[1,1|1,2]]",1,365,"XC[X[1,1|1,1],C[1,2]]",1,365,"AX[A[1,1],X[1,1|1,2]]",1,365,"BX[B[1,1],X[1,1|1,2]]"
366,"(4,4,6)",1,366,"CX[C[1,1],X[1,1|2,0]]",1,366,"XC[X[1,1|1,1],C[2,0]]",1,366,"AX[A[1,1],X[1,1|2,0]]",1,366,"BX[B[1,1],X[1,1|2,0]]"
367,"(4,4,7)",1,367,"CX[C[1,1],X[1,1|2,1]]",1,367,"XC[X[1,1|1,1],C[2,1]]",1,367,"AX[A[1,1],X[1,1|2,1]]",1,367,"BX[B[1,1],X[1,1|2,1]]"
368,"(4,4,8)",1,368,"CX[C[1,1],X[1,1|2,2]]",1,368,"XC[X[1,1|1,1],C[2,2]]",1,368,"AX[A[1,1],X[1,1|2,2]]",1,368,"BX[B[1,1],X[1,1|2,2]]"
369,"(4,5,0)",1,369,"CX[C[1,1],X[1,2|0,0]]",1,369,"XC[X[1,1|1,2],C[0,0]]",1,369,"AX[A[1,1],X[1,2|0,0]]",1,369,"BX[B[1,1],X[1,2|0,0]]"
370,"(4,5,1)",1,370,"CX[C[1,1],X[1,2|0,1]]",1,370,"XC[X[1,1|1,2],C[0,1]]",1,370,"AX[A[1,1],X[1,2|0,1]]",1,370,"BX[B[1,1],X[1,2|0,1]]"
371,"(4,5,2)",1,371,"CX[C[1,1],X[1,2|0,2]]",1,371,"XC[X[1,1|1,2],C[0,2]]",1,371,"AX[A[1,1],X[1,2|0,2]]",1,371,"BX[B[1,1],X[1,2|0,2]]"
372,"(4,5,3)",1,372,"CX[C[1,1],X[1,2|1,0]]",1,372,"XC[X[1,1|1,2],C[1,0]]",1,372,"AX[A[1,1],X[1,2|1,0]]",1,372,"BX[B[1,1],X[1,2|1,0]]"
373,"(4,5,4)",1,373,"CX[C[1,1],X[1,2|1,1]]",1,373,"XC[X[1,1|1,2],C[1,1]]",1,373,"AX[A[1,1],X[1,2|1,1]]",1,373,"BX[B[1,1],X[1,2|1,1]]"
374,"(4,5,5)",1,374,"CX[C[1,1],X[1,2|1,2]]",1,374,"XC[X[1,1|1,2],C[1,2]]",1,374,"AX[A[1,1],X[1,2|1,2]]",1,374,"BX[B[1,1],X[1,2|1,2]]"
375,"(4,5,6)",1,375,"CX[C[1,1],X[1,2|2,0]]",1,375,"XC[X[1,1|1,2],C[2,0]]",1,375,"AX[A[1,1],X[1,2|2,0]]",1,375,"BX[B[1,1],X[1,2|2,0]]"
376,"(4,5,7)",1,376,"CX[C[1,1],X[1,2|2,1]]",1,376,"XC[X[1,1|1,2],C[2,1]]",1,376,"AX[A[1,1],X[1,2|2,1]]",1,376,"BX[B[1,1],X[1,2|2,1]]"
377,"(4,5,8)",1,377,"CX[C[1,1],X[1,2|2,2]]",1,377,"XC[X[1,1|1,2],C[2,2]]",1,377,"AX[A[1,1],X[1,2|2,2]]",1,377,"BX[B[1,1],X[1,2|2,2]]"
378,"(4,6,0)",1,378,"CX[C[1,1],X[2,0|0,0]]",1,378,"XC[X[1,1|2,0],C[0,0]]",1,378,"AX[A[1,1],X[2,0|0,0]]",1,378,"BX[B[1,1],X[2,0|0,0]]"
379,"(4,6,1)",1,379,"CX[C[1,1],X[2,0|0,1]]",1,379,"XC[X[1,1|2,0],C[0,1]]",1,379,"AX[A[1,1],X[2,0|0,1]]",1,379,"BX[B[1,1],X[2,0|0,1]]"
380,"(4,6,2)",1,380,"CX[C[1,1],X[2,0|0,2]]",1,380,"XC[X[1,1|2,0],C[0,2]]",1,380,"AX[A[1,1],X[2,0|0,2]]",1,380,"BX[B[1,1],X[2,0|0,2]]"
381,"(4,6,3)",1,381,"CX[C[1,1],X[2,0|1,0]]",1,381,"XC[X[1,1|2,0],C[1,0]]",1,381,"AX[A[1,1],X[2,0|1,0]]",1,381,"BX[B[1,1],X[2,0|1,0]]"
382,"(4,6,4)",1,382,"CX[C[1,1],X[2,0|1,1]]",1,382,"XC[X[1,1|2,0],C[1,1]]",1,382,"AX[A[1,1],X[2,0|1,1]]",1,382,"BX[B[1,1],X[2,0|1,1]]"
383,"(4,6,5)",1,383,"CX[C[1,1],X[2,0|1,2]]",1,383,"XC[X[1,1|2,0],C[1,2]]",1,383,"AX[A[1,1],X[2,0|1,2]]",1,383,"BX[B[1,1],X[2,0|1,2]]"
384,"(4,6,6)",1,384,"CX[C[1,1],X[2,0|2,0]]",1,384,"XC[X[1,1|2,0],C[2,0]]",1,384,"AX[A[1,1],X[2,0|2,0]]",1,384,"BX[B[1,1],X[2,0|2,0]]"
385,"(4,6,7)",1,385,"CX[C[1,1],X[2,0|2,1]]",1,385,"XC[X[1,1|2,0],C[2,1]]",1,385,"AX[A[1,1],X[2,0|2,1]]",1,385,"BX[B[1,1],X[2,0|2,1]]"
386,"(4,6,8)",1,386,"CX[C[1,1],X[2,0|2,2]]",1,386,"XC[X[1,1|2,0],C[2,2]]",1,386,"AX[A[1,1],X[2,0|2,2]]",1,386,"BX[B[1,1],X[2,0|2,2]]"
387,"(4,7,0)",1,387,"CX[C[1,1],X[2,1|0,0]]",1,387,"XC[X[1,1|2,1],C[0,0]]",1,387,"AX[A[1,1],X[2,1|0,0]]",1,387,"BX[B[1,1],X[2,1|0,0]]"
388,"(4,7,1)",1,388,"CX[C[1,1],X[2,1|0,1]]",1,388,"XC[X[1,1|2,1],C[0,1]]",1,388,"AX[A[1,1],X[2,1|0,1]]",1,388,"BX[B[1,1],X[2,1|0,1]]"
389,"(4,7,2)",1,389,"CX[C[1,1],X[2,1|0,2]]",1,389,"XC[X[1,1|2,1],C[0,2]]",1,389,"AX[A[1,1],X[2,1|0,2]]",1,389,"BX[B[1,1],X[2,1|0,2]]"
390,"(4,7,3)",1,390,"CX[C[1,1],X[2,1|1,0]]",1,390,"XC[X[1,1|2,1],C[1,0]]",1,390,"AX[A[1,1],X[2,1|1,0]]",1,390,"BX[B[1,1],X[2,1|1,0]]"
391,"(4,7,4)",1,391,"CX[C[1,1],X[2,1|1,1]]",1,391,"XC[X[1,1|2,1],C[1,1]]",1,391,"AX[A[1,1],X[2,1|1,1]]",1,391,"BX[B[1,1],X[2,1|1,1]]"
392,"(4,7,5)",1,392,"CX[C[1,1],X[2,1|1,2]]",1,392,"XC[X[1,1|2,1],C[1,2]]",1,392,"AX[A[1,1],X[2,1|1,2]]",1,392,"BX[B[1,1],X[2,1|1,2]]"
393,"(4,7,6)",1,393,"CX[C[1,1],X[2,1|2,0]]",1,393,"XC[X[1,1|2,1],C[2,0]]",1,393,"AX[A[1,1],X[2,1|2,0]]",1,393,"BX[B[1,1],X[2,1|2,0]]"
394,"(4,7,7)",1,394,"CX[C[1,1],X[2,1|2,1]]",1,394,"XC[X[1,1|2,1],C[2,1]]",1,394,"AX[A[1,1],X[2,1|2,1]]",1,394,"BX[B[1,1],X[2,1|2,1]]"
395,"(4,7,8)",1,395,"CX[C[1,1],X[2,1|2,2]]",1,395,"XC[X[1,1|2,1],C[2,2]]",1,395,"AX[A[1,1],X[2,1|2,2]]",1,395,"BX[B[1,1],X[2,1|2,2]]"
396,"(4,8,0)",1,396,"CX[C[1,1],X[2,2|0,0]]",1,396,"XC[X[1,1|2,2],C[0,0]]",1,396,"AX[A[1,1],X[2,2|0,0]]",1,396,"BX[B[1,1],X[2,2|0,0]]"
397,"(4,8,1)",1,397,"CX[C[1,1],X[2,2|0,1]]",1,397,"XC[X[1,1|2,2],C[0,1]]",1,397,"AX[A[1,1],X[2,2|0,1]]",1,397,"BX[B[1,1],X[2,2|0,1]]"
398,"(4,8,2)",1,398,"CX[C[1,1],X[2,2|0,2]]",1,398,"XC[X[1,1|2,2],C[0,2]]",1,398,"AX[A[1,1],X[2,2|0,2]]",1,398,"BX[B[1,1],X[2,2|0,2]]"
399,"(4,8,3)",1,399,"CX[C[1,1],X[2,2|1,0]]",1,399,"XC[X[1,1|2,2],C[1,0]]",1,399,"AX[A[1,1],X[2,2|1,0]]",1,399,"BX[B[1,1],X[2,2|1,0]]"
400,"(4,8,4)",1,400,"CX[C[1,1],X[2,2|1,1]]",1,400,"XC[X[1,1|2,2],C[1,1]]",1,400,"AX[A[1,1],X[2,2|1,1]]",1,400,"BX[B[1,1],X[2,2|1,1]]"
401,"(4,8,5)",1,401,"CX[C[1,1],X[2,2|1,2]]",1,401,"XC[X[1,1|2,2],C[1,2]]",1,401,"AX[A[1,1],X[2,2|1,2]]",1,401,"BX[B[1,1],X[2,2|1,2]]"
402,"(4,8,6)",1,402,"CX[C[1,1],X[2,2|2,0]]",1,402,"XC[X[1,1|2,2],C[2,0]]",1,402,"AX[A[1,1],X[2,2|2,0]]",1,402,"BX[B[1,1],X[2,2|2,0]]"
403,"(4,8,7)",1,403,"CX[C[1,1],X[2,2|2,1]]",1,403,"XC[X[1,1|2,2],C[2,1]]",1,403,"AX[A[1,1],X[2,2|2,1]]",1,403,"BX[B[1,1],X[2,2|2,1]]"
404,"(4,8,8)",1,404,"CX[C[1,1],X[2,2|2,2]]",1,404,"XC[X[1,1|2,2],C[2,2]]",1,404,"AX[A[1,1],X[2,2|2,2]]",1,404,"BX[B[1,1],X[2,2|2,2]]"
405,"(5,0,0)",1,405,"CX[C[1,2],X[0,0|0,0]]",1,405,"XC[X[1,2|0,0],C[0,0]]",1,405,"AX[A[1,2],X[0,0|0,0]]",1,405,"BX[B[1,2],X[0,0|0,0]]"
406,"(5,0,1)",1,406,"CX[C[1,2],X[0,0|0,1]]",1,406,"XC[X[1,2|0,0],C[0,1]]",1,406,"AX[A[1,2],X[0,0|0,1]]",1,406,"BX[B[1,2],X[0,0|0,1]]"
407,"(5,0,2)",1,407,"CX[C[1,2],X[0,0|0,2]]",1,407,"XC[X[1,2|0,0],C[0,2]]",1,407,"AX[A[1,2],X[0,0|0,2]]",1,407,"BX[B[1,2],X[0,0|0,2]]"
408,"(5,0,3)",1,408,"CX[C[1,2],X[0,0|1,0]]",1,408,"XC[X[1,2|0,0],C[1,0]]",1,408,"AX[A[1,2],X[0,0|1,0]]",1,408,"BX[B[1,2],X[0,0|1,0]]"
409,"(5,0,4)",1,409,"CX[C[1,2],X[0,0|1,1]]",1,409,"XC[X[1,2|0,0],C[1,1]]",1,409,"AX[A[1,2],X[0,0|1,1]]",1,409,"BX[B[1,2],X[0,0|1,1]]"
410,"(5,0,5)",1,410,"CX[C[1,2],X[0,0|1,2]]",1,410,"XC[X[1,2|0,0],C[1,2]]",1,410,"AX[A[1,2],X[0,0|1,2]]",1,410,"BX[B[1,2],X[0,0|1,2]]"
411,"(5,0,6)",1,411,"CX[C[1,2],X[0,0|2,0]]",1,411,"XC[X[1,2|0,0],C[2,0]]",1,411,"AX[A[1,2],X[0,0|2,0]]",1,411,"BX[B[1,2],X[0,0|2,0]]"
412,"(5,0,7)",1,412,"CX[C[1,2],X[0,0|2,1]]",1,412,"XC[X[1,2|0,0],C[2,1]]",1,412,"AX[A[1,2],X[0,0|2,1]]",1,412,"BX[B[1,2],X[0,0|2,1]]"
413,"(5,0,8)",1,413,"CX[C[1,2],X[0,0|2,2]]",1,413,"XC[X[1,2|0,0],C[2,2]]",1,413,"AX[A[1,2],X[0,0|2,2]]",1,413,"BX[B[1,2],X[0,0|2,2]]"
414,"(5,1,0)",1,414,"CX[C[1,2],X[0,1|0,0]]",1,414,"XC[X[1,2|0,1],C[0,0]]",1,414,"AX[A[1,2],X[0,1|0,0]]",1,414,"BX[B[1,2],X[0,1|0,0]]"
415,"(5,1,1)",1,415,"CX[C[1,2],X[0,1|0,1]]",1,415,"XC[X[1,2|0,1],C[0,1]]",1,415,"AX[A[1,2],X[0,1|0,1]]",1,415,"BX[B[1,2],X[0,1|0,1]]"
416,"(5,1,2)",1,416,"CX[C[1,2],X[0,1|0,2]]",1,416,"XC[X[1,2|0,1],C[0,2]]",1,416,"AX[A[1,2],X[0,1|0,2]]",1,416,"BX[B[1,2],X[0,1|0,2]]"
417,"(5,1,3)",1,417,"CX[C[1,2],X[0,1|1,0]]",1,417,"XC[X[1,2|0,1],C[1,0]]",1,417,"AX[A[1,2],X[0,1|1,0]]",1,417,"BX[B[1,2],X[0,1|1,0]]"
418,"(5,1,4)",1,418,"CX[C[1,2],X[0,1|1,1]]",1,418,"XC[X[1,2|0,1],C[1,1]]",1,418,"AX[A[1,2],X[0,1|1,1]]",1,418,"BX[B[1,2],X[0,1|1,1]]"
419,"(5,1,5)",1,419,"CX[C[1,2],X[0,1|1,2]]",1,419,"XC[X[1,2|0,1],C[1,2]]",1,419,"AX[A[1,2],X[0,1|1,2]]",1,419,"BX[B[1,2],X[0,1|1,2]]"
420,"(5,1,6)",1,420,"CX[C[1,2],X[0,1|2,0]]",1,420,"XC[X[1,2|0,1],C[2,0]]",1,420,"AX[A[1,2],X[0,1|2,0]]",1,420,"BX[B[1,2],X[0,1|2,0]]"
421,"(5,1,7)",1,421,"CX[C[1,2],X[0,1|2,1]]",1,421,"XC[X[1,2|0,1],C[2,1]]",1,421,"AX[A[1,2],X[0,1|2,1]]",1,421,"BX[B[1,2],X[0,1|2,1]]"
422,"(5,1,8)",1,422,"CX[C[1,2],X[0,1|2,2]]",1,422,"XC[X[1,2|0,1],C[2,2]]",1,422,"AX[A[1,2],X[0,1|2,2]]",1,422,"BX[B[1,2],X[0,1|2,2]]"
423,"(5,2,0)",1,423,"CX[C[1,2],X[0,2|0,0]]",1,423,"XC[X[1,2|0,2],C[0,0]]",1,423,"AX[A[1,2],X[0,2|0,0]]",1,423,"BX[B[1,2],X[0,2|0,0]]"
424,"(5,2,1)",1,424,"CX[C[1,2],X[0,2|0,1]]",1,424,"XC[X[1,2|0,2],C[0,1]]",1,424,"AX[A[1,2],X[0,2|0,1]]",1,424,"BX[B[1,2],X[0,2|0,1]]"
425,"(5,2,2)",1,425,"CX[C[1,2],X[0,2|0,2]]",1,425,"XC[X[1,2|0,2],C[0,2]]",1,425,"AX[A[1,2],X[0,2|0,2]]",1,425,"BX[B[1,2],X[0,2|0,2]]"
426,"(5,2,3)",1,426,"CX[C[1,2],X[0,2|1,0]]",1,426,"XC[X[1,2|0,2],C[1,0]]",1,426,"AX[A[1,2],X[0,2|1,0]]",1,426,"BX[B[1,2],X[0,2|1,0]]"
427,"(5,2,4)",1,427,"CX[C[1,2],X[0,2|1,1]]",1,427,"XC[X[1,2|0,2],C[1,1]]",1,427,"AX[A[1,2],X[0,2|1,1]]",1,427,"BX[B[1,2],X[0,2|1,1]]"
428,"(5,2,5)",1,428,"CX[C[1,2],X[0,2|1,2]]",1,428,"XC[X[1,2|0,2],C[1,2]]",1,428,"AX[A[1,2],X[0,2|1,2]]",1,428,"BX[B[1,2],X[0,2|1,2]]"
429,"(5,2,6)",1,429,"CX[C[1,2],X[0,2|2,0]]",1,429,"XC[X[1,2|0,2],C[2,0]]",1,429,"AX[A[1,2],X[0,2|2,0]]",1,429,"BX[B[1,2],X[0,2|2,0]]"
430,"(5,2,7)",1,430,"CX[C[1,2],X[0,2|2,1]]",1,430,"XC[X[1,2|0,2],C[2,1]]",1,430,"AX[A[1,2],X[0,2|2,1]]",1,430,"BX[B[1,2],X[0,2|2,1]]"
431,"(5,2,8)",1,431,"CX[C[1,2],X[0,2|2,2]]",1,431,"XC[X[1,2|0,2],C[2,2]]",1,431,"AX[A[1,2],X[0,2|2,2]]",1,431,"BX[B[1,2],X[0,2|2,2]]"
432,"(5,3,0)",1,432,"CX[C[1,2],X[1,0|0,0]]",1,432,"XC[X[1,2|1,0],C[0,0]]",1,432,"AX[A[1,2],X[1,0|0,0]]",1,432,"BX[B[1,2],X[1,0|0,0]]"
433,"(5,3,1)",1,433,"CX[C[1,2],X[1,0|0,1]]",1,433,"XC[X[1,2|1,0],C[0,1]]",1,433,"AX[A[1,2],X[1,0|0,1]]",1,433,"BX[B[1,2],X[1,0|0,1]]"
434,"(5,3,2)",1,434,"CX[C[1,2],X[1,0|0,2]]",1,434,"XC[X[1,2|1,0],C[0,2]]",1,434,"AX[A[1,2],X[1,0|0,2]]",1,434,"BX[B[1,2],X[1,0|0,2]]"
435,"(5,3,3)",1,435,"CX[C[1,2],X[1,0|1,0]]",1,435,"XC[X[1,2|1,0],C[1,0]]",1,435,"AX[A[1,2],X[1,0|1,0]]",1,435,"BX[B[1,2],X[1,0|1,0]]"
436,"(5,3,4)",1,436,"CX[C[1,2],X[1,0|1,1]]",1,436,"XC[X[1,2|1,0],C[1,1]]",1,436,"AX[A[1,2],X[1,0|1,1]]",1,436,"BX[B[1,2],X[1,0|1,1]]"
437,"(5,3,5)",1,437,"CX[C[1,2],X[1,0|1,2]]",1,437,"XC[X[1,2|1,0],C[1,2]]",1,437,"AX[A[1,2],X[1,0|1,2]]",1,437,"BX[B[1,2],X[1,0|1,2]]"
438,"(5,3,6)",1,438,"CX[C[1,2],X[1,0|2,0]]",1,438,"XC[X[1,2|1,0],C[2,0]]",1,438,"AX[A[1,2],X[1,0|2,0]]",1,438,"BX[B[1,2],X[1,0|2,0]]"
439,"(5,3,7)",1,439,"CX[C[1,2],X[1,0|2,1]]",1,439,"XC[X[1,2|1,0],C[2,1]]",1,439,"AX[A[1,2],X[1,0|2,1]]",1,439,"BX[B[1,2],X[1,0|2,1]]"
440,"(5,3,8)",1,440,"CX[C[1,2],X[1,0|2,2]]",1,440,"XC[X[1,2|1,0],C[2,2]]",1,440,"AX[A[1,2],X[1,0|2,2]]",1,440,"BX[B[1,2],X[1,0|2,2]]"
441,"(5,4,0)",1,441,"CX[C[1,2],X[1,1|0,0]]",1,441,"XC[X[1,2|1,1],C[0,0]]",1,441,"AX[A[1,2],X[1,1|0,0]]",1,441,"BX[B[1,2],X[1,1|0,0]]"
442,"(5,4,1)",1,442,"CX[C[1,2],X[1,1|0,1]]",1,442,"XC[X[1,2|1,1],C[0,1]]",1,442,"AX[A[1,2],X[1,1|0,1]]",1,442,"BX[B[1,2],X[1,1|0,1]]"
443,"(5,4,2)",1,443,"CX[C[1,2],X[1,1|0,2]]",1,443,"XC[X[1,2|1,1],C[0,2]]",1,443,"AX[A[1,2],X[1,1|0,2]]",1,443,"BX[B[1,2],X[1,1|0,2]]"
444,"(5,4,3)",1,444,"CX[C[1,2],X[1,1|1,0]]",1,444,"XC[X[1,2|1,1],C[1,0]]",1,444,"AX[A[1,2],X[1,1|1,0]]",1,444,"BX[B[1,2],X[1,1|1,0]]"
445,"(5,4,4)",1,445,"CX[C[1,2],X[1,1|1,1]]",1,445,"XC[X[1,2|1,1],C[1,1]]",1,445,"AX[A[1,2],X[1,1|1,1]]",1,445,"BX[B[1,2],X[1,1|1,1]]"
446,"(5,4,5)",1,446,"CX[C[1,2],X[1,1|1,2]]",1,446,"XC[X[1,2|1,1],C[1,2]]",1,446,"AX[A[1,2],X[1,1|1,2]]",1,446,"BX[B[1,2],X[1,1|1,2]]"
447,"(5,4,6)",1,447,"CX[C[1,2],X[1,1|2,0]]",1,447,"XC[X[1,2|1,1],C[2,0]]",1,447,"AX[A[1,2],X[1,1|2,0]]",1,447,"BX[B[1,2],X[1,1|2,0]]"
448,"(5,4,7)",1,448,"CX[C[1,2],X[1,1|2,1]]",1,448,"XC[X[1,2|1,1],C[2,1]]",1,448,"AX[A[1,2],X[1,1|2,1]]",1,448,"BX[B[1,2],X[1,1|2,1]]"
449,"(5,4,8)",1,449,"CX[C[1,2],X[1,1|2,2]]",1,449,"XC[X[1,2|1,1],C[2,2]]",1,449,"AX[A[1,2],X[1,1|2,2]]",1,449,"BX[B[1,2],X[1,1|2,2]]"
450,"(5,5,0)",1,450,"CX[C[1,2],X[1,2|0,0]]",1,450,"XC[X[1,2|1,2],C[0,0]]",1,450,"AX[A[1,2],X[1,2|0,0]]",1,450,"BX[B[1,2],X[1,2|0,0]]"
451,"(5,5,1)",1,451,"CX[C[1,2],X[1,2|0,1]]",1,451,"XC[X[1,2|1,2],C[0,1]]",1,451,"AX[A[1,2],X[1,2|0,1]]",1,451,"BX[B[1,2],X[1,2|0,1]]"
452,"(5,5,2)",1,452,"CX[C[1,2],X[1,2|0,2]]",1,452,"XC[X[1,2|1,2],C[0,2]]",1,452,"AX[A[1,2],X[1,2|0,2]]",1,452,"BX[B[1,2],X[1,2|0,2]]"
453,"(5,5,3)",1,453,"CX[C[1,2],X[1,2|1,0]]",1,453,"XC[X[1,2|1,2],C[1,0]]",1,453,"AX[A[1,2],X[1,2|1,0]]",1,453,"BX[B[1,2],X[1,2|1,0]]"
454,"(5,5,4)",1,454,"CX[C[1,2],X[1,2|1,1]]",1,454,"XC[X[1,2|1,2],C[1,1]]",1,454,"AX[A[1,2],X[1,2|1,1]]",1,454,"BX[B[1,2],X[1,2|1,1]]"
455,"(5,5,5)",1,455,"CX[C[1,2],X[1,2|1,2]]",1,455,"XC[X[1,2|1,2],C[1,2]]",1,455,"AX[A[1,2],X[1,2|1,2]]",1,455,"BX[B[1,2],X[1,2|1,2]]"
456,"(5,5,6)",1,456,"CX[C[1,2],X[1,2|2,0]]",1,456,"XC[X[1,2|1,2],C[2,0]]",1,456,"AX[A[1,2],X[1,2|2,0]]",1,456,"BX[B[1,2],X[1,2|2,0]]"
457,"(5,5,7)",1,457,"CX[C[1,2],X[1,2|2,1]]",1,457,"XC[X[1,2|1,2],C[2,1]]",1,457,"AX[A[1,2],X[1,2|2,1]]",1,457,"BX[B[1,2],X[1,2|2,1]]"
458,"(5,5,8)",1,458,"CX[C[1,2],X[1,2|2,2]]",1,458,"XC[X[1,2|1,2],C[2,2]]",1,458,"AX[A[1,2],X[1,2|2,2]]",1,458,"BX[B[1,2],X[1,2|2,2]]"
459,"(5,6,0)",1,459,"CX[C[1,2],X[2,0|0,0]]",1,459,"XC[X[1,2|2,0],C[0,0]]",1,459,"AX[A[1,2],X[2,0|0,0]]",1,459,"BX[B[1,2],X[2,0|0,0]]"
460,"(5,6,1)",1,460,"CX[C[1,2],X[2,0|0,1]]",1,460,"XC[X[1,2|2,0],C[0,1]]",1,460,"AX[A[1,2],X[2,0|0,1]]",1,460,"BX[B[1,2],X[2,0|0,1]]"
461,"(5,6,2)",1,461,"CX[C[1,2],X[2,0|0,2]]",1,461,"XC[X[1,2|2,0],C[0,2]]",1,461,"AX[A[1,2],X[2,0|0,2]]",1,461,"BX[B[1,2],X[2,0|0,2]]"
462,"(5,6,3)",1,462,"CX[C[1,2],X[2,0|1,0]]",1,462,"XC[X[1,2|2,0],C[1,0]]",1,462,"AX[A[1,2],X[2,0|1,0]]",1,462,"BX[B[1,2],X[2,0|1,0]]"
463,"(5,6,4)",1,463,"CX[C[1,2],X[2,0|1,1]]",1,463,"XC[X[1,2|2,0],C[1,1]]",1,463,"AX[A[1,2],X[2,0|1,1]]",1,463,"BX[B[1,2],X[2,0|1,1]]"
