base_label,step_idx,branch,sample_index,eps,step_norm,delta_norm,dot_lambda_norm,base_kappa_ker,kappa_ker_state,honest_defect_l2,tensor_max_abs_residual,tensor_loss,restricted_rank,kernel_dim,is_regular
alphatensor_rank23_transpose,6,wildcard,28,0.003,2.89732888708917,2.59956748848096,1.279360603111635,0.41812315810010864,0.4171873158394412,0.417304799379788,1.7763568394002505e-15,1.3606058929395778e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,28,0.01,2.89732888708917,2.59956748848096,1.279360603111635,0.41812315810010864,0.4150016296620787,0.41630962051644355,1.9984014443252818e-15,1.5136912736378685e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,28,0.03,2.89732888708917,2.59956748848096,1.279360603111635,0.41812315810010864,0.4087416431861122,0.42047333553113303,3.774758283725532e-15,3.9538283169573618e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,28,0.05,2.89732888708917,2.59956748848096,1.279360603111635,0.41812315810010864,0.40246081834063363,0.4345197321667567,2.415353238700067e-15,1.6627966363414232e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,29,0.001,3.739618208820373,3.5110673877937524,1.2873034397965615,0.41812315810010864,0.417739564771941,0.4177440675377188,2.220446049250313e-15,1.5357347617761185e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,29,0.003,3.739618208820373,3.5110673877937524,1.2873034397965615,0.41812315810010864,0.4169717541052429,0.4170123252535095,1.727437034773816e-15,1.2716286046524989e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,29,0.01,3.739618208820373,3.5110673877937524,1.2873034397965615,0.41812315810010864,0.41427790696751854,0.4147303293805352,3.3306690738754696e-15,2.717775552278216e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,29,0.03,3.739618208820373,3.5110673877937524,1.2873034397965615,0.41812315810010864,0.4065264818632892,0.410626886133439,2.220446049250313e-15,1.4852944652636822e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,29,0.05,3.739618208820373,3.5110673877937524,1.2873034397965615,0.41812315810010864,0.3986966937861808,0.4101094256196708,4.3168316851443884e-15,5.867541540488465e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,30,0.001,3.221048040088863,3.0717857127948887,0.9691661422220144,0.41812315810010864,0.41769700781207464,0.41770036190066934,2.6605348262421997e-15,1.6576494448656398e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,30,0.003,3.221048040088863,3.0717857127948887,0.9691661422220144,0.41812315810010864,0.41684460720150046,0.416874868983019,3.377536010904332e-15,4.087743356123432e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,30,0.01,3.221048040088863,3.0717857127948887,0.9691661422220144,0.41812315810010864,0.4138602000802878,0.4141993244341606,4.3298697960381105e-15,5.820762280583697e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,30,0.03,3.221048040088863,3.0717857127948887,0.9691661422220144,0.41812315810010864,0.40532584888761464,0.408449409944129,2.2563298943568864e-15,2.455745265012389e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,30,0.05,3.221048040088863,3.0717857127948887,0.9691661422220144,0.41812315810010864,0.39678322190853893,0.40564738346125634,2.26735211999538e-15,1.2900512021548186e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,31,0.001,3.753671612686894,3.572838415582222,1.1510326806964868,0.41812315810010864,0.4177377006778974,0.4177454236923049,2.55351295663786e-15,1.9161924049104278e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,31,0.003,3.753671612686894,3.572838415582222,1.1510326806964868,0.41812315810010864,0.41696666827558565,0.4170361845456216,2.7755575615628914e-15,1.9758592708103067e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,31,0.01,3.753671612686894,3.572838415582222,1.1510326806964868,0.41812315810010864,0.4142668709247211,0.4150391624546424,1.7763568394002505e-15,1.6276252460953796e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,31,0.03,3.753671612686894,3.572838415582222,1.1510326806964868,0.41812315810010864,0.40654426697918955,0.413456143193498,3.9968028886505635e-15,5.346786810521253e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,31,0.05,3.753671612686894,3.572838415582222,1.1510326806964868,0.41812315810010864,0.39881148139536815,0.4177633516511777,2.7755575615628914e-15,2.220411433733336e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,32,0.001,3.7921290866726185,3.5286263548169963,1.3888985053197491,0.41812315810010864,0.41768685238315445,0.41769174559208305,2.55351295663786e-15,2.144046700724282e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,32,0.003,3.7921290866726185,3.5286263548169963,1.3888985053197491,0.41812315810010864,0.41681394770255004,0.4168581238566695,2.55351295663786e-15,1.8453063506752566e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,32,0.01,3.7921290866726185,3.5286263548169963,1.3888985053197491,0.41812315810010864,0.4137557415500885,0.4142518137781956,2.34420886003574e-15,2.319078126033889e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,32,0.03,3.7921290866726185,3.5286263548169963,1.3888985053197491,0.41812315810010864,0.4049929536469743,0.40958264563999514,3.954730509531284e-15,3.9118613998011976e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,32,0.05,3.7921290866726185,3.5286263548169963,1.3888985053197491,0.41812315810010864,0.39619553641324656,0.40925094372431386,2.2480354322226596e-15,2.1445446857469657e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,33,0.001,3.6931018622489207,3.552654585861789,1.0087847929571734,0.41812315810010864,0.4176597043604509,0.4176642439319317,2.220446049250313e-15,1.7892165135949638e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,33,0.003,3.6931018622489207,3.552654585861789,1.0087847929571734,0.41812315810010864,0.4167324944882483,0.4167734399084592,2.1094237467877974e-15,1.3597219945760126e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,33,0.01,3.6931018622489207,3.552654585861789,1.0087847929571734,0.41812315810010864,0.41348410990537515,0.41394241550188693,1.7763568394002505e-15,1.2031986976202299e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,33,0.03,3.6931018622489207,3.552654585861789,1.0087847929571734,0.41812315810010864,0.40417664820365495,0.40837820105075034,2.4424906541753444e-15,2.213346595635683e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,33,0.05,3.6931018622489207,3.552654585861789,1.0087847929571734,0.41812315810010864,0.39483172168121966,0.4066740752551199,4.187980958906463e-15,3.4744942583691567e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,34,0.001,3.918738146139919,3.5898593690853637,1.5714383119302422,0.41812315810010864,0.4177258092676677,0.41777114824464756,2.1094237467877974e-15,1.764210894718667e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,34,0.003,3.918738146139919,3.5898593690853637,1.5714383119302422,0.41812315810010864,0.41693105504177636,0.41733975808590423,1.9984014443252818e-15,1.36951313603521e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,34,0.01,3.918738146139919,3.5898593690853637,1.5714383119302422,0.41812315810010864,0.41414885479307667,0.41869916189469514,5.460574357172317e-15,7.102884055297811e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,34,0.03,3.918738146139919,3.5898593690853637,1.5714383119302422,0.41812315810010864,0.40619574882727916,0.4461970785419444,4.1520895485094545e-15,4.448662646403791e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,34,0.05,3.918738146139919,3.5898593690853637,1.5714383119302422,0.41812315810010864,0.39823883819887484,0.5031067816197267,3.774758283725532e-15,5.186050699354106e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,35,0.001,3.409947235602804,3.253591954885082,1.0207250073855714,0.41812315810010864,0.41771759463712366,0.4177224328859472,2.163419205575997e-15,1.983511604792015e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,35,0.003,3.409947235602804,3.253591954885082,1.0207250073855714,0.41812315810010864,0.4169063080396858,0.4169499016978421,3.822710954638131e-15,4.661639588518553e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,35,0.01,3.409947235602804,3.253591954885082,1.0207250073855714,0.41812315810010864,0.41406517236655227,0.4145512970993382,4.975265865180094e-15,5.503107628388191e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,35,0.03,3.409947235602804,3.253591954885082,1.0207250073855714,0.41812315810010864,0.4059347650095684,0.41034126246629077,3.909550851057739e-15,4.895028321550516e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,35,0.05,3.409947235602804,3.253591954885082,1.0207250073855714,0.41812315810010864,0.3977880621770506,0.41005803670947266,3.2678437365746e-15,4.307770137687945e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,36,0.001,3.48019987753438,3.1827164415130875,1.407873304140889,0.41812315810010864,0.41773552975152284,0.41774860330001923,2.55351295663786e-15,1.8141697025933752e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,36,0.003,3.48019987753438,3.1827164415130875,1.407873304140889,0.41812315810010864,0.41696021725458077,0.41707807185537327,2.1386563949120686e-15,1.1711880736396814e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,36,0.01,3.48019987753438,3.1827164415130875,1.407873304140889,0.41812315810010864,0.41424607585046885,0.4155616580979596,2.883955979056013e-15,3.4435211672050233e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,36,0.03,3.48019987753438,3.1827164415130875,1.407873304140889,0.41812315810010864,0.40648764907184143,0.41837238568933194,2.55351295663786e-15,1.7565055486283121e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,36,0.05,3.48019987753438,3.1827164415130875,1.407873304140889,0.41812315810010864,0.3987260152213381,0.43141138847227306,2.6111476223715268e-15,3.6987198017909076e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,37,0.001,3.2817369339876694,3.1433859781177067,0.9428265463338293,0.41812315810010864,0.4177384579165851,0.4177409554838246,2.6554984241483538e-15,2.5657288725667433e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,37,0.003,3.2817369339876694,3.1433859781177067,0.9428265463338293,0.41812315810010864,0.4169689064576764,0.41699142260695127,2.0612711390990008e-15,1.7944423258151022e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,37,0.01,3.2817369339876694,3.1433859781177067,0.9428265463338293,0.41812315810010864,0.4142739288317759,0.41452557281560726,5.355038795092867e-15,5.52440220905387e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,37,0.03,3.2817369339876694,3.1433859781177067,0.9428265463338293,0.41812315810010864,0.40656170022539195,0.40886306023036223,2.220446049250313e-15,1.8297067099941592e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,37,0.05,3.2817369339876694,3.1433859781177067,0.9428265463338293,0.41812315810010864,0.3988336146255787,0.40532402721267147,1.9984014443252818e-15,1.1976953334428818e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,38,0.001,3.113812498521331,2.9763684324560646,0.914909410940057,0.41812315810010864,0.41770973068995887,0.41771423132332525,2.3314683517128287e-15,2.0569659273007943e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,38,0.003,3.113812498521331,2.9763684324560646,0.914909410940057,0.41812315810010864,0.416882677549906,0.4169231641885488,1.9984014443252818e-15,1.653840972579977e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,38,0.01,3.113812498521331,2.9763684324560646,0.914909410940057,0.41812315810010864,0.41398593063198846,0.41443489678231776,8.017762522919117e-15,1.0281025159940958e-27,14,14,1
alphatensor_rank23_transpose,6,wildcard,38,0.03,3.113812498521331,2.9763684324560646,0.914909410940057,0.41812315810010864,0.4056923805272336,0.4096994344372494,1.9984014443252818e-15,1.2940795263154937e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,38,0.05,3.113812498521331,2.9763684324560646,0.914909410940057,0.41812315810010864,0.3973747480080317,0.408370222436815,5.1298631602289396e-15,6.19656491910056e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,39,0.001,3.5462153050403216,3.380773954574306,1.0705187797391635,0.41812315810010864,0.41767609494156194,0.4176812252067372,2.4424906541753444e-15,1.877357258864309e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,39,0.003,3.5462153050403216,3.380773954574306,1.0705187797391635,0.41812315810010864,0.41678196907773285,0.4168282472036728,2.0666484605136723e-15,1.3374349509299297e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,39,0.01,3.5462153050403216,3.380773954574306,1.0705187797391635,0.41812315810010864,0.4136526336924319,0.41417085541505605,2.30078420708641e-15,2.2240708234281412e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,39,0.03,3.5462153050403216,3.380773954574306,1.0705187797391635,0.41812315810010864,0.40471513025758166,0.4094753852466008,7.229639570350604e-15,3.361094085338646e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,39,0.05,3.5462153050403216,3.380773954574306,1.0705187797391635,0.41812315810010864,0.39578912206334466,0.40925184564906764,5.382153210787353e-15,3.3645207769813033e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,40,0.001,2.9759709432975074,2.8317331572691486,0.9152542714314743,0.41812315810010864,0.41774176292744064,0.4177452653202687,2.6645352591003757e-15,2.221181005311649e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,40,0.003,2.9759709432975074,2.8317331572691486,0.9152542714314743,0.41812315810010864,0.41697890745239236,0.41701045985627183,1.7763568394002505e-15,1.6395448733008224e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,40,0.01,2.9759709432975074,2.8317331572691486,0.9152542714314743,0.41812315810010864,0.41430827504729567,0.414660002807016,2.55351295663786e-15,2.247348964256163e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,40,0.03,2.9759709432975074,2.8317331572691486,0.9152542714314743,0.41812315810010864,0.40667358752678096,0.4098645964744025,3.9296668414355135e-15,4.449784360637565e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,40,0.05,2.9759709432975074,2.8317331572691486,0.9152542714314743,0.41812315810010864,0.3990354174522115,0.40795616754156444,3.258056362278959e-15,2.3168020192389945e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,41,0.001,3.7919311538175804,3.5851469132524025,1.2350965491365833,0.41812315810010864,0.41773940219322414,0.4177488258358857,2.55351295663786e-15,1.8129654050311018e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,41,0.003,3.7919311538175804,3.5851469132524025,1.2350965491365833,0.41812315810010864,0.41697168901546977,0.4170566578514272,2.9309702606947127e-15,3.951342306292976e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,41,0.01,3.7919311538175804,3.5851469132524025,1.2350965491365833,0.41812315810010864,0.41428262191772636,0.41523212341489446,2.587319842962178e-15,2.6132573150473043e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,41,0.03,3.7919311538175804,3.5851469132524025,1.2350965491365833,0.41812315810010864,0.4065829182860194,0.4152138160865344,2.4424906541753444e-15,2.3587354891132437e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,41,0.05,3.7919311538175804,3.5851469132524025,1.2350965491365833,0.41812315810010864,0.39886125536101247,0.42285017197551356,2.3729708352465583e-15,1.4666048121669874e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,42,0.001,3.379872906121617,3.2645414100369576,0.8753914802469213,0.41812315810010864,0.41770098854436105,0.41770967020444794,1.856348139535338e-15,1.6993285041186545e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,42,0.003,3.379872906121617,3.2645414100369576,0.8753914802469213,0.41812315810010864,0.4168562953002814,0.41693456776838006,2.220446049250313e-15,1.4774233250929517e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,42,0.01,3.379872906121617,3.2645414100369576,0.8753914802469213,0.41812315810010864,0.4138961664918983,0.4147706673313746,2.114338428660754e-15,1.571693840162719e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,42,0.03,3.379872906121617,3.2645414100369576,0.8753914802469213,0.41812315810010864,0.4054073239446322,0.41335744556151294,2.220446049250313e-15,1.610171484051228e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,42,0.05,3.379872906121617,3.2645414100369576,0.8753914802469213,0.41812315810010864,0.3968730673987269,0.4189911327748074,4.413569056051322e-15,2.1632303203075725e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,43,0.001,3.379442880257434,3.286087177244214,0.7888379076044808,0.41812315810010864,0.4176609131796945,0.417663548334301,2.2011349089633905e-15,1.854340919786731e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,43,0.003,3.379442880257434,3.286087177244214,0.7888379076044808,0.41812315810010864,0.4167361249328012,0.41675985557730716,2.2213622956863428e-15,1.5983233081466123e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,43,0.01,3.379442880257434,3.286087177244214,0.7888379076044808,0.41812315810010864,0.4134962812751149,0.4137605069866493,2.9976021664879227e-15,2.4094923913540047e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,43,0.03,3.379442880257434,3.286087177244214,0.7888379076044808,0.41812315810010864,0.40421437467417043,0.4066069546144215,6.552062269218601e-15,4.7109120982053185e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,43,0.05,3.379442880257434,3.286087177244214,0.7888379076044808,0.41812315810010864,0.3948981838732492,0.4015906594965292,4.107825191113079e-15,4.632363465935354e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,44,0.001,4.107004575112814,3.7987325879013,1.5611269344977272,0.41812315810010864,0.41770310304330177,0.41771122349513257,2.767192147298307e-15,1.7394658688956874e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,44,0.003,4.107004575112814,3.7987325879013,1.5611269344977272,0.41812315810010864,0.41686275870238243,0.4169359604442134,2.9976021664879227e-15,4.352018446929455e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,44,0.01,4.107004575112814,3.7987325879013,1.5611269344977272,0.41812315810010864,0.4139191443379667,0.414736520075627,8.659739592076221e-15,1.1655497522614313e-27,14,14,1
alphatensor_rank23_transpose,6,wildcard,44,0.03,4.107004575112814,3.7987325879013,1.5611269344977272,0.41812315810010864,0.40548938892764796,0.412904937429214,4.287455085812119e-15,5.642858539606625e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,44,0.05,4.107004575112814,3.7987325879013,1.5611269344977272,0.41812315810010864,0.3970336951194865,0.417612769843073,2.228128463468727e-15,1.4620343961025616e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,45,0.001,4.59465913984643,4.290651532910474,1.6435333992673617,0.41812315810010864,0.4175982150444443,0.41761130402389396,2.281089734850809e-15,1.9491490666274338e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,45,0.003,4.59465913984643,4.290651532910474,1.6435333992673617,0.41812315810010864,0.4165475789208747,0.4166655020511126,3.6637359812630166e-15,2.141799154774178e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,45,0.01,4.59465913984643,4.290651532910474,1.6435333992673617,0.41812315810010864,0.4128625715572836,0.41417619915085385,4.94258897383344e-15,1.8921214166155465e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,45,0.03,4.59465913984643,4.290651532910474,1.6435333992673617,0.41812315810010864,0.40226966262963876,0.41406986435014376,2.6645352591003757e-15,1.7460856305634048e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,45,0.05,4.59465913984643,4.290651532910474,1.6435333992673617,0.41812315810010864,0.39158733937959056,0.4238720922843047,1.814335497058322e-15,1.5865587972036613e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,46,0.001,3.273976275234233,3.0956848662649166,1.0656715533291634,0.41812315810010864,0.41777668602142254,0.41778259343726626,3.552713678800501e-15,2.444881737236937e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,46,0.003,3.273976275234233,3.0956848662649166,1.0656715533291634,0.41812315810010864,0.41708346334503316,0.4171367142220697,2.4424906541753444e-15,2.148653867880415e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,46,0.01,3.273976275234233,3.0956848662649166,1.0656715533291634,0.41812315810010864,0.4146542920739211,0.4152489652384772,2.3791816995041463e-15,1.629469579556171e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,46,0.03,3.273976275234233,3.0956848662649166,1.0656715533291634,0.41812315810010864,0.407689817642486,0.4130966449413669,2.4416293416105237e-15,1.6169692136982713e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,46,0.05,3.273976275234233,3.0956848662649166,1.0656715533291634,0.41812315810010864,0.4006917195280687,0.4157670182834856,1.887379141862766e-15,1.7568096735504532e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,47,0.001,3.5881886829023206,3.3510017773170087,1.2829205402231818,0.41812315810010864,0.41778848337822394,0.4177954549319864,2.3314683517128287e-15,1.9506702260718456e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,47,0.003,3.5881886829023206,3.3510017773170087,1.2829205402231818,0.41812315810010864,0.41711892646290105,0.4171817741234945,1.9984014443252818e-15,1.3962316159607633e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,47,0.01,3.5881886829023206,3.3510017773170087,1.2829205402231818,0.41812315810010864,0.4147733553186422,0.41547534348780474,1.9984014443252818e-15,1.8435476774151716e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,47,0.03,3.5881886829023206,3.3510017773170087,1.2829205402231818,0.41812315810010864,0.40805494653581864,0.4144395501043568,2.420443634181579e-15,1.528042604585416e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,47,0.05,3.5881886829023206,3.3510017773170087,1.2829205402231818,0.41812315810010864,0.40131510223219535,0.4191198473202572,7.838510068090521e-15,6.325563782209331e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,48,0.001,3.667097553671532,3.4893982241382124,1.1276987636442721,0.41812315810010864,0.4177067537906888,0.4177116839711152,2.220446049250313e-15,1.972240996111478e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,48,0.003,3.667097553671532,3.4893982241382124,1.1276987636442721,0.41812315810010864,0.41687361124521205,0.41691814984340597,2.858539578595565e-15,3.2457943009714247e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,48,0.01,3.667097553671532,3.4893982241382124,1.1276987636442721,0.41812315810010864,0.4139540940615339,0.41445532362893134,2.5622860292512006e-15,2.7670089412852472e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,48,0.03,3.667097553671532,3.4893982241382124,1.1276987636442721,0.41812315810010864,0.4055821436040759,0.41024440628764086,2.07039090055367e-15,2.16082096695954e-28,14,14,1
alphatensor_rank23_transpose,6,wildcard,48,0.05,3.667097553671532,3.4893982241382124,1.1276987636442721,0.41812315810010864,0.39716422171395027,0.4104745095789039,2.326179798297267e-15,2.357826633076669e-28,14,14,1
alphatensor_rank23_transpose,7,structured,0,0.001,2.829165093476156,2.774548002282942,0.5532255499989864,0.39158733937959056,0.39119571955963,0.3911957294020698,1.887379141862766e-15,1.0441551496990057e-28,14,14,1
alphatensor_rank23_transpose,7,structured,0,0.003,2.829165093476156,2.774548002282942,0.5532255499989864,0.39158733937959056,0.3904122856750859,0.3904123751410737,3.4416913763379853e-15,2.2871957220883857e-28,14,14,1
alphatensor_rank23_transpose,7,structured,0,0.01,2.829165093476156,2.774548002282942,0.5532255499989864,0.39158733937959056,0.38766825002225136,0.3876693192812913,1.9984014443252818e-15,1.4153922646782445e-28,14,14,1
alphatensor_rank23_transpose,7,structured,0,0.03,2.829165093476156,2.774548002282942,0.5532255499989864,0.39158733937959056,0.3798114309052263,0.3798266291660205,2.1094237467877974e-15,1.490576084175366e-28,14,14,1
alphatensor_rank23_transpose,7,structured,0,0.05,2.829165093476156,2.774548002282942,0.5532255499989864,0.39158733937959056,0.37193127022866096,0.3720078605367552,2.1868126690213968e-15,2.2592610384302882e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,1,0.001,3.194139126423132,3.108764980576225,0.7335564426068588,0.39158733937959056,0.39117161379350573,0.39117352793925575,2.0778664347702405e-15,1.3206627159175755e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,1,0.003,3.194139126423132,3.108764980576225,0.7335564426068588,0.39158733937959056,0.39033999964537663,0.3903572678474455,1.9984014443252818e-15,1.2128531730114668e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,1,0.01,3.194139126423132,3.108764980576225,0.7335564426068588,0.39158733937959056,0.3874276911233989,0.3876212134782519,1.887379141862766e-15,1.3857624597641225e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,1,0.03,3.194139126423132,3.108764980576225,0.7335564426068588,0.39158733937959056,0.3790939222243481,0.3808839817109099,2.990029559398059e-15,1.449404643288966e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,1,0.05,3.194139126423132,3.108764980576225,0.7335564426068588,0.39158733937959056,0.370744401348529,0.3758827264783178,2.6162778197442256e-15,2.6356098332904545e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,2,0.001,4.654774082102841,4.3851196830085195,1.5612966153513588,0.39158733937959056,0.3910776576023853,0.3910885478502405,1.9090617969582217e-15,1.2686377991230023e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,2,0.003,4.654774082102841,4.3851196830085195,1.5612966153513588,0.39158733937959056,0.39005813368646586,0.390156354440162,2.220446049250313e-15,1.360022600720712e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,2,0.01,4.654774082102841,4.3851196830085195,1.5612966153513588,0.39158733937959056,0.386488188621048,0.3875868286481305,2.6645352591003757e-15,1.6520448693211125e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,2,0.03,4.654774082102841,4.3851196830085195,1.5612966153513588,0.39158733937959056,0.3762763947428471,0.3862871470531539,3.117165580507028e-15,2.7636590250694823e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,2,0.05,4.654774082102841,4.3851196830085195,1.5612966153513588,0.39158733937959056,0.366051620160242,0.3939415589704634,2.5403668408299228e-15,2.116434888720575e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,3,0.001,3.910786103362474,3.720483852280497,1.2050924658187496,0.39158733937959056,0.39122668326653864,0.3912323672093442,2.886579864025407e-15,1.8786594070685415e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,3,0.003,3.910786103362474,3.720483852280497,1.2050924658187496,0.39158733937959056,0.390505330285026,0.39055652154315906,1.887379141862766e-15,1.084509005821881e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,3,0.01,3.910786103362474,3.720483852280497,1.2050924658187496,0.39158733937959056,0.3879802050428587,0.38855016423297484,2.7421987999437093e-15,1.904817401867649e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,3,0.03,3.910786103362474,3.720483852280497,1.2050924658187496,0.39158733937959056,0.3807631869847767,0.38590587748075594,1.887379141862766e-15,1.7413441971577513e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,3,0.05,3.910786103362474,3.720483852280497,1.2050924658187496,0.39158733937959056,0.37354505131927,0.3878020088495472,2.641529367740309e-15,1.7711248373684656e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,4,0.001,3.505518432348329,3.2790624951156224,1.2395195168532012,0.39158733937959056,0.3911943890121773,0.3912025220439034,2.55351295663786e-15,1.4965315146455908e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,4,0.003,3.505518432348329,3.2790624951156224,1.2395195168532012,0.39158733937959056,0.39040815912753657,0.3904814688897437,2.4424906541753444e-15,1.8185756938690557e-28,14,14,1
alphatensor_rank23_transpose,7,wildcard,4,0.01,3.505518432348329,3.2790624951156224,1.2395195168532012,0.39158733937959056,0.38765291298494925,0.3884712915667053,3.086191639249885e-15,2.698997502494171e-28,14,14,1
