R,trial_index,a0,a1,a2,b0,b1,b2,rank_H_numeric,rank_HDelta_numeric,lift_span_rank_numeric,channel0_identity_max_abs,channel1_identity_max_abs,channel2_identity_max_abs,tensor_max_abs_residual,tensor_loss
23,60,0.8318456338191195,-1.0929111479252032,0.1321761369220277,-1.0585368497908962,-0.9298537066026404,-0.24207464623111316,9,9,1,1.0234698892077079,0.9729129443973905,1.000852834336238,1.0234698892077079,26.975121011472027
23,61,0.17954010632591913,-0.15081707811270278,0.9226520341197596,2.433598215811769,-1.2781310902108491,1.0556777935981307,9,9,1,0.9108259297465529,0.9606582064223825,0.8012086132292761,0.9606582064223825,24.0542347445839
23,62,-0.03789681847101743,-0.008422999322714888,0.818688695015903,-1.0642420627380054,-0.09622467316548211,0.9587330554922855,9,9,1,0.9759371002220092,0.9995164315016377,0.531703096916083,0.9995164315016377,22.564409657757558
23,63,-0.19091089846842593,1.0208141208737236,0.1185352512386495,0.04997211873795666,-0.784626517476215,-1.1522889530135318,9,9,1,0.9957500808419827,0.6431942579701808,0.9391541297370004,0.9957500808419827,23.202886216942474
23,64,0.3868531782799384,-0.3603562335395831,1.1914252242691763,-0.8126592494072173,0.07187185764644533,0.19476072444517575,9,9,1,0.9715317012933621,0.9976547034151332,1.0210123697282556,1.0210123697282556,26.911788969930758
23,65,0.29480838787963604,-0.1866176057291224,1.0973334442591616,0.388353021386419,-0.24170643410165596,0.3415464271453109,9,9,1,0.8584069464200844,0.9442151527724213,0.5364850076386549,0.9442151527724213,21.05196396148044
23,66,-0.5287271033338493,0.8932104264228568,0.7906162829294127,0.5932351522287505,-0.554996392704405,0.802666582575169,9,9,1,0.9753088874917536,0.9609765059879944,1.049955480935916,1.049955480935916,26.876167869740975
23,67,-0.23810803138163894,-0.09419424474449306,0.3626174817669273,-1.0222061384444026,0.15614951018493078,0.9009976399644929,9,9,1,0.6353162532487654,1.0220378322840569,0.5104734287538257,1.0220378322840569,19.510447628579826
23,68,-0.7012396910584301,-0.6559481445496469,1.7677310249384386,-0.8394963205434387,0.11702985829607974,-0.6215862095609053,9,9,1,1.0772714684367,0.9899237237429444,0.8557713848251383,1.0772714684367,26.306699193043045
23,69,-1.3075056492653476,-1.5444986979979207,-0.45693512459260555,-0.11563627456096066,-0.9338429649837799,1.2082004848457382,9,9,1,0.9843993920842181,0.8511786450099881,1.056963597050288,1.0569635970502882,26.032874707300447
23,70,-0.19464952805556865,-0.977182143198399,-0.18423614456843762,0.07211887198028456,-0.9859846869856151,-0.8184470272009864,9,9,1,1.0091324120725769,0.37320011019245436,0.9019046024697348,1.0091324120725769,20.55813412261289
23,71,-1.4220131545072003,-1.4655693916333106,0.34230714213574276,1.1295547329874451,-0.9091749991368177,1.5583495940711247,9,9,1,1.0214704049063479,0.9821892088047681,0.9928696607384666,1.0214704049063479,26.968763470046245
23,72,1.4768607268747551,1.7013689829899907,-1.4058685504514166,0.2721383787305622,1.48294612803245,0.9445261559387976,9,9,1,0.9712453128580892,0.819489197350646,1.0950031524589958,1.0950031524589958,25.971638964009575
23,73,-0.3058046116387452,-0.1486496157315503,0.9760107728027035,-0.15243986545559782,-0.065498129921606,1.1614987836080946,9,9,1,0.9622759320724668,0.9921210449612811,0.08261992862893353,0.9921210449612811,18.333152150964118
23,74,1.0492399823914045,0.8830455067703609,1.230154512165902,0.5742939750428353,-1.1617687940785246,0.6059076637799662,9,9,1,0.9720638061149346,1.0475620906673788,0.9654439372315835,1.0475620906673788,26.86562850612507
23,75,0.5117651654271301,0.2276688862699161,-1.1634679427283796,-0.9117474786702479,0.30771985168698596,1.5589283216888445,9,9,1,0.8157076830631486,1.027670763043102,0.28362156062004973,1.027670763043102,19.143000060536693
23,76,0.9763466869823677,1.9608332408259388,1.5220016557133327,-1.1994994834947754,0.02570922832717965,0.057872264116052695,9,9,1,0.8821876871613317,1.005071264490894,1.0088607841674364,1.0088607841674364,26.06507762237696
23,77,0.004617500686295558,2.53683663611225,-0.2659561448282484,0.1323397244703061,-0.40127004564826624,-0.25703785253443195,9,9,1,1.000364389967441,0.3929863477458616,1.0407639565177758,1.0407639565177758,21.907032248079698
23,78,0.610514157493321,0.17386066047885437,0.9902570843611288,-0.036140612965678214,0.24964868956357497,1.2216902052666045,9,9,1,1.0126165692537168,0.975181208067597,0.30823422373516207,1.0126165692537168,20.664288009508283
23,79,0.9634512048498638,-0.7982363237806517,-1.9033557945461639,0.16384865032282553,-0.3683234940071912,-0.7061009522254268,9,9,1,0.9173459726876099,0.8460596976554021,0.29631514722955676,0.9173459726876099,18.537487358153115
23,80,-1.1357756243513772,-1.489843492881802,-0.22920633658609627,1.380764270663074,-1.7587262110572148,-0.9172021277109402,9,9,1,1.095138077709516,0.8410424455965404,0.987246365656497,1.095138077709516,26.31084200066298
23,81,-0.08118184737077482,0.16802135806394025,1.1910569132592554,-0.33398254888398865,-0.3159858370288553,0.3555364147447637,9,9,1,0.9780491949802473,1.042983309936155,0.6571656333684803,1.042983309936155,24.103783244563942
