rank_target,packet_file,completion_id,fiber_partition_str,rank_H,rank_H_target,gate1_pass,rank_N,delta_leak,gate2_pass,rank_sigma,rank_SN,augmented_gap,gate3_pass,eta_nullity,conservation,conservation_violation,sigma_innovation,sigma_condition_number,sigma_rank_gap,sigma_sv_min,sigma_sv_max,delta_rank,delta_in_H_span,delta_residual_frobenius,delta_residual_max,delta_leak_dims,n_channels_leaking,H_sv_1,H_sv_last,H_spectral_gap,SN_spectral_gap,SN_sv_min,Z_dim,omega_exists,omega_pd,omega_condition,omega_eig_min,omega_eig_max,gamma_lstsq_residual,gamma_max_entry_residual,tensor_reconstruction_error,tensor_reconstruction_rmse,n_zero_alpha_rows,n_zero_beta_cols,alpha_density,beta_density,n_hits_in_pool,basis_size
13,basis_0002_68c98d85d463.npz,27,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,4.036815905132693,12,0,8.48528137423857,1.0,8,6,15.428675688872383,0.5802286999649177,0.5802286999649177,0.0,0.0,-1,0,0,nan,nan,nan,8.592985519899683,2.9627577974439645,1.0530468383979237,0.19448498254750898,0,1,0.5128205128205128,0.5726495726495726,207901,4
13,basis_0002_68c98d85d463.npz,28,"(8, 2, 2, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,2.56944790205887e-34,4.329650374518382,11,0,8.62554346113913,1.0000000000000002,7,6,15.461187635567553,1.0902445992780168,1.090244599278016,0.0,1.5348380894377194e-33,-1,0,0,nan,nan,nan,8.520458112763814,2.9628836443482736,1.0420349206762909,0.19362618577315607,1,1,0.5726495726495726,0.5811965811965812,207901,4
13,basis_0002_68c98d85d463.npz,29,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,4.983758028561617,11,0,7.937253933193771,1.2000000000000008,7,6,15.989182231287803,0.5831411956130572,0.5831411956130566,0.0,0.0,-1,0,0,nan,nan,nan,8.447303096594835,2.7941580386409477,1.0202530233670373,0.1944446670177159,0,2,0.5555555555555556,0.46153846153846156,207901,4
13,basis_0002_68c98d85d463.npz,30,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,10,6,0,4,10,3,0,14,27,0,0,inf,5,0.0,4.147374016117977,10,0,6.708203932499369,1.0,6,6,15.441145449430785,0.5821539166998386,0.5821539166998384,0.0,0.0,-1,0,0,nan,nan,nan,8.574689358408294,2.965508179603178,1.0397587452791275,0.19411253773865095,1,2,0.5213675213675214,0.5470085470085471,207901,4
13,basis_0002_68c98d85d463.npz,31,"(8, 2, 2, 1, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,1.2387384368105174e-48,4.201958989033887,12,0,7.321202087089249,1.0,8,6,15.448479376844393,1.0854318054649439,1.0854318054649432,0.0,2.487974245513402e-16,-1,0,0,nan,nan,nan,8.494957209028934,2.961279040753962,1.0475134845011556,0.19273347360898954,0,1,0.5811965811965812,0.49572649572649574,207901,4
13,basis_0002_68c98d85d463.npz,32,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,4.147374016117977,11,0,7.810249675906654,1.0,7,6,15.441145449430785,0.5821539166998385,0.5821539166998384,0.0,0.0,-1,0,0,nan,nan,nan,8.58315685270097,2.9653568195377407,1.0404012804179628,0.1942868870394012,2,0,0.46153846153846156,0.6410256410256411,207901,4
13,basis_0002_68c98d85d463.npz,33,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,4.066628778597677,11,0,7.141428428542851,1.0,7,6,15.432328818153502,0.8956715518904227,0.8956715518904221,0.0,4.1005934461292464e-17,-1,0,0,nan,nan,nan,8.583786100038983,2.964769407834771,1.0401295385669065,0.19448249752452215,2,0,0.4700854700854701,0.6068376068376068,207901,4
13,basis_0002_68c98d85d463.npz,34,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,9,5,0,4,9,4,0,14,27,0,0,inf,5,0.0,4.371974460223557,9,0,6.157035886617107,1.0303030303030303,5,6,15.464240238548458,1.359184887277935,1.3591848872779344,0.0,0.0,-1,0,0,nan,nan,nan,8.528625991207752,2.9653593239519154,1.0434386456990197,0.19345693530390995,0,4,0.6752136752136753,0.4188034188034188,207901,4
13,basis_0002_68c98d85d463.npz,35,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,12,8,0,5,12,1,0,14,27,0,0,inf,4,0.0,5.256235570025112,12,0,7.54983443527075,1.0,8,6,15.428675688872383,0.5802286999649177,0.5802286999649177,0.0,4.315930813580973e-16,-1,0,0,nan,nan,nan,8.229559522188515,2.965123781960607,1.0369102613555783,0.19154694167507158,1,0,0.5384615384615384,0.48717948717948717,207901,4
13,basis_0002_68c98d85d463.npz,36,"(7, 3, 1, 1, 1, 0, 0, 0, 0)",4,4,1,12,8,0,5,12,1,0,14,27,0,0,inf,4,4.375420489879585e-17,8.502697494365707,12,0,9.659839543180828,1.416666666666667,8,6,16.420822601425808,1.21800223659478,1.2180022365947791,0.0,2.830334665637451e-16,-1,0,0,nan,nan,nan,7.980985648829158,2.6226660331790392,0.9937508662560334,0.18769738470872277,0,1,0.7521367521367521,0.5042735042735043,207901,4
13,basis_0002_68c98d85d463.npz,37,"(7, 5, 1, 0, 0, 0, 0, 0, 0)",4,4,1,13,9,0,6,13,0,1,14,27,0,0,inf,3,6.027186635496882e-17,7.788478718030028,13,0,9.968437585658029,1.3109243697478992,9,6,15.742872396852317,1.626524317086747,1.626524317086746,0.0,0.9727421093602078,-1,0,0,nan,nan,nan,7.9494898131127725,2.692443600486397,0.9930666076264995,0.19032211116535624,0,0,0.6410256410256411,0.5726495726495726,207901,4
13,basis_0002_68c98d85d463.npz,38,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,10,6,0,4,10,3,0,14,27,0,0,inf,5,1.9254931590748284e-48,5.0683539713258385,10,0,7.441932070448942,1.2352941176470589,6,6,15.999450711324798,1.0743963277368216,1.074396327736821,0.0,4.81480276897448e-35,-1,0,0,nan,nan,nan,8.443852017514418,2.814043369634994,1.0204790850987309,0.1939568921564628,2,1,0.5213675213675214,0.5811965811965812,207901,4
13,basis_0002_68c98d85d463.npz,39,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,1.0687391577408865e-50,5.0683539713258385,12,0,8.502594759663594,1.2352941176470593,8,6,15.999450711324798,1.0743963277368216,1.074396327736821,0.0,8.242925407386802e-17,-1,0,0,nan,nan,nan,8.413442120339324,2.749031359262308,1.032607721016997,0.19441202046425057,0,1,0.5726495726495726,0.5299145299145299,207901,4
13,basis_0002_68c98d85d463.npz,40,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,4.379552620966299,11,0,8.224354077980836,1.0,7,6,15.853807466052524,1.1074335755160327,1.1074335755160323,0.0,0.0,-1,0,0,nan,nan,nan,8.490011401076993,2.8547715793359125,0.9972263493399331,0.19486236865665554,2,0,0.5384615384615384,0.6153846153846154,207901,4
13,basis_0002_68c98d85d463.npz,41,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,9,5,0,4,9,4,0,14,27,0,0,inf,5,0.0,4.036815905132693,9,0,7.0710678118654755,1.0,5,6,15.428675688872383,0.5802286999649177,0.5802286999649177,0.0,0.0,-1,0,0,nan,nan,nan,8.600759371584196,2.9642638544913646,1.0428750446033281,0.19463084873748362,4,0,0.4358974358974359,0.6410256410256411,207901,4
13,basis_0002_68c98d85d463.npz,42,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,4.983758028561617,12,0,8.461678320522472,1.2,8,6,15.989182231287803,0.5831411956130572,0.5831411956130566,0.0,2.865041185395813e-17,-1,0,0,nan,nan,nan,8.372714597059666,2.7367674700321833,1.0236156190612815,0.1930495942576527,1,0,0.5299145299145299,0.5299145299145299,207901,4
13,basis_0002_68c98d85d463.npz,43,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,1.1921636739417476e-51,5.068353971325838,11,0,8.199713050933374,1.235294117647059,7,6,15.999450711324798,1.0743963277368216,1.0743963277368211,0.0,7.227467619591248e-18,-1,0,0,nan,nan,nan,8.43636831537503,2.8088060407031823,1.0234030887832861,0.1941136066071749,1,1,0.5982905982905983,0.5384615384615384,207901,4
13,basis_0002_68c98d85d463.npz,44,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,4.537464577052114,11,0,7.519828860217267,1.0,7,6,15.861463011561463,1.329558140989463,1.3295581409894623,0.0,0.0,-1,0,0,nan,nan,nan,8.382270703231642,2.839862685084429,0.9959994818648576,0.19280032986101756,0,2,0.6410256410256411,0.47863247863247865,207901,4
13,basis_0002_68c98d85d463.npz,45,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,4.588014344040445,12,0,7.764387566686396,1.0,8,6,15.43892177583377,1.031902929713612,1.0319029297136115,0.0,9.874517224159357e-17,-1,0,0,nan,nan,nan,8.405856746993829,2.9632634520718484,1.0367365479281518,0.1916361035807267,0,1,0.5897435897435898,0.48717948717948717,207901,4
13,basis_0002_68c98d85d463.npz,46,"(8, 2, 2, 1, 0, 0, 0, 0, 0)",4,4,1,13,9,0,4,13,0,1,14,27,0,0,inf,5,1.3284041446870737e-48,6.2606598968498055,13,0,9.64947801881029,1.2603550295857986,9,6,15.754579149352667,1.6584224971306696,1.658422497130669,0.0,1.021406340229689,-1,0,0,nan,nan,nan,8.294478026796794,2.7995026783584867,1.031203680243215,0.19073183882238862,0,0,0.6153846153846154,0.5811965811965812,207901,4
13,basis_0002_68c98d85d463.npz,47,"(10, 2, 1, 0, 0, 0, 0, 0, 0)",4,4,1,9,5,0,4,9,4,0,14,27,0,0,inf,5,0.0,4.231460230149292,9,0,6.730527468185536,1.0,5,6,15.451445235696383,1.3203377003286414,1.320337700328641,0.0,0.0,-1,0,0,nan,nan,nan,8.547910513840836,2.965661854636163,1.043305655302659,0.19386008879127403,2,2,0.5299145299145299,0.5555555555555556,207901,4
13,basis_0002_68c98d85d463.npz,48,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,13,9,0,4,13,0,1,14,27,0,0,inf,5,0.0,4.483123520847258,13,0,8.654753717163874,1.0000000000000002,9,6,15.470510008646412,0.9214537662447391,0.9214537662447384,0.0,1.0993506054155966,-1,0,0,nan,nan,nan,8.462403451978592,2.9623671659307647,1.0376328340692351,0.19230507435946823,0,0,0.5299145299145299,0.5897435897435898,207901,4
13,basis_0002_68c98d85d463.npz,49,"(8, 2, 1, 1, 1, 0, 0, 0, 0)",4,4,1,13,9,0,5,13,0,1,14,27,0,0,inf,4,1.3240863218057216e-17,5.1115184152386055,13,0,9.006220072816344,1.0000000000000002,9,6,15.801680533657304,1.6396713805908094,1.6396713805908087,0.0,0.8463741402658113,-1,0,0,nan,nan,nan,8.053826525502016,2.866303495105311,0.9906933638448872,0.19095543488917882,0,0,0.5213675213675214,0.6410256410256411,207901,4
13,basis_0003_f9fb8639dd23.npz,0,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,4.193364950346119,11,0,7.164728420068226,1.0,7,6,15.229405645292854,1.6268179676247838,1.6268179676247831,0.0,1.6114538749260012e-29,-1,0,0,nan,nan,nan,8.428820816738083,2.9646875946222244,1.0353124053777756,0.193157887140701,0,2,0.6153846153846154,0.47863247863247865,206965,4
13,basis_0003_f9fb8639dd23.npz,1,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,9,5,0,4,9,4,0,14,27,0,0,inf,5,0.0,3.8449753841714402,9,0,6.164414002968976,1.0,5,6,15.227473853181362,0.5216707704598393,0.5216707704598393,0.0,0.0,-1,0,0,nan,nan,nan,8.60741192639612,2.9648840914603847,1.0351159085396155,0.19443276135284163,3,1,0.46153846153846156,0.5555555555555556,206965,4
13,basis_0003_f9fb8639dd23.npz,2,"(7, 3, 2, 1, 0, 0, 0, 0, 0)",4,4,1,13,9,0,4,13,0,1,14,27,0,0,inf,5,1.7969748743273595e-48,7.504177396897511,13,0,10.856758186136243,1.4135021097046414,9,6,16.154365939097772,1.9218774642329453,1.9218774642329444,0.0,0.6477245512265702,-1,0,0,nan,nan,nan,8.182766372769866,2.6829332434251563,0.9508925681620684,0.18845614835148142,0,0,0.6410256410256411,0.5641025641025641,206965,4
13,basis_0003_f9fb8639dd23.npz,3,"(8, 3, 1, 1, 0, 0, 0, 0, 0)",4,4,1,9,5,0,4,9,4,0,14,27,0,0,inf,5,6.62089019544714e-97,3.851153629162472,9,0,5.882176467941097,1.0,5,6,15.22768377870727,0.6609780755155906,0.6609780755155904,0.0,0.0,-1,0,0,nan,nan,nan,8.552427136904617,2.964719819193981,1.0352801808060188,0.19374043924827675,1,3,0.5726495726495726,0.5213675213675214,206965,4
13,basis_0003_f9fb8639dd23.npz,4,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,10,6,0,4,10,3,0,14,27,0,0,inf,5,0.0,4.91664506126388,10,0,7.230886134196437,1.285714285714286,6,6,15.804211454065975,0.6048118022185687,0.604811802218568,0.0,8.95793813699448e-33,-1,0,0,nan,nan,nan,8.383628912997478,2.781300553024625,0.9772221646083314,0.192795762027726,0,3,0.5555555555555556,0.5213675213675214,206965,4
13,basis_0003_f9fb8639dd23.npz,5,"(9, 1, 1, 1, 1, 0, 0, 0, 0)",4,4,1,11,7,0,5,11,2,0,14,27,0,0,inf,4,1.3760389424357035e-49,4.752078626278691,11,0,7.27149636598582,1.0,7,6,15.548053504266326,2.129458390568825,2.1294583905688245,0.0,4.675423341766836e-17,-1,0,0,nan,nan,nan,8.408691076472799,2.7885366715517184,1.0172149858351625,0.19393084250385006,0,2,0.6410256410256411,0.5384615384615384,206965,4
13,basis_0003_f9fb8639dd23.npz,6,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,1.0939784404498424e-51,4.916925387396999,11,0,8.287971777852295,1.428571428571428,7,6,15.804312267600874,0.8367867285488972,0.8367867285488966,0.0,1.1995535119702491e-16,-1,0,0,nan,nan,nan,8.34866247207899,2.8049985904036836,0.990485478031139,0.1923371482543821,1,1,0.5384615384615384,0.6068376068376068,206965,4
13,basis_0003_f9fb8639dd23.npz,7,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,5,11,2,0,14,27,0,0,inf,4,5.409295445511019e-49,8.481147633589584,11,0,9.490688633166052,1.0,7,6,15.865039847450225,1.3194883766975902,1.31948837669759,0.0,7.608065269456898e-17,-1,0,0,nan,nan,nan,8.23259141768415,2.6093221728937905,0.95727757359101,0.19225083492953784,1,1,0.5982905982905983,0.6068376068376068,206965,4
13,basis_0003_f9fb8639dd23.npz,8,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,4.838269301092714,12,0,8.497058314499201,1.2000000000000004,8,6,15.79368308859134,0.5270096572463512,0.5270096572463507,0.0,1.2100256601248577e-16,-1,0,0,nan,nan,nan,8.375791873201495,2.8028828875048717,0.9906390252118052,0.1924417391431682,1,0,0.46153846153846156,0.6068376068376068,206965,4
13,basis_0003_f9fb8639dd23.npz,9,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,13,9,0,5,13,0,1,14,27,0,0,inf,4,4.1509567350351427e-35,5.022048154713993,13,0,9.354828727070341,1.3846153846153846,9,6,15.823792399351337,0.9995080373508181,0.9995080373508174,0.0,0.8852413489744765,-1,0,0,nan,nan,nan,8.137658940496603,2.774471367147689,0.9825010926127384,0.19258972464426008,0,0,0.5299145299145299,0.6410256410256411,206965,4
13,basis_0003_f9fb8639dd23.npz,10,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,3.8836532453732544,11,0,7.04530791636275,1.0,7,6,15.229302710525978,1.4195457097280302,1.41954570972803,0.0,0.0,-1,0,0,nan,nan,nan,8.553709054961093,2.965035844646177,1.0349641553538231,0.19349612531537103,0,2,0.6581196581196581,0.41025641025641024,206965,4
13,basis_0003_f9fb8639dd23.npz,11,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,3.8449753841714402,11,0,9.219544457292887,1.0,7,6,15.227473853181362,0.5216707704598393,0.5216707704598393,0.0,0.0,-1,0,0,nan,nan,nan,8.571949521854853,2.9592211965352564,1.0407788034647436,0.19391051087211555,0,2,0.5470085470085471,0.5641025641025641,206965,4
13,basis_0003_f9fb8639dd23.npz,12,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,6.832515861952538,11,0,9.9498743710662,1.3076923076923088,7,6,16.59093497105618,0.5705724108043844,0.5705724108043837,0.0,3.0654562024587467e-17,-1,0,0,nan,nan,nan,8.30245995128639,2.6348538173322984,0.9428076019984198,0.1909076386558924,0,2,0.6752136752136753,0.48717948717948717,206965,4
13,basis_0003_f9fb8639dd23.npz,13,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,3.924415358031047,12,0,8.774964387392123,1.0,8,6,15.237994878981976,0.6048100977215483,0.6048100977215477,0.0,1.5489589097921478e-16,-1,0,0,nan,nan,nan,8.582852004597836,2.9649994660260077,1.0350005339739923,0.19409934325215797,0,1,0.5213675213675214,0.5897435897435898,206965,4
13,basis_0003_f9fb8639dd23.npz,14,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,13,9,0,6,13,0,1,14,27,0,0,inf,3,0.0,6.650047563324221,13,0,8.28808226867396,1.0,9,6,15.613824319277946,1.3925223987077053,1.392522398707705,0.0,0.9434069401273972,-1,0,0,nan,nan,nan,8.161006455472279,2.8908344274988553,0.9849357637582791,0.19208538242991413,0,0,0.5641025641025641,0.5641025641025641,206965,4
13,basis_0003_f9fb8639dd23.npz,15,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,5,11,2,0,14,27,0,0,inf,4,0.0,6.184843586346587,11,0,8.54400374531753,1.0,7,6,15.227473853181362,0.5216707704598393,0.5216707704598393,0.0,1.348025832073254e-31,-1,0,0,nan,nan,nan,8.298852712091909,2.9632508071373174,1.0367491928626829,0.191272796042032,2,0,0.48717948717948717,0.5811965811965812,206965,4
13,basis_0003_f9fb8639dd23.npz,16,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,3.884884954774245,12,0,7.155999813676167,1.0,8,6,15.229405645292854,1.6268179676247836,1.6268179676247831,0.0,6.080202579790613e-17,-1,0,0,nan,nan,nan,8.488377135639588,2.963509218005611,1.036490781994389,0.19282196051324643,0,1,0.5384615384615384,0.49572649572649574,206965,4
13,basis_0003_f9fb8639dd23.npz,17,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,1.0133491915926071e-49,4.916925387396999,11,0,7.46260518790028,1.285714285714286,7,6,15.804312267600874,0.8367867285488975,0.8367867285488968,0.0,3.1572673304789955e-17,-1,0,0,nan,nan,nan,8.313902472405605,2.7538372050405484,0.9900331548576238,0.19179025997758178,1,1,0.5555555555555556,0.5299145299145299,206965,4
13,basis_0003_f9fb8639dd23.npz,18,"(7, 2, 2, 1, 1, 0, 0, 0, 0)",4,4,1,10,6,0,5,10,3,0,14,27,0,0,inf,4,0.0,7.398005684589774,10,0,9.124739424510562,1.1304347826086971,6,6,15.817286428165094,0.6370014172983786,0.6370014172983769,0.0,4.5778783370652795e-33,-1,0,0,nan,nan,nan,8.175718425073963,2.8735208093521254,1.0117357741955586,0.18983462593729628,2,1,0.5726495726495726,0.5811965811965812,206965,4
13,basis_0003_f9fb8639dd23.npz,19,"(8, 2, 1, 1, 1, 0, 0, 0, 0)",4,4,1,8,4,0,5,8,5,0,14,27,0,0,inf,4,0.0,5.360620793802015,8,0,6.321260422837627,1.0,4,6,15.229405645292854,1.6268179676247836,1.6268179676247831,0.0,0.0,-1,0,0,nan,nan,nan,8.107621129212108,2.603521123225624,1.011158604784241,0.1896899954427329,3,2,0.5128205128205128,0.5897435897435898,206965,4
13,basis_0003_f9fb8639dd23.npz,20,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,4.838601192819465,12,0,8.888194417315589,1.200000000000001,8,6,15.793767944958375,0.6442763683119914,0.6442763683119904,0.0,6.234373782431951e-17,-1,0,0,nan,nan,nan,8.404085642530902,2.771407463916562,0.9900657539394738,0.19374925146277044,0,1,0.5213675213675214,0.5555555555555556,206965,4
13,basis_0003_f9fb8639dd23.npz,21,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,0.0,3.8458013916074854,12,0,7.958224257542215,1.0,8,6,15.227576935322071,0.632645105170532,0.6326451051705312,0.0,0.0,-1,0,0,nan,nan,nan,8.564552082699572,2.9619831500735345,1.0380168499264653,0.19392957944944442,0,1,0.5299145299145299,0.5384615384615384,206965,4
13,basis_0003_f9fb8639dd23.npz,22,"(9, 1, 1, 1, 1, 0, 0, 0, 0)",4,4,1,12,8,0,4,12,1,0,14,27,0,0,inf,5,3.230027576700505e-49,5.708779034251041,12,0,9.076916379415648,1.1095890410958922,8,6,15.505875711269805,1.8773414943296973,1.8773414943296967,0.0,1.0957066175719733e-16,-1,0,0,nan,nan,nan,8.365317114149398,2.786311681610705,1.014066650153414,0.19215324921647045,0,1,0.6153846153846154,0.5470085470085471,206965,4
13,basis_0003_f9fb8639dd23.npz,23,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,5,11,2,0,14,27,0,0,inf,4,6.2120144893908974e-18,5.242817437564404,11,0,8.47623215986366,1.2069767441860468,7,6,15.944580151679553,1.8734380838855305,1.8734380838855296,0.0,2.700857268459853e-30,-1,0,0,nan,nan,nan,8.164402473439344,2.6602501825721268,0.9702358375162432,0.19078344959394855,0,2,0.6239316239316239,0.5470085470085471,206965,4
13,basis_0003_f9fb8639dd23.npz,24,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,2.3186241718681903e-49,5.8364309514131145,11,0,9.739557195220652,1.461538461538462,7,6,16.363382350000226,0.8977924511796173,0.8977924511796163,0.0,6.88473715698581e-17,-1,0,0,nan,nan,nan,8.28807098949556,2.7618914427835266,0.9810359422153573,0.1905747154471277,1,1,0.5641025641025641,0.5982905982905983,206965,4
13,basis_0003_f9fb8639dd23.npz,25,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,13,9,0,5,13,0,1,14,27,0,0,inf,4,0.0,6.89602809206785,13,0,9.754120008635178,1.2857142857142858,9,6,15.806038729121404,1.847502394176255,1.8475023941762543,0.0,0.8660233095186266,-1,0,0,nan,nan,nan,8.140058296382213,2.619748614488533,0.9851779421037181,0.19084140361545796,0,0,0.5042735042735043,0.6923076923076923,206965,4
13,basis_0003_f9fb8639dd23.npz,26,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,10,6,0,4,10,3,0,14,27,0,0,inf,5,3.3212871890456853e-49,6.041559063611335,10,0,8.551315688243536,1.3749999999999996,6,6,16.35424718812892,1.6191167708589302,1.6191167708589294,0.0,0.0,-1,0,0,nan,nan,nan,8.178508051531463,2.6777656403730457,0.9655658554351914,0.19017617109078008,3,0,0.46153846153846156,0.7264957264957265,206965,4
13,basis_0003_f9fb8639dd23.npz,27,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,8,4,0,4,8,5,0,14,27,0,0,inf,5,2.524169923911332e-52,4.889717725734424,8,0,5.658570267808659,1.300970873786408,4,6,15.797260585949674,1.490263400252057,1.4902634002520563,0.0,0.0,-1,0,0,nan,nan,nan,8.366913416262141,2.765856140770745,0.9816751346435875,0.1926203037286243,4,1,0.5384615384615384,0.6068376068376068,206965,4
13,basis_0003_f9fb8639dd23.npz,28,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,3.8449753841714402,11,0,8.306623862918075,1.0,7,6,15.227473853181362,0.5216707704598393,0.5216707704598393,0.0,3.8525255802820115e-18,-1,0,0,nan,nan,nan,8.606336043187369,2.9628907292909052,1.037109270709095,0.1942797442229304,2,0,0.5042735042735043,0.5555555555555556,206965,4
13,basis_0003_f9fb8639dd23.npz,29,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,10,6,0,5,10,3,0,14,27,0,0,inf,4,0.0,4.966064858183257,10,0,6.46970964241386,1.2857142857142858,6,6,15.804211454065975,0.6048118022185677,0.604811802218567,0.0,8.871945412389893e-30,-1,0,0,nan,nan,nan,8.24096407592158,2.6934399858585265,0.9759002523940616,0.19341492799253984,3,0,0.42735042735042733,0.5470085470085471,206965,4
13,basis_0003_f9fb8639dd23.npz,30,"(9, 2, 1, 1, 0, 0, 0, 0, 0)",4,4,1,10,6,0,4,10,3,0,14,27,0,0,inf,5,1.4441172801386077e-51,4.500467614930124,10,0,7.361542480506899,1.0,6,6,15.976101612853725,0.618794789878482,0.6187947898784812,0.0,3.4135854262836742e-18,-1,0,0,nan,nan,nan,8.450683892589515,2.812625442568998,0.9960255437630383,0.19440308601627712,1,2,0.5299145299145299,0.5299145299145299,206965,4
13,basis_0003_f9fb8639dd23.npz,31,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,9,5,0,4,9,4,0,14,27,0,0,inf,5,0.0,4.91664506126388,9,0,7.959720023791217,1.2857142857142863,5,6,15.804211454065975,0.6048118022185677,0.604811802218567,0.0,1.2495403614832077e-32,-1,0,0,nan,nan,nan,8.443549329689494,2.812560125665603,0.9900847617144276,0.19420606715739655,3,1,0.5042735042735043,0.6239316239316239,206965,4
13,basis_0003_f9fb8639dd23.npz,32,"(10, 1, 1, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,4,11,2,0,14,27,0,0,inf,5,0.0,4.0426334279700145,11,0,8.037412518964047,1.0000000000000009,7,6,15.248758863558537,0.6237022602049798,0.6237022602049795,0.0,0.0,-1,0,0,nan,nan,nan,8.526494472826542,2.9630773207472076,1.0369226792527924,0.19314965742590395,2,0,0.48717948717948717,0.5641025641025641,206965,4
13,basis_0003_f9fb8639dd23.npz,33,"(7, 3, 2, 1, 0, 0, 0, 0, 0)",4,4,1,11,7,0,5,11,2,0,14,27,0,0,inf,4,3.7025059321939054e-34,7.784811087748452,11,0,8.449852069711044,1.0000000000000007,7,6,15.249049979544077,1.001929848316696,1.0019298483166952,0.0,1.0783008272461991e-30,-1,0,0,nan,nan,nan,8.160501236726722,2.6209583096103444,1.0141266080437927,0.190295579968591,1,1,0.5555555555555556,0.5726495726495726,206965,4
