policy_name,base_label,step_idx,branch,sample_index,eps,base_kappa_ker,kappa_ker_state,honest_defect_l2,tensor_max_abs_residual,restricted_rank,rotation_deg,step_cost,used_budget_before,used_budget_after,score,is_regular,within_rotation,within_budget,accepted_by_policy
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,17,0.03,0.6245923009701738,0.6035532756866813,0.6117373879377359,2.754551959780381e-15,14,4.766300275425972,0.1498907920027871,0.0,0.1498907920027871,0.6035532756866813,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,17,0.05,0.6245923009701738,0.5889322279314183,0.6119492601021261,2.22672631564782e-15,14,7.160411424268174,0.24981798667131186,0.0,0.24981798667131186,0.5889322279314183,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,18,0.001,0.6245923009701738,0.6238525294119528,0.6238611135025149,3.1684777016108723e-15,14,0.3048743821137661,0.005394419001591852,0.0,0.005394419001591852,0.6238525294119528,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,18,0.003,0.6245923009701738,0.6223642829239128,0.6224415102928897,2.55351295663786e-15,14,0.8997814867111182,0.016183257004775558,0.0,0.016183257004775558,0.6223642829239128,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,18,0.01,0.6245923009701738,0.6170705963242558,0.6179276614284909,2.886579864025407e-15,14,2.8330909021460906,0.05394419001591852,0.0,0.05394419001591852,0.6170705963242558,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,18,0.03,0.6245923009701738,0.6013577275357109,0.6090545400440559,2.0745252164842855e-15,14,7.2692956526098,0.16183257004775556,0.0,0.16183257004775556,0.6013577275357109,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,18,0.05,0.6245923009701738,0.5850252208188738,0.606386909918492,1.551664028125876e-15,14,10.517876328661277,0.2697209500795926,0.0,0.2697209500795926,0.5850252208188738,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,19,0.001,0.6245923009701738,0.623923160810617,0.623925800222419,3.1086244689504383e-15,14,0.16951360223504922,0.003918910410553766,0.0,0.003918910410553766,0.623923160810617,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,19,0.003,0.6245923009701738,0.6225812367900133,0.6226049808202703,2.6645352591003757e-15,14,0.5031997983112365,0.011756731231661299,0.0,0.011756731231661299,0.6225812367900133,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,19,0.01,0.6245923009701738,0.6178475710467504,0.618111064750417,2.3314683517128287e-15,14,1.6176962810451279,0.03918910410553766,0.0,0.03918910410553766,0.6178475710467504,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,19,0.03,0.6245923009701738,0.6040360099210225,0.6064060214476876,2.6091320528725434e-15,14,4.4056715982816375,0.11756731231661298,0.0,0.11756731231661298,0.6040360099210225,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,19,0.05,0.6245923009701738,0.5898604461870959,0.5964721064905092,2.7259644188393397e-15,14,6.732887070196639,0.19594552052768832,0.0,0.19594552052768832,0.5898604461870959,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,20,0.001,0.6245923009701738,0.6239941031688573,0.6239997280429566,2.414980223113411e-15,14,0.11741817602272271,0.0036374551986890383,0.0,0.0036374551986890383,0.6239941031688573,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,20,0.003,0.6245923009701738,0.6227960173185991,0.6228466873795435,2.6400831551852036e-15,14,0.3497047141939375,0.010912365596067114,0.0,0.010912365596067114,0.6227960173185991,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,20,0.01,0.6245923009701738,0.61858545499552,0.6191501260599778,2.3445766387095503e-15,14,1.1368341721059279,0.03637455198689038,0.0,0.03637455198689038,0.61858545499552,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,20,0.03,0.6245923009701738,0.6064185959490067,0.6115333260514099,6.390106879993994e-15,14,3.1851464645574525,0.10912365596067114,0.0,0.10912365596067114,0.6064185959490067,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,20,0.05,0.6245923009701738,0.5940735672983531,0.6083270836945446,3.0692300564513782e-15,14,4.981927155129279,0.18187275993445193,0.0,0.18187275993445193,0.5940735672983531,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,21,0.001,0.6245923009701738,0.6239907323876981,0.6239932045531064,6.040576101573489e-15,14,0.19262805315138984,0.0034808342397475043,0.0,0.0034808342397475043,0.6239907323876981,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,21,0.003,0.6245923009701738,0.6227838090990653,0.6228060372074562,3.568193901778911e-15,14,0.5712049080783357,0.010442502719242514,0.0,0.010442502719242514,0.6227838090990653,1,1,1,1
smooth_greedy,alphatensor_rank23_transpose,0,wildcard,21,0.01,0.6245923009701738,0.6185217372651194,0.6187679740615024,2.4424906541753444e-15,14,1.8290327276394835,0.034808342397475045,0.0,0.034808342397475045,0.6185217372651194,1,1,1,1
