base_label,policy_name,rotation_cap_deg,total_budget,accepted_steps,wildcard_wins,budget_used,initial_kappa_ker,final_kappa_ker,total_gain,feasible_descent
alphatensor_rank23_transpose,sharpen_rot12p5_budget0p05,12.5,0.05,2,2,0.04975703602311058,0.6245923009701738,0.6164163257474611,0.008175975222712739,1
standard_rank27,sharpen_rot12p5_budget0p05,12.5,0.05,2,1,0.04946172218763244,0.9999999999999996,0.967644152582886,0.032355847417113504,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget0p1,12.5,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot12p5_budget0p1,12.5,0.1,2,2,0.09998306806864164,0.9999999999999996,0.9414856518825492,0.05851434811745038,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget0p2,12.5,0.2,2,2,0.19978147375364325,0.6245923009701738,0.5881505909939131,0.03644170997626073,1
standard_rank27,sharpen_rot12p5_budget0p2,12.5,0.2,3,2,0.19953524018865004,0.9999999999999996,0.8916975253088792,0.10830247469112031,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget0p4,12.5,0.4,3,3,0.3981696296417481,0.6245923009701738,0.5600127077018858,0.064579593268288,1
standard_rank27,sharpen_rot12p5_budget0p4,12.5,0.4,4,4,0.3999223044417321,0.9999999999999996,0.8204984682864868,0.1795015317135128,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget0p8,12.5,0.8,5,4,0.7998391806735453,0.6245923009701738,0.49952756783247504,0.12506473313769878,1
standard_rank27,sharpen_rot12p5_budget0p8,12.5,0.8,7,6,0.7987765455070502,0.9999999999999996,0.6516215291375023,0.3483784708624973,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget1p2,12.5,1.2,7,7,1.1995389852008023,0.6245923009701738,0.4463430184244866,0.17824928254568723,1
standard_rank27,sharpen_rot12p5_budget1p2,12.5,1.2,12,12,1.199981350293252,0.9999999999999996,0.5171713408925195,0.4828286591074801,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget2p0,12.5,2.0,11,11,1.9972613463842412,0.6245923009701738,0.35234340862523905,0.27224889234493477,1
standard_rank27,sharpen_rot12p5_budget2p0,12.5,2.0,19,19,1.999996563671978,0.9999999999999996,0.35124834773213004,0.6487516522678696,1
alphatensor_rank23_transpose,sharpen_rot12p5_budget3p0,12.5,3.0,14,14,2.9996699447870667,0.6245923009701738,0.2764054993897669,0.34818680158040693,1
standard_rank27,sharpen_rot12p5_budget3p0,12.5,3.0,24,24,2.7680340863195143,0.9999999999999996,0.22968032754832635,0.7703196724516732,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget0p02,13.0,0.02,2,2,0.019073783267508776,0.6245923009701738,0.6215067381827376,0.0030855627874362135,1
standard_rank27,sharpen_rot13p0_budget0p02,13.0,0.02,2,1,0.01990539848496561,0.9999999999999996,0.98797052075423,0.012029479245769581,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget0p05,13.0,0.05,1,1,0.04912904664116694,0.6245923009701738,0.6172155478194947,0.007376753150679094,1
standard_rank27,sharpen_rot13p0_budget0p05,13.0,0.05,2,1,0.04948449783048891,0.9999999999999996,0.9675787316105857,0.03242126838941384,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget0p1,13.0,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot13p0_budget0p1,13.0,0.1,2,2,0.09990623540520462,0.9999999999999996,0.9438872779061118,0.056112722093887735,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget0p2,13.0,0.2,2,2,0.19804580952006878,0.6245923009701738,0.5872535259511997,0.03733877501897409,1
standard_rank27,sharpen_rot13p0_budget0p2,13.0,0.2,3,3,0.19993389180619833,0.9999999999999996,0.8930818518766998,0.1069181481232998,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget0p4,13.0,0.4,3,3,0.39991441475687683,0.6245923009701738,0.5618623212403487,0.06272997972982508,1
standard_rank27,sharpen_rot13p0_budget0p4,13.0,0.4,5,4,0.3999104966473724,0.9999999999999996,0.8053679523734822,0.1946320476265173,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget0p8,13.0,0.8,6,6,0.799732906111291,0.6245923009701738,0.5032856488871246,0.12130665208304925,1
standard_rank27,sharpen_rot13p0_budget0p8,13.0,0.8,8,7,0.7998184450763332,0.9999999999999996,0.6547021915246122,0.3452978084753874,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget1p2,13.0,1.2,5,5,1.1976226382258268,0.6245923009701738,0.44631128467958403,0.1782810162905898,1
standard_rank27,sharpen_rot13p0_budget1p2,13.0,1.2,11,11,1.1995731002383936,0.9999999999999996,0.5225617622933134,0.47743823770668614,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget2p0,13.0,2.0,10,10,1.9992147589928992,0.6245923009701738,0.3677222675593579,0.25687003341081593,1
standard_rank27,sharpen_rot13p0_budget2p0,13.0,2.0,19,19,1.9999226280407616,0.9999999999999996,0.3558710209224486,0.644128979077551,1
alphatensor_rank23_transpose,sharpen_rot13p0_budget3p0,13.0,3.0,14,14,2.999353063357174,0.6245923009701738,0.27370572837308554,0.3508865725970883,1
standard_rank27,sharpen_rot13p0_budget3p0,13.0,3.0,24,24,2.7628749630856424,0.9999999999999996,0.22969418888125218,0.7703058111187474,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget0p02,13.5,0.02,2,2,0.019482221837488045,0.6245923009701738,0.6214280737500997,0.003164227220074145,1
standard_rank27,sharpen_rot13p5_budget0p02,13.5,0.02,2,2,0.019907316472674866,0.9999999999999996,0.9878510855340099,0.012148914465989646,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget0p05,13.5,0.05,3,3,0.04997833467386188,0.6245923009701738,0.6159590677895692,0.008633233180604605,1
standard_rank27,sharpen_rot13p5_budget0p05,13.5,0.05,2,1,0.04932781221303128,0.9999999999999996,0.9676330436761432,0.03236695632385633,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget0p1,13.5,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot13p5_budget0p1,13.5,0.1,1,1,0.09870324158687255,0.9999999999999996,0.9427260392808706,0.057273960719128936,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget0p2,13.5,0.2,3,3,0.19992689136665956,0.6245923009701738,0.5874138426628236,0.037178458307350226,1
standard_rank27,sharpen_rot13p5_budget0p2,13.5,0.2,3,2,0.19980422058540365,0.9999999999999996,0.8889233861916993,0.11107661380830025,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget0p4,13.5,0.4,2,1,0.3971307333458819,0.6245923009701738,0.5575560697596031,0.06703623121057067,1
standard_rank27,sharpen_rot13p5_budget0p4,13.5,0.4,4,4,0.3992817701781476,0.9999999999999996,0.8001211917211533,0.1998788082788463,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget0p8,13.5,0.8,4,4,0.7982107133951344,0.6245923009701738,0.49134300220649707,0.13324929876367675,1
standard_rank27,sharpen_rot13p5_budget0p8,13.5,0.8,7,7,0.7996497225726615,0.9999999999999996,0.6507858241958017,0.3492141758041979,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget1p2,13.5,1.2,7,7,1.1981160233577026,0.6245923009701738,0.4501560584199893,0.17443624255018453,1
standard_rank27,sharpen_rot13p5_budget1p2,13.5,1.2,12,12,1.1998493128934207,0.9999999999999996,0.5338871763581914,0.46611282364180817,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget2p0,13.5,2.0,9,9,1.9985670119302488,0.6245923009701738,0.3594188225017169,0.2651734784684569,1
standard_rank27,sharpen_rot13p5_budget2p0,13.5,2.0,19,19,1.9999666020249405,0.9999999999999996,0.34020679435859685,0.6597932056414026,1
alphatensor_rank23_transpose,sharpen_rot13p5_budget3p0,13.5,3.0,14,14,2.9992331260214358,0.6245923009701738,0.27844094825124793,0.3461513527189259,1
standard_rank27,sharpen_rot13p5_budget3p0,13.5,3.0,24,24,2.7577877797254824,0.9999999999999996,0.22918860176421887,0.7708113982357807,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget0p02,14.0,0.02,2,2,0.01990365467198312,0.6245923009701738,0.6215609188493576,0.0030313821208162173,1
standard_rank27,sharpen_rot14p0_budget0p02,14.0,0.02,1,1,0.019689588322146814,0.9999999999999996,0.9886072271150543,0.011392772884945224,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget0p05,14.0,0.05,1,1,0.04901635146058995,0.6245923009701738,0.617529968444706,0.00706233252546784,1
standard_rank27,sharpen_rot14p0_budget0p05,14.0,0.05,2,1,0.04930292421633696,0.9999999999999996,0.967635333933676,0.0323646660663236,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget0p1,14.0,0.1,1,0,0.09713266268428107,0.6245923009701738,0.6053488503195167,0.019243450650657135,1
standard_rank27,sharpen_rot14p0_budget0p1,14.0,0.1,2,1,0.0999270301435339,0.9999999999999996,0.9421528056975609,0.057847194302438676,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget0p2,14.0,0.2,1,1,0.19948030265582078,0.6245923009701738,0.5879215052885524,0.03667079568162146,1
standard_rank27,sharpen_rot14p0_budget0p2,14.0,0.2,4,3,0.19898145734153172,0.9999999999999996,0.8857088004650098,0.11429119953498978,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget0p4,14.0,0.4,2,2,0.39862695029946094,0.6245923009701738,0.5573036760031355,0.06728862496703836,1
standard_rank27,sharpen_rot14p0_budget0p4,14.0,0.4,6,5,0.39995417503022557,0.9999999999999996,0.8131077011077018,0.18689229889229775,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget0p8,14.0,0.8,6,6,0.7992809990931486,0.6245923009701738,0.5039932963641229,0.12059900460605089,1
standard_rank27,sharpen_rot14p0_budget0p8,14.0,0.8,9,8,0.7999355108056113,0.9999999999999996,0.6461713359534715,0.353828664046528,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget1p2,14.0,1.2,5,5,1.1973632987019984,0.6245923009701738,0.4498015937846352,0.17479070718553863,1
standard_rank27,sharpen_rot14p0_budget1p2,14.0,1.2,12,12,1.1997929009559607,0.9999999999999996,0.5310052724896288,0.46899472751037075,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget2p0,14.0,2.0,9,9,1.9983580487079735,0.6245923009701738,0.36405165039770315,0.26054065057247067,1
standard_rank27,sharpen_rot14p0_budget2p0,14.0,2.0,19,18,1.99890268054293,0.9999999999999996,0.3415769715913763,0.6584230284086232,1
alphatensor_rank23_transpose,sharpen_rot14p0_budget3p0,14.0,3.0,13,13,2.998275256674304,0.6245923009701738,0.2850286709738716,0.33956362999630224,1
standard_rank27,sharpen_rot14p0_budget3p0,14.0,3.0,24,24,2.8047090152618734,0.9999999999999996,0.22845969592740778,0.7715403040725918,1
