search_id,rank,strategy,init_detail,seed,final_loss,final_max_abs,exact_hit,rank_H_numeric,rank_Delta_numeric,rank_Nuisance_numeric,quotient_gain_numeric,delta_in_eta_numeric,projection_max_residual_numeric,border_tail_norm
warm22_0104,22,warm_alpha_seed,core_mask_110,50808,1.0000838281029132,0.6521740608900362,False,18,22,22,0,False,0.0007038079012360927,
warm22_0031,22,warm_alpha_seed,remove_t09_t12,40415,1.0000433017929264,0.6538330783174993,False,18,22,22,0,False,0.000496702227621118,
warm22_0044,22,warm_alpha_seed,remove_t15_t17,40412,1.0000201951497423,0.6542858081391514,False,18,22,22,0,False,0.0003231602602474532,
warm22_0140,22,warm_alpha_seed,core_mask_101,51012,1.0000238505831522,0.6583515466194302,False,18,22,22,0,False,0.0022188172720836773,
warm22_0102,22,warm_alpha_seed,core_mask_110,50806,1.0000327497474766,0.6595898781039782,False,18,22,22,0,False,0.00043798375355819097,
warm22_0170,22,warm_alpha_seed,core_mask_111,51210,1.0012075267728502,0.6641072667554878,False,18,22,22,0,False,0.002397747115339545,
warm22_0045,22,warm_alpha_seed,remove_t15_t17,40413,1.0001568031925243,0.6644635936382641,False,18,22,22,0,False,0.002795704576531076,
warm22_0107,22,warm_alpha_seed,core_mask_110,50811,1.0001020913281653,0.6760487435320421,False,18,22,22,0,False,0.0005426592749889214,
warm22_0038,22,warm_alpha_seed,remove_t15_t17,40406,1.0000516733373996,0.6782631370671676,False,18,22,22,0,False,0.0005805295563847124,
warm22_0042,22,warm_alpha_seed,remove_t15_t17,40410,1.0000528154866344,0.6855616073918821,False,18,22,22,0,False,0.0007592263817147939,
warm22_0032,22,warm_alpha_seed,remove_t15_t17,40400,1.0002079039837546,0.6871920343284839,False,18,22,22,0,False,0.0011770737231367393,
warm22_0047,22,warm_alpha_seed,remove_t15_t17,40415,1.0001157814517256,0.6873181761117204,False,18,22,22,0,False,0.0006619748817447216,
cold22_0048,22,cold_random,cold22,623048,1.008069759028412,0.6903087703752964,False,18,22,22,0,False,0.015274537202519839,
warm22_0043,22,warm_alpha_seed,remove_t15_t17,40411,1.0000279599607607,0.6935178103057553,False,18,22,22,0,False,0.0007194752490573553,
warm22_0154,22,warm_alpha_seed,core_mask_011,51110,1.0000192692972671,0.6983101135075338,False,18,22,22,0,False,0.0002552316224303259,
warm22_0036,22,warm_alpha_seed,remove_t15_t17,40404,1.0000165988871061,0.7024969605851756,False,18,22,22,0,False,0.0002972212382480466,
warm22_0056,22,warm_alpha_seed,core_mask_000,50508,1.000276350816199,0.7032226553681515,False,18,22,22,0,False,0.0007792262184757407,
warm22_0054,22,warm_alpha_seed,core_mask_000,50506,1.000147185616722,0.7097628297997287,False,18,22,22,0,False,0.0005069717616998715,
warm22_0059,22,warm_alpha_seed,core_mask_000,50511,1.0002800137805086,0.7100228994574183,False,18,22,22,0,False,0.001056873179740774,
warm22_0058,22,warm_alpha_seed,core_mask_000,50510,1.0001711725049403,0.7102016854019235,False,18,22,22,0,False,0.0007396892276374939,
warm22_0037,22,warm_alpha_seed,remove_t15_t17,40405,1.0000102336021393,0.7141811863702786,False,18,22,22,0,False,0.0003159172878062222,
warm22_0131,22,warm_alpha_seed,core_mask_101,51003,1.0006364070350493,0.7183894836903155,False,18,22,22,0,False,0.001755805477308428,
warm22_0052,22,warm_alpha_seed,core_mask_000,50504,1.0002672378436033,0.7245058198669226,False,18,22,22,0,False,0.0007230582876425161,
warm22_0160,22,warm_alpha_seed,core_mask_111,51200,1.0007820517228012,0.7248481095634072,False,18,22,22,0,False,0.002906940701242355,
warm22_0039,22,warm_alpha_seed,remove_t15_t17,40407,1.0000650821878374,0.7256475619672113,False,18,22,22,0,False,0.0006137336918580205,
warm22_0169,22,warm_alpha_seed,core_mask_111,51209,1.0023943969314355,0.7320810293480922,False,18,22,22,0,False,0.005659815402422102,
warm22_0063,22,warm_alpha_seed,core_mask_000,50515,1.0002534448004283,0.734939039482256,False,18,22,22,0,False,0.0006144221550287571,
warm22_0167,22,warm_alpha_seed,core_mask_111,51207,1.0000563352532164,0.7380013226170958,False,18,22,22,0,False,0.0006833340473507976,
warm22_0136,22,warm_alpha_seed,core_mask_101,51008,1.0000456371910158,0.7548493493989077,False,18,22,22,0,False,0.00032339647846617303,
warm22_0068,22,warm_alpha_seed,core_mask_100,50604,1.0000281333929444,0.7622993246683628,False,18,22,22,0,False,0.0006143137526095736,
warm22_0139,22,warm_alpha_seed,core_mask_101,51011,1.0000840196715868,0.7627927502361209,False,18,22,22,0,False,0.0006157106570238036,
warm22_0162,22,warm_alpha_seed,core_mask_111,51202,1.0000985996213347,0.7648965207428764,False,18,22,22,0,False,0.0005729675838258355,
warm22_0161,22,warm_alpha_seed,core_mask_111,51201,1.000123874788795,0.7658313396262268,False,18,22,22,0,False,0.0016901480646334885,
warm22_0163,22,warm_alpha_seed,core_mask_111,51203,1.00007558215091,0.7687077878630519,False,18,22,22,0,False,0.0006280866237363205,
warm22_0145,22,warm_alpha_seed,core_mask_011,51101,1.0000300941473528,0.7700082856809404,False,18,22,22,0,False,0.0005329656157531836,
warm22_0046,22,warm_alpha_seed,remove_t15_t17,40414,1.0000183783362064,0.7835364632410695,False,18,22,22,0,False,0.0005591450777499979,
warm22_0135,22,warm_alpha_seed,core_mask_101,51007,1.000106027443113,0.7840848599848356,False,18,22,22,0,False,0.000688069237791869,
warm22_0159,22,warm_alpha_seed,core_mask_011,51115,1.000054466179383,0.785867427269796,False,18,22,22,0,False,0.0005344021216154675,
warm22_0133,22,warm_alpha_seed,core_mask_101,51005,1.0000744983016097,0.7866633205448381,False,18,22,22,0,False,0.0004598133401411261,
warm22_0143,22,warm_alpha_seed,core_mask_101,51015,1.0022111378642304,0.7945337919876826,False,18,22,22,0,False,0.0038347087822101075,
warm22_0149,22,warm_alpha_seed,core_mask_011,51105,1.0000233071034696,0.831540659037331,False,18,22,22,0,False,0.00043609977443462636,
warm22_0173,22,warm_alpha_seed,core_mask_111,51213,1.0001297255896988,0.8328940376520579,False,18,22,22,0,False,0.0037839793828214154,
warm22_0035,22,warm_alpha_seed,remove_t15_t17,40403,1.0000045716280952,0.8531794214361239,False,18,22,22,0,False,0.000278920494210317,
warm22_0121,22,warm_alpha_seed,core_mask_001,50909,1.0000392049097404,0.8882276401626558,False,18,22,22,0,False,0.000434087517808306,
cold23_0061,23,cold_random,cold23,624061,0.0055626011301791465,0.011067651761614068,False,18,23,23,0,False,0.005552172407178091,
cold23_0040,23,cold_random,cold23,624040,0.005141128134845217,0.011855017129138362,False,18,23,23,0,False,0.010073081557397362,
cold23_0015,23,cold_random,cold23,624015,0.004770008254924922,0.011926962362257126,False,18,23,23,0,False,0.015271350454609294,
cold23_0028,23,cold_random,cold23,624028,0.008777037378664117,0.01280283245371348,False,18,23,23,0,False,0.01493092031368054,
cold23_0014,23,cold_random,cold23,624014,0.013586586619263989,0.014119589758077481,False,18,23,23,0,False,0.08983249396857386,
cold23_0007,23,cold_random,cold23,624007,0.008067219154262553,0.014303038182697342,False,18,23,23,0,False,0.03379051550250184,
cold23_0038,23,cold_random,cold23,624038,0.006206952770675651,0.015700527617673772,False,18,23,23,0,False,0.007694924253451196,
cold23_0027,23,cold_random,cold23,624027,0.014266791165214461,0.01584798813472688,False,18,23,23,0,False,0.023279193656010166,
cold23_0011,23,cold_random,cold23,624011,0.010130450873510236,0.016794043327546953,False,18,23,23,0,False,0.01590181385911099,
cold23_0035,23,cold_random,cold23,624035,0.009114568802474441,0.016846259901110494,False,18,23,23,0,False,0.014344434693833452,
cold23_0026,23,cold_random,cold23,624026,0.01627757221868997,0.017775303990342238,False,18,23,23,0,False,0.049692049405324734,
cold23_0019,23,cold_random,cold23,624019,0.012325671048599846,0.0183370254109025,False,18,23,23,0,False,0.03540569869327523,
cold23_0010,23,cold_random,cold23,624010,0.013257443181601387,0.01892247333389815,False,18,23,23,0,False,0.02511645233991755,
cold23_0024,23,cold_random,cold23,624024,0.01738021619951882,0.019103099137977617,False,18,23,23,0,False,0.01447004602530555,
cold23_0021,23,cold_random,cold23,624021,0.021657501519647245,0.02028357618312613,False,18,23,23,0,False,0.21354599381938083,
cold23_0047,23,cold_random,cold23,624047,0.017915573293081417,0.02224936406402172,False,18,23,23,0,False,0.02758936193485184,
cold23_0057,23,cold_random,cold23,624057,0.02637623337644346,0.022584411950651362,False,18,23,23,0,False,0.10554003366165676,
cold23_0006,23,cold_random,cold23,624006,0.01861751889533737,0.022596438348567255,False,18,23,23,0,False,0.04040285453886209,
cold23_0012,23,cold_random,cold23,624012,0.02174343671103913,0.02260251873960922,False,18,23,23,0,False,0.1574159887881667,
cold23_0036,23,cold_random,cold23,624036,0.014775160037015494,0.022884737683495193,False,18,23,23,0,False,0.0298419251319567,
cold23_0048,23,cold_random,cold23,624048,0.017017087841559815,0.023486054761875527,False,18,23,23,0,False,0.04631083276516113,
cold23_0029,23,cold_random,cold23,624029,0.030907455600283507,0.023816169014111377,False,18,23,23,0,False,0.06883983010096478,
cold23_0045,23,cold_random,cold23,624045,0.025429974066854027,0.02543831176088753,False,18,23,23,0,False,0.014144755180843266,
cold23_0025,23,cold_random,cold23,624025,0.02888556797021838,0.026963976723493648,False,18,23,23,0,False,0.022224950408488875,
cold23_0009,23,cold_random,cold23,624009,0.033532161674902854,0.027140925146961602,False,18,23,23,0,False,0.12079254625392122,
cold23_0016,23,cold_random,cold23,624016,0.024194740920807513,0.02852451355738747,False,18,23,23,0,False,0.10448069240754354,
cold23_0059,23,cold_random,cold23,624059,0.026773223057333033,0.02864264963033733,False,18,23,23,0,False,0.04631311271312218,
cold23_0003,23,cold_random,cold23,624003,0.018577442041305722,0.029045952530259496,False,18,23,23,0,False,0.056517114616950324,
cold23_0000,23,cold_random,cold23,624000,0.028916275480520802,0.029569459828697825,False,18,23,23,0,False,0.11092794316973613,
cold23_0043,23,cold_random,cold23,624043,0.010123334660183203,0.03128407112691489,False,18,23,23,0,False,0.06256092040877775,
cold23_0022,23,cold_random,cold23,624022,0.0579615552638677,0.035027847026709705,False,18,23,23,0,False,0.21231654518869503,
cold23_0002,23,cold_random,cold23,624002,0.030668194533390345,0.03534105109342045,False,18,23,23,0,False,0.059178150351524225,
cold23_0058,23,cold_random,cold23,624058,0.06061275314922585,0.046665883089979335,False,18,23,23,0,False,0.10883604170332667,
cold23_0051,23,cold_random,cold23,624051,1.0001827792780562,0.10996884290998177,False,18,23,23,0,False,0.001587214490013228,
cold23_0042,23,cold_random,cold23,624042,1.010720383062917,0.11085600312003896,False,18,23,23,0,False,0.09792702041871171,
cold23_0013,23,cold_random,cold23,624013,1.0010353233215796,0.11325445958815705,False,18,23,23,0,False,0.010840249213390538,
cold21_0000,21,cold_random,cold21,622000,1.0529870444350604,0.11569692085228467,False,18,21,21,0,False,0.02464898198298633,
cold23_0018,23,cold_random,cold23,624018,1.0047061742019077,0.13099130070879395,False,18,23,23,0,False,0.014720745174926816,
cold23_0031,23,cold_random,cold23,624031,1.000087643849929,0.1314593473909419,False,18,23,23,0,False,0.0014682184919124625,
cold23_0041,23,cold_random,cold23,624041,1.000009268028249,0.14213486373710116,False,18,23,23,0,False,0.0007544825608771372,
cold23_0063,23,cold_random,cold23,624063,1.0026218073073272,0.1470650064665472,False,18,23,23,0,False,0.003582915565253586,
cold23_0055,23,cold_random,cold23,624055,1.003290340328689,0.15286438884894504,False,18,23,23,0,False,0.10601559232235819,
cold23_0033,23,cold_random,cold23,624033,1.0124550491645907,0.15335595091387066,False,18,23,23,0,False,0.03207059483822166,
cold23_0030,23,cold_random,cold23,624030,1.000146973033052,0.15836830608843844,False,18,23,23,0,False,0.004946754864817894,
cold21_0028,21,cold_random,cold21,622028,1.032023032505443,0.17723052990648702,False,18,21,21,0,False,0.0113920922708922,
cold23_0044,23,cold_random,cold23,624044,1.0000006017987402,0.1837155789468249,False,18,23,23,0,False,0.0009851086928333815,
cold23_0046,23,cold_random,cold23,624046,1.000067883115463,0.18766283656597604,False,18,23,23,0,False,0.0010831514135618003,
cold23_0005,23,cold_random,cold23,624005,1.000119966290483,0.19076266057093216,False,18,23,23,0,False,0.0008542526212867718,
cold23_0053,23,cold_random,cold23,624053,1.0022058445689548,0.1935134963911539,False,18,23,23,0,False,0.004250889485427012,
cold23_0034,23,cold_random,cold23,624034,1.0006805926365987,0.193938969561112,False,18,23,23,0,False,0.10421837807307924,
cold21_0038,21,cold_random,cold21,622038,1.0810991425128473,0.1970429047143868,False,18,21,21,0,False,0.0690604362049029,
cold21_0043,21,cold_random,cold21,622043,1.089545605429012,0.19844759677015467,False,18,21,21,0,False,0.06816568932733347,
cold21_0048,21,cold_random,cold21,622048,2.0124437401406396,0.20027891434554157,False,18,21,21,0,False,0.0069650790447118305,
cold23_0001,23,cold_random,cold23,624001,1.0230035257300167,0.2043880180213864,False,18,23,23,0,False,0.020992987295912976,
cold23_0049,23,cold_random,cold23,624049,1.0014932062261042,0.2044680203752023,False,18,23,23,0,False,0.008685431025643522,
cold23_0017,23,cold_random,cold23,624017,1.0054344114053597,0.205417168396783,False,18,23,23,0,False,0.010960607525339144,
cold21_0053,21,cold_random,cold21,622053,1.133617367015229,0.2074449278094438,False,18,21,21,0,False,0.18281401904122171,
cold21_0018,21,cold_random,cold21,622018,1.2456392195676607,0.21261811595154934,False,18,21,21,0,False,0.09530796734888791,
cold21_0020,21,cold_random,cold21,622020,2.0079225219448844,0.2134724000368765,False,18,21,21,0,False,0.025350313062347862,
cold23_0008,23,cold_random,cold23,624008,1.0027144474436824,0.2146127650434917,False,18,23,23,0,False,0.02203783617871241,
cold23_0054,23,cold_random,cold23,624054,1.014191244867654,0.21524043681874394,False,18,23,23,0,False,0.012780642886978028,
cold21_0006,21,cold_random,cold21,622006,2.0229285188033947,0.2200858998537979,False,18,21,21,0,False,0.015343461916318413,
cold21_0005,21,cold_random,cold21,622005,3.0082685077839475,0.22580632453441252,False,18,21,21,0,False,0.053553744174250684,
cold21_0047,21,cold_random,cold21,622047,1.121274936745893,0.225885036969119,False,18,21,21,0,False,0.04592390304152272,
cold21_0023,21,cold_random,cold21,622023,2.039118275765343,0.22684898132818598,False,18,21,21,0,False,0.008089769873050968,
cold21_0002,21,cold_random,cold21,622002,3.0079867335649997,0.2293224942070209,False,18,21,21,0,False,0.009409484845104621,
cold21_0024,21,cold_random,cold21,622024,2.015106175418435,0.23331762245160104,False,18,21,21,0,False,0.06571505956770024,
cold23_0052,23,cold_random,cold23,624052,1.0032298419592074,0.23395308204868304,False,18,23,23,0,False,0.014581149046609263,
cold21_0007,21,cold_random,cold21,622007,2.005778565961058,0.2371971620454738,False,18,21,21,0,False,0.0027623147351084343,
cold21_0057,21,cold_random,cold21,622057,2.001314080293704,0.23841741846887765,False,18,21,21,0,False,0.0076918568695100165,
cold23_0004,23,cold_random,cold23,624004,1.0015340715456214,0.23940391699924635,False,18,23,23,0,False,0.013643132498444885,
cold21_0031,21,cold_random,cold21,622031,3.0087093894041526,0.24475779192142788,False,18,21,21,0,False,0.061842419442887486,
cold21_0027,21,cold_random,cold21,622027,3.0099788125360027,0.2465382765234284,False,18,21,21,0,False,0.04672018646189262,
cold21_0001,21,cold_random,cold21,622001,3.001368997692569,0.2474888911914619,False,18,21,21,0,False,0.006028918298942896,
cold21_0026,21,cold_random,cold21,622026,1.0788781863023955,0.2489536118836998,False,18,21,21,0,False,0.014318855961211768,
cold21_0040,21,cold_random,cold21,622040,2.020456336746877,0.2521970198761593,False,18,21,21,0,False,0.08936128303288299,
cold23_0056,23,cold_random,cold23,624056,2.000048191814411,0.25281795028636134,False,18,23,23,0,False,0.0018834606492316441,
cold21_0033,21,cold_random,cold21,622033,2.0218130840710296,0.2591184304291143,False,18,21,21,0,False,0.01746297009268616,
cold21_0014,21,cold_random,cold21,622014,2.0452615362458006,0.259272146508037,False,18,21,21,0,False,0.11361759770449809,
cold23_0020,23,cold_random,cold23,624020,1.0004626126747884,0.26178870314250335,False,18,23,23,0,False,0.003992927325853851,
cold23_0037,23,cold_random,cold23,624037,2.000567783971915,0.2627494787183645,False,18,23,23,0,False,0.005995105243495,
cold21_0051,21,cold_random,cold21,622051,2.0616891404657602,0.264302243392883,False,18,21,21,0,False,0.09984827038573214,
cold21_0019,21,cold_random,cold21,622019,2.0759381953200338,0.26900108748574136,False,18,21,21,0,False,0.03495993691047139,
cold21_0060,21,cold_random,cold21,622060,1.0560758460429125,0.2716190029112364,False,18,21,21,0,False,0.18288812916109748,
cold23_0023,23,cold_random,cold23,624023,1.0070447737502064,0.27206337964165705,False,18,23,23,0,False,0.05142076086342806,
cold21_0025,21,cold_random,cold21,622025,2.018483073378807,0.28113820321073124,False,18,21,21,0,False,0.02399695369661574,
cold23_0039,23,cold_random,cold23,624039,1.0084081021653573,0.2894046478564374,False,18,23,23,0,False,0.03441850897102344,
cold21_0010,21,cold_random,cold21,622010,2.1851343142399275,0.2906037072223716,False,18,21,21,0,False,0.02833647602406897,
cold23_0062,23,cold_random,cold23,624062,1.0037280071347894,0.29184395309425737,False,18,23,23,0,False,0.009512483273029525,
cold21_0017,21,cold_random,cold21,622017,2.016247474851515,0.29335463020606434,False,18,21,21,0,False,0.0043345720457167725,
cold21_0056,21,cold_random,cold21,622056,2.02018168274917,0.3002482797800964,False,18,21,21,0,False,0.02291319038833084,
cold21_0055,21,cold_random,cold21,622055,2.013928883142402,0.3145544426121222,False,18,21,21,0,False,0.026811050884719245,
cold21_0030,21,cold_random,cold21,622030,1.133299853405508,0.3223266789234619,False,18,21,21,0,False,0.06352181735327006,
cold21_0011,21,cold_random,cold21,622011,2.0224818264302886,0.33976026969260376,False,18,21,21,0,False,0.006867673182233674,
cold21_0037,21,cold_random,cold21,622037,3.0011015654130304,0.3403203289074894,False,18,21,21,0,False,0.006513395572679409,
cold21_0046,21,cold_random,cold21,622046,1.0459230340887884,0.34304750226547953,False,18,21,21,0,False,0.0932309194664023,
cold21_0061,21,cold_random,cold21,622061,3.0010166652211776,0.3528973372976998,False,18,21,21,0,False,0.0063195952594856985,
cold21_0044,21,cold_random,cold21,622044,2.0006756693825456,0.3558099126654132,False,18,21,21,0,False,0.048687252473595566,
cold21_0032,21,cold_random,cold21,622032,2.0065256050551525,0.36242365731397375,False,18,21,21,0,False,0.005087578552347483,
cold21_0049,21,cold_random,cold21,622049,4.000088788769408,0.36336717243041394,False,18,21,21,0,False,0.010977754189924471,
cold23_0060,23,cold_random,cold23,624060,1.0052860877342094,0.36689029679286367,False,18,23,23,0,False,0.006001871887097665,
cold21_0021,21,cold_random,cold21,622021,3.1177750274674993,0.37152530988429466,False,18,21,21,0,False,0.15038327999642248,
cold21_0062,21,cold_random,cold21,622062,1.0244497263314638,0.3726118780972423,False,18,21,21,0,False,0.009145751704846217,
cold21_0036,21,cold_random,cold21,622036,4.000333337740223,0.3801332187452433,False,18,21,21,0,False,0.0032447670843108664,
cold21_0059,21,cold_random,cold21,622059,1.0841274807452563,0.38865077163052997,False,18,21,21,0,False,0.051301429406214454,
cold21_0003,21,cold_random,cold21,622003,1.0957211877866249,0.40486100215617193,False,18,21,21,0,False,0.10171321737554939,
cold21_0054,21,cold_random,cold21,622054,2.022391188828115,0.40847523080995973,False,18,21,21,0,False,0.016675307111445353,
cold21_0016,21,cold_random,cold21,622016,2.0158052202986974,0.4108856061579069,False,18,21,21,0,False,0.007922326630727606,
cold21_0035,21,cold_random,cold21,622035,2.008946536107134,0.4150359612225051,False,18,21,21,0,False,0.017794973434514392,
cold21_0058,21,cold_random,cold21,622058,1.1214896497461557,0.4152308220783353,False,18,21,21,0,False,0.01738633285218552,
cold21_0034,21,cold_random,cold21,622034,3.00265130745545,0.4152929201080743,False,18,21,21,0,False,0.0038989221795792724,
cold21_0052,21,cold_random,cold21,622052,3.002941662223596,0.416743706076685,False,18,21,21,0,False,0.04320357969618152,
cold23_0032,23,cold_random,cold23,624032,1.0033933683482839,0.4171379913458414,False,18,23,23,0,False,0.019418544459811157,
cold21_0008,21,cold_random,cold21,622008,2.0162535873742247,0.4186671900388711,False,18,21,21,0,False,0.036201615171960466,
cold21_0012,21,cold_random,cold21,622012,2.0058105408651543,0.4233661855720604,False,18,21,21,0,False,0.0061397173072897625,
cold21_0022,21,cold_random,cold21,622022,3.0020126684146744,0.4288759514963746,False,18,21,21,0,False,0.012254809970193792,
cold21_0009,21,cold_random,cold21,622009,3.0038825442995014,0.4350323852157888,False,18,21,21,0,False,0.005743300245550476,
cold21_0013,21,cold_random,cold21,622013,2.0276029080829967,0.44034904219853477,False,18,21,21,0,False,0.009964157175846422,
cold21_0045,21,cold_random,cold21,622045,2.010645271264714,0.4424548888256732,False,18,21,21,0,False,0.05651880245686032,
cold21_0050,21,cold_random,cold21,622050,2.0470509768220415,0.44371865270630184,False,18,21,21,0,False,0.029380293710402544,
cold21_0015,21,cold_random,cold21,622015,2.0165039997354306,0.44433766857345214,False,18,21,21,0,False,0.009896423402096594,
cold21_0039,21,cold_random,cold21,622039,2.0081677562107485,0.4524275933084665,False,18,21,21,0,False,0.04101203113625412,
cold23_0050,23,cold_random,cold23,624050,1.0000295119305425,0.46436260983840316,False,18,23,23,0,False,0.0022676621561072974,
cold21_0004,21,cold_random,cold21,622004,1.0677484384538003,0.47239762186456913,False,18,21,21,0,False,0.010686727955330877,
cold21_0041,21,cold_random,cold21,622041,2.015064936520776,0.4968716173733465,False,18,21,21,0,False,0.006036159694888549,
cold21_0029,21,cold_random,cold21,622029,3.002123440940315,0.515699568309492,False,18,21,21,0,False,0.015092986083506163,
cold21_0042,21,cold_random,cold21,622042,2.0196016230357814,0.5178356186598287,False,18,21,21,0,False,0.02002946483698896,
cold21_0063,21,cold_random,cold21,622063,2.0182760609233847,0.5918264515442175,False,18,21,21,0,False,0.08474425870211436,
